pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad], v_k+40 [m/s], delta_k+40 [rad], v_k+41 [m/s], delta_k+41 [rad], v_k+42 [m/s], delta_k+42 [rad], v_k+43 [m/s], delta_k+43 [rad], v_k+44 [m/s], delta_k+44 [rad], v_k+45 [m/s], delta_k+45 [rad], v_k+46 [m/s], delta_k+46 [rad], v_k+47 [m/s], delta_k+47 [rad], v_k+48 [m/s], delta_k+48 [rad], v_k+49 [m/s], delta_k+49 [rad]
0.728317, 5.56352e-06, -1.74681e-05, 0.301862, 3.88132e-05, 0.00186165, 3.88132e-05, -0.000978613, -3.30857e-06, -1.3561e-05, 0.729296, 8.87209e-06, -3.90717e-06, 0.3, 0, 0.00186165, 3.88132e-05, 0.00168454, 3.68119e-05, 0.00152428, 3.49053e-05, 0.00137926, 3.30891e-05, 0.00124804, 3.1359e-05, 0.00112929, 2.97109e-05, 0.00102184, 2.81408e-05, 0.000924607, 2.66452e-05, 0.00083662, 2.52203e-05, 0.000756999, 2.3863e-05, 0.000684948, 2.25699e-05, 0.000619746, 2.1338e-05, 0.000560742, 2.01643e-05, 0.000507345, 1.90461e-05, 0.000459021, 1.79808e-05, 0.000415288, 1.69657e-05, 0.000375708, 1.59986e-05, 0.000339884, 1.5077e-05, 0.00030746, 1.41989e-05, 0.00027811, 1.3362e-05, 0.000251541, 1.25645e-05, 0.000227488, 1.18044e-05, 0.00020571, 1.108e-05, 0.000185988, 1.03894e-05, 0.000168127, 9.7311e-06, 0.000151946, 9.10347e-06, 0.000137286, 8.50503e-06, 0.000123998, 7.93435e-06, 0.00011195, 7.39007e-06, 0.000101022, 6.8709e-06, 9.11034e-05, 6.3756e-06, 8.20962e-05, 5.90298e-06, 7.391e-05, 5.45193e-06, 6.64629e-05, 5.02137e-06, 5.96805e-05, 4.61027e-06, 5.34948e-05, 4.21765e-06, 4.78441e-05, 3.84258e-06, 4.26718e-05, 3.48417e-06, 3.79263e-05, 3.14157e-06, 3.356e-05, 2.81396e-06, 2.95293e-05, 2.50056e-06, 2.57939e-05, 2.20064e-06, 2.23165e-05, 1.91348e-06, 1.90622e-05, 1.6384e-06, 1.59985e-05, 1.37476e-06, 1.30948e-05, 1.12193e-06, 1.03221e-05, 8.79312e-07, 7.65259e-06, 6.46347e-07, 5.05961e-06, 4.22486e-07, 2.51722e-06, 2.07162e-07
0.740259, 5.82523e-06, -1.74681e-05, 0.307679, 3.86102e-05, 0.0076789, 3.86102e-05, -0.00403657, -2.98825e-06, -1.3561e-05, 0.744296, 8.81348e-06, -3.90717e-06, 0.3, 0, 0.0076789, 3.86102e-05, 0.00694838, 3.66244e-05, 0.00628734, 3.47326e-05, 0.00568917, 3.29304e-05, 0.00514789, 3.12136e-05, 0.00465809, 2.9578e-05, 0.00421488, 2.80198e-05, 0.00381381, 2.65354e-05, 0.00345088, 2.51211e-05, 0.00312246, 2.37738e-05, 0.00282526, 2.24901e-05, 0.00255632, 2.12671e-05, 0.00231294, 2.01019e-05, 0.00209269, 1.89916e-05, 0.00189336, 1.79337e-05, 0.00171297, 1.69256e-05, 0.00154971, 1.5965e-05, 0.00140195, 1.50495e-05, 0.00126821, 1.41771e-05, 0.00114714, 1.33456e-05, 0.00103755, 1.2553e-05, 0.000938339, 1.17975e-05, 0.000848508, 1.10773e-05, 0.000767162, 1.03906e-05, 0.000693487, 9.7359e-06, 0.000626747, 9.11152e-06, 0.000566274, 8.51603e-06, 0.000511465, 7.94799e-06, 0.00046177, 7.40607e-06, 0.000416692, 6.88897e-06, 0.000375782, 6.39546e-06, 0.000338629, 5.92436e-06, 0.000304863, 5.47455e-06, 0.000274145, 5.04496e-06, 0.000246169, 4.63458e-06, 0.000220655, 4.24242e-06, 0.000197347, 3.86755e-06, 0.000176012, 3.50907e-06, 0.000156438, 3.16615e-06, 0.000138428, 2.83797e-06, 0.000121802, 2.52374e-06, 0.000106394, 2.22272e-06, 9.20507e-05, 1.9342e-06, 7.86275e-05, 1.65751e-06, 6.59905e-05, 1.39198e-06, 5.40134e-05, 1.13699e-06, 4.25765e-05, 8.91938e-07, 3.15653e-05, 6.56257e-07, 2.08698e-05, 4.29391e-07, 1.0383e-05, 2.10768e-07
0.752332, 6.07163e-06, -1.74681e-05, 0.313248, 3.84169e-05, 0.0132477, 3.84169e-05, -0.00696393, -2.68325e-06, -1.3561e-05, 0.759296, 8.75487e-06, -3.90717e-06, 0.3, 0, 0.0132477, 3.84169e-05, 0.0119874, 3.6446e-05, 0.010847, 3.45682e-05, 0.00981502, 3.27794e-05, 0.0088812, 3.10751e-05, 0.00803619, 2.94514e-05, 0.00727155, 2.79046e-05, 0.00657962, 2.64308e-05, 0.00595349, 2.50267e-05, 0.0053869, 2.36889e-05, 0.00487417, 2.24142e-05, 0.00441019, 2.11997e-05, 0.00399031, 2.00424e-05, 0.00361033, 1.89397e-05, 0.00326645, 1.78888e-05, 0.00295524, 1.68874e-05, 0.00267358, 1.5933e-05, 0.00241866, 1.50234e-05, 0.00218792, 1.41564e-05, 0.00197907, 1.33299e-05, 0.00179, 1.25421e-05, 0.00161883, 1.17909e-05, 0.00146385, 1.10748e-05, 0.00132352, 1.03918e-05, 0.00119641, 9.74046e-06, 0.00108127, 9.11918e-06, 0.000976943, 8.5265e-06, 0.000882384, 7.96098e-06, 0.00079665, 7.4213e-06, 0.000718882, 6.90617e-06, 0.000648303, 6.41436e-06, 0.000584207, 5.9447e-06, 0.000525953, 5.49608e-06, 0.000472959, 5.06743e-06, 0.000424694, 4.65772e-06, 0.000380676, 4.26599e-06, 0.000340465, 3.89131e-06, 0.000303658, 3.53278e-06, 0.000269888, 3.18955e-06, 0.000238817, 2.86082e-06, 0.000210134, 2.54579e-06, 0.000183553, 2.24374e-06, 0.000158807, 1.95393e-06, 0.000135649, 1.67569e-06, 0.000113848, 1.40837e-06, 9.31845e-05, 1.15132e-06, 7.34534e-05, 9.03958e-07, 5.44568e-05, 6.65691e-07, 3.60048e-05, 4.35963e-07, 1.79128e-05, 2.142e-07
0.780272, 6.35355e-06, -1.69913e-05, 0.288631, 3.68714e-05, -0.011369, 3.68714e-05, 0.00597636, -2.34272e-06, -1.30841e-05, 0.774296, 8.69626e-06, -3.90717e-06, 0.3, 0, -0.011369, 3.68714e-05, -0.0102874, 3.49847e-05, -0.00930874, 3.31871e-05, -0.00842312, 3.14745e-05, -0.00762173, 2.98429e-05, -0.00689655, 2.82884e-05, -0.00624035, 2.68073e-05, -0.00564655, 2.53961e-05, -0.00510921, 2.40515e-05, -0.00462297, 2.27704e-05, -0.00418295, 2.15496e-05, -0.00378477, 2.03863e-05, -0.00342443, 1.92778e-05, -0.00309834, 1.82214e-05, -0.00280323, 1.72146e-05, -0.00253615, 1.62551e-05, -0.00229443, 1.53405e-05, -0.00207566, 1.44688e-05, -0.00187765, 1.36377e-05, -0.00169841, 1.28454e-05, -0.00153615, 1.209e-05, -0.00138926, 1.13697e-05, -0.00125626, 1.06828e-05, -0.00113582, 1.00276e-05, -0.00102674, 9.40256e-06, -0.000927932, 8.80625e-06, -0.000838399, 8.23723e-06, -0.000757251, 7.69414e-06, -0.000683675, 7.1757e-06, -0.000616935, 6.68066e-06, -0.000556365, 6.20786e-06, -0.000501359, 5.75617e-06, -0.000451366, 5.32452e-06, -0.000405887, 4.91188e-06, -0.000364467, 4.51726e-06, -0.000326691, 4.13974e-06, -0.000292182, 3.77842e-06, -0.000260596, 3.43244e-06, -0.000231615, 3.10098e-06, -0.00020495, 2.78325e-06, -0.000180335, 2.4785e-06, -0.000157523, 2.18602e-06, -0.000136286, 1.90511e-06, -0.000116412, 1.6351e-06, -9.77024e-05, 1.37536e-06, -7.99697e-05, 1.12529e-06, -6.30368e-05, 8.84284e-07, -4.67341e-05, 6.51788e-07, -3.08989e-05, 4.27256e-07, -1.53726e-05, 2.10127e-07
0.793504, 5.98852e-06, -1.69913e-05, 0.291994, 3.70776e-05, -0.00800571, 3.70776e-05, 0.00420836, -2.64914e-06, -1.30841e-05, 0.789296, 8.63766e-06, -3.90717e-06, 0.3, 0, -0.00800571, 3.70776e-05, -0.0072441, 3.51751e-05, -0.00655492, 3.33626e-05, -0.0059313, 3.16358e-05, -0.00536698, 2.99907e-05, -0.00485634, 2.84234e-05, -0.00439426, 2.69303e-05, -0.00397612, 2.55077e-05, -0.00359775, 2.41523e-05, -0.00325535, 2.2861e-05, -0.0029455, 2.16306e-05, -0.00266511, 2.04583e-05, -0.00241138, 1.93412e-05, -0.00218175, 1.82768e-05, -0.00197394, 1.72625e-05, -0.00178588, 1.62959e-05, -0.00161567, 1.53747e-05, -0.00146162, 1.44967e-05, -0.00132218, 1.36598e-05, -0.00119597, 1.28621e-05, -0.00108171, 1.21017e-05, -0.000978274, 1.13767e-05, -0.00088462, 1.06855e-05, -0.000799811, 1.00263e-05, -0.000723001, 9.39769e-06, -0.000653421, 8.79807e-06, -0.000590375, 8.22606e-06, -0.000533232, 7.68028e-06, -0.000481422, 7.15944e-06, -0.000434426, 6.66231e-06, -0.000391775, 6.18769e-06, -0.000353041, 5.73446e-06, -0.000317838, 5.30154e-06, -0.000285813, 4.8879e-06, -0.000256646, 4.49256e-06, -0.000230046, 4.11458e-06, -0.000205746, 3.75306e-06, -0.000183503, 3.40714e-06, -0.000163096, 3.076e-06, -0.000144319, 2.75886e-06, -0.000126986, 2.45496e-06, -0.000110923, 2.16359e-06, -9.59683e-05, 1.88405e-06, -8.19738e-05, 1.61569e-06, -6.8799e-05, 1.35787e-06, -5.63122e-05, 1.10998e-06, -4.43885e-05, 8.71455e-07, -3.29087e-05, 6.41719e-07, -2.1758e-05, 4.20241e-07, -1.08249e-05, 2.06463e-07
0.806592, 5.54392e-06, -1.65145e-05, 0.295632, 3.60486e-05, -0.00436754, 3.60486e-05, 0.00229589, -3.03513e-06, -1.26073e-05, 0.804296, 8.57905e-06, -3.90717e-06, 0.3, 0, -0.00436754, 3.60486e-05, -0.00395204, 3.41907e-05, -0.00357606, 3.24207e-05, -0.00323584, 3.07347e-05, -0.00292798, 2.91285e-05, -0.00264939, 2.75985e-05, -0.0023973, 2.61409e-05, -0.00216919, 2.47524e-05, -0.00196276, 2.34296e-05, -0.00177597, 2.21694e-05, -0.00160693, 2.09689e-05, -0.00145396, 1.98251e-05, -0.00131554, 1.87355e-05, -0.00119026, 1.76973e-05, -0.00107689, 1.67081e-05, -0.000974292, 1.57657e-05, -0.000881434, 1.48677e-05, -0.00079739, 1.4012e-05, -0.00072132, 1.31966e-05, -0.000652464, 1.24195e-05, -0.000590132, 1.16789e-05, -0.000533701, 1.09731e-05, -0.000482608, 1.03003e-05, -0.00043634, 9.65899e-06, -0.000394436, 9.04759e-06, -0.000356476, 8.46466e-06, -0.000322081, 7.90881e-06, -0.000290907, 7.37872e-06, -0.000262642, 6.87313e-06, -0.000237003, 6.39083e-06, -0.000213734, 5.93067e-06, -0.000192603, 5.49155e-06, -0.000173398, 5.07243e-06, -0.000155926, 4.67232e-06, -0.000140014, 4.29025e-06, -0.000125502, 3.92532e-06, -0.000112245, 3.57667e-06, -0.000100111, 3.24345e-06, -8.89775e-05, 2.92489e-06, -7.87339e-05, 2.62022e-06, -6.92777e-05, 2.32872e-06, -6.05142e-05, 2.0497e-06, -5.23559e-05, 1.78249e-06, -4.47211e-05, 1.52648e-06, -3.75335e-05, 1.28105e-06, -3.07213e-05, 1.04563e-06, -2.42163e-05, 8.19656e-07, -1.79535e-05, 6.02605e-07, -1.18702e-05, 3.93968e-07, -5.90555e-06, 1.93217e-07
0.816906, 5.00047e-06, -1.55608e-05, 0.304545, 3.38036e-05, 0.00454543, 3.38036e-05, -0.0023894, -3.51997e-06, -1.16536e-05, 0.819296, 8.52044e-06, -3.90717e-06, 0.3, 0, 0.00454543, 3.38036e-05, 0.004113, 3.20493e-05, 0.00372171, 3.03782e-05, 0.00336763, 2.87865e-05, 0.00304723, 2.72704e-05, 0.0027573, 2.58263e-05, 0.00249494, 2.44508e-05, 0.00225753, 2.31407e-05, 0.0020427, 2.18928e-05, 0.0018483, 2.07041e-05, 0.00167238, 1.9572e-05, 0.00151318, 1.84936e-05, 0.00136911, 1.74664e-05, 0.00123874, 1.6488e-05, 0.00112075, 1.55561e-05, 0.00101397, 1.46684e-05, 0.000917333, 1.38228e-05, 0.000829867, 1.30173e-05, 0.000750699, 1.225e-05, 0.000679038, 1.15191e-05, 0.000614167, 1.08228e-05, 0.000555438, 1.01595e-05, 0.000502263, 9.52752e-06, 0.000454111, 8.92545e-06, 0.000410501, 8.35181e-06, 0.000370995, 7.80525e-06, 0.000335199, 7.28445e-06, 0.000302755, 6.78817e-06, 0.000273339, 6.31523e-06, 0.000246656, 5.8645e-06, 0.000222439, 5.4349e-06, 0.000200447, 5.02541e-06, 0.00018046, 4.63504e-06, 0.000162277, 4.26287e-06, 0.000145717, 3.908e-06, 0.000130614, 3.5696e-06, 0.000116817, 3.24686e-06, 0.000104188, 2.93899e-06, 9.26014e-05, 2.64528e-06, 8.19406e-05, 2.36502e-06, 7.20992e-05, 2.09755e-06, 6.29788e-05, 1.84223e-06, 5.44882e-05, 1.59846e-06, 4.65425e-05, 1.36566e-06, 3.90622e-05, 1.14327e-06, 3.19726e-05, 9.30778e-07, 2.52026e-05, 7.27679e-07, 1.86847e-05, 5.33497e-07, 1.23536e-05, 3.47776e-07, 6.14608e-06, 1.70042e-07
0.830595, 5.35284e-06, -1.65145e-05, 0.30704, 3.61126e-05, 0.0070403, 3.61126e-05, -0.00370088, -3.10899e-06, -1.26073e-05, 0.834296, 8.46183e-06, -3.90717e-06, 0.3, 0, 0.0070403, 3.61126e-05, 0.00637053, 3.42498e-05, 0.00576446, 3.24752e-05, 0.00521604, 3.07848e-05, 0.00471978, 2.91744e-05, 0.00427071, 2.76404e-05, 0.00386435, 2.61791e-05, 0.00349664, 2.4787e-05, 0.00316389, 2.34609e-05, 0.00286279, 2.21975e-05, 0.00259031, 2.0994e-05, 0.00234373, 1.98475e-05, 0.00212059, 1.87552e-05, 0.00191865, 1.77145e-05, 0.00173591, 1.6723e-05, 0.00157052, 1.57783e-05, 0.00142084, 1.48783e-05, 0.00128536, 1.40207e-05, 0.00116274, 1.32034e-05, 0.00105174, 1.24247e-05, 0.000951268, 1.16826e-05, 0.000860304, 1.09753e-05, 0.000777943, 1.03012e-05, 0.000703362, 9.65861e-06, 0.000635814, 9.04608e-06, 0.000574625, 8.46212e-06, 0.000519181, 7.90534e-06, 0.00046893, 7.37442e-06, 0.000423368, 6.86808e-06, 0.000382039, 6.38513e-06, 0.000344531, 5.9244e-06, 0.000310468, 5.48481e-06, 0.00027951, 5.0653e-06, 0.000251347, 4.66487e-06, 0.000225697, 4.28258e-06, 0.000202304, 3.91751e-06, 0.000180935, 3.56879e-06, 0.000161375, 3.2356e-06, 0.000143428, 2.91713e-06, 0.000126916, 2.61264e-06, 0.000111673, 2.32141e-06, 9.75464e-05, 2.04273e-06, 8.43955e-05, 1.77596e-06, 7.20886e-05, 1.52045e-06, 6.05025e-05, 1.27562e-06, 4.95215e-05, 1.04088e-06, 3.90357e-05, 8.15673e-07, 2.89403e-05, 5.99479e-07, 1.91342e-05, 3.9179e-07, 9.51951e-06, 1.92079e-07
0.84437, 5.93946e-06, -1.7945e-05, 0.30937, 3.95553e-05, 0.00936974, 3.95553e-05, -0.00492539, -2.46376e-06, -1.40378e-05, 0.849296, 8.40322e-06, -3.90717e-06, 0.3, 0, 0.00936974, 3.95553e-05, 0.00847836, 3.75313e-05, 0.00767177, 3.5603e-05, 0.00694188, 3.37659e-05, 0.00628142, 3.20156e-05, 0.00568377, 3.03479e-05, 0.00514296, 2.87591e-05, 0.00465358, 2.72453e-05, 0.00421074, 2.58029e-05, 0.00381, 2.44285e-05, 0.00344737, 2.31189e-05, 0.0031192, 2.1871e-05, 0.00282223, 2.06818e-05, 0.00255348, 1.95486e-05, 0.00231027, 1.84685e-05, 0.00209016, 1.74392e-05, 0.00189095, 1.64581e-05, 0.00171065, 1.55229e-05, 0.00154746, 1.46314e-05, 0.00139974, 1.37814e-05, 0.00126602, 1.2971e-05, 0.00114496, 1.21983e-05, 0.00103534, 1.14614e-05, 0.000936085, 1.07585e-05, 0.000846188, 1.0088e-05, 0.000764752, 9.44826e-06, 0.000690964, 8.83782e-06, 0.000624086, 8.25519e-06, 0.000563448, 7.699e-06, 0.000508445, 7.16792e-06, 0.000458527, 6.66069e-06, 0.000413193, 6.1761e-06, 0.000371992, 5.71301e-06, 0.00033451, 5.27031e-06, 0.000300374, 4.84694e-06, 0.000269241, 4.44192e-06, 0.000240801, 4.05426e-06, 0.000214769, 3.68306e-06, 0.000190884, 3.32743e-06, 0.000168909, 2.98654e-06, 0.000148622, 2.65956e-06, 0.000129822, 2.34574e-06, 0.00011232, 2.04433e-06, 9.59407e-05, 1.75461e-06, 8.05211e-05, 1.47591e-06, 6.59068e-05, 1.20757e-06, 5.19515e-05, 9.48959e-07, 3.85158e-05, 6.9947e-07, 2.54652e-05, 4.58519e-07, 1.26693e-05, 2.25506e-07
0.859723, 5.90597e-06, -1.7945e-05, 0.308699, 3.95378e-05, 0.00869871, 3.95378e-05, -0.00457265, -2.43865e-06, -1.40378e-05, 0.864296, 8.34462e-06, -3.90717e-06, 0.3, 0, 0.00869871, 3.95378e-05, 0.00787117, 3.75152e-05, 0.00712234, 3.55882e-05, 0.00644473, 3.37522e-05, 0.00583157, 3.20031e-05, 0.00527672, 3.03365e-05, 0.00477464, 2.87487e-05, 0.00432031, 2.72358e-05, 0.00390918, 2.57943e-05, 0.00353714, 2.44208e-05, 0.00320048, 2.31121e-05, 0.00289582, 2.18649e-05, 0.00262011, 2.06765e-05, 0.00237061, 1.95439e-05, 0.00214482, 1.84645e-05, 0.00194047, 1.74357e-05, 0.00175553, 1.64552e-05, 0.00158814, 1.55205e-05, 0.00143663, 1.46295e-05, 0.00129949, 1.378e-05, 0.00117535, 1.29701e-05, 0.00106296, 1.21977e-05, 0.000961196, 1.14611e-05, 0.000869046, 1.07586e-05, 0.000785587, 1.00884e-05, 0.000709983, 9.44895e-06, 0.00064148, 8.83876e-06, 0.000579391, 8.25637e-06, 0.000523096, 7.70038e-06, 0.000472032, 7.16947e-06, 0.000425688, 6.6624e-06, 0.000383602, 6.17794e-06, 0.000345351, 5.71495e-06, 0.000310554, 5.27233e-06, 0.000278862, 4.84903e-06, 0.000249959, 4.44404e-06, 0.000223556, 4.05641e-06, 0.000199388, 3.6852e-06, 0.000177214, 3.32954e-06, 0.000156812, 2.9886e-06, 0.000137978, 2.66155e-06, 0.000120524, 2.34764e-06, 0.000104276, 2.04611e-06, 8.90697e-05, 1.75625e-06, 7.47545e-05, 1.47739e-06, 6.11868e-05, 1.20887e-06, 4.82309e-05, 9.50044e-07, 3.57574e-05, 7.00321e-07, 2.36415e-05, 4.59112e-07, 1.17619e-05, 2.25815e-07
0.885998, 5.44719e-06, -1.65145e-05, 0.287249, 3.5908e-05, -0.0127509, 3.5908e-05, 0.00670276, -2.83882e-06, -1.26073e-05, 0.879296, 8.28601e-06, -3.90717e-06, 0.3, 0, -0.0127509, 3.5908e-05, -0.0115378, 3.40609e-05, -0.0104402, 3.23012e-05, -0.00944691, 3.06248e-05, -0.00854812, 2.90278e-05, -0.0077348, 2.75065e-05, -0.00699884, 2.60571e-05, -0.00633286, 2.46763e-05, -0.00573021, 2.33609e-05, -0.00518487, 2.21076e-05, -0.00469137, 2.09137e-05, -0.00424479, 1.97761e-05, -0.00384065, 1.86922e-05, -0.00347493, 1.76595e-05, -0.00314395, 1.66755e-05, -0.00284441, 1.57379e-05, -0.00257331, 1.48444e-05, -0.00232795, 1.3993e-05, -0.00210587, 1.31815e-05, -0.00190484, 1.24081e-05, -0.00172287, 1.1671e-05, -0.00155812, 1.09683e-05, -0.00140895, 1.02985e-05, -0.00127388, 9.65984e-06, -0.00115154, 9.05091e-06, -0.00104072, 8.47024e-06, -0.000940303, 7.91643e-06, -0.000849292, 7.38817e-06, -0.000766773, 6.88421e-06, -0.000691921, 6.40334e-06, -0.000623989, 5.94442e-06, -0.000562297, 5.50635e-06, -0.000506228, 5.0881e-06, -0.000455221, 4.68866e-06, -0.000408766, 4.30709e-06, -0.000366399, 3.94247e-06, -0.000327696, 3.59395e-06, -0.00029227, 3.26069e-06, -0.000259766, 2.94191e-06, -0.000229861, 2.63684e-06, -0.000202254, 2.34476e-06, -0.000176669, 2.06498e-06, -0.000152851, 1.79684e-06, -0.000130562, 1.53971e-06, -0.000109578, 1.29298e-06, -8.96897e-05, 1.05606e-06, -7.06986e-05, 8.28399e-07, -5.24145e-05, 6.09467e-07, -3.46545e-05, 3.98749e-07, -1.7241e-05, 1.95713e-07
0.89606, 5.18104e-06, -1.65145e-05, 0.296645, 3.60573e-05, -0.00335544, 3.60573e-05, 0.00176386, -3.04636e-06, -1.26073e-05, 0.894296, 8.2274e-06, -3.90717e-06, 0.3, 0, -0.00335544, 3.60573e-05, -0.00303623, 3.41988e-05, -0.00274737, 3.24282e-05, -0.00248599, 3.07415e-05, -0.00224947, 2.91348e-05, -0.00203544, 2.76042e-05, -0.00184177, 2.61461e-05, -0.00166652, 2.47571e-05, -0.00150793, 2.34339e-05, -0.00136442, 2.21733e-05, -0.00123455, 2.09723e-05, -0.00111703, 1.98282e-05, -0.00101068, 1.87381e-05, -0.00091444, 1.76996e-05, -0.000827342, 1.67102e-05, -0.000748517, 1.57674e-05, -0.000677177, 1.48691e-05, -0.000612609, 1.40132e-05, -0.000554167, 1.31975e-05, -0.000501267, 1.24202e-05, -0.000453379, 1.16794e-05, -0.000410025, 1.09734e-05, -0.000370772, 1.03004e-05, -0.000335226, 9.65894e-06, -0.000303032, 9.04739e-06, -0.000273869, 8.46431e-06, -0.000247444, 7.90834e-06, -0.000223494, 7.37814e-06, -0.000201779, 6.87244e-06, -0.000182082, 6.39005e-06, -0.000164205, 5.92981e-06, -0.000147971, 5.49063e-06, -0.000133216, 5.07146e-06, -0.000119793, 4.6713e-06, -0.000107568, 4.2892e-06, -9.64193e-05, 3.92426e-06, -8.62345e-05, 3.57559e-06, -7.69119e-05, 3.24238e-06, -6.83585e-05, 2.92383e-06, -6.04887e-05, 2.61918e-06, -5.32238e-05, 2.32772e-06, -4.64911e-05, 2.04874e-06, -4.02233e-05, 1.7816e-06, -3.43578e-05, 1.52566e-06, -2.88358e-05, 1.28031e-06, -2.36022e-05, 1.04498e-06, -1.86046e-05, 8.19111e-07, -1.37931e-05, 6.02178e-07, -9.11946e-06, 3.9367e-07, -4.53705e-06, 1.93061e-07
0.907928, 4.70932e-06, -1.55608e-05, 0.302602, 3.37612e-05, 0.00260196, 3.37612e-05, -0.00136777, -3.45948e-06, -1.16536e-05, 0.909296, 8.16879e-06, -3.90717e-06, 0.3, 0, 0.00260196, 3.37612e-05, 0.00235442, 3.20101e-05, 0.00213043, 3.03421e-05, 0.00192775, 2.87533e-05, 0.00174434, 2.724e-05, 0.00157837, 2.57985e-05, 0.00142819, 2.44255e-05, 0.00129229, 2.31177e-05, 0.00116931, 2.1872e-05, 0.00105803, 2.06855e-05, 0.000957326, 1.95553e-05, 0.000866196, 1.84788e-05, 0.000783728, 1.74534e-05, 0.000709097, 1.64766e-05, 0.000641557, 1.55462e-05, 0.000580433, 1.466e-05, 0.000525113, 1.38158e-05, 0.000475044, 1.30116e-05, 0.000429726, 1.22455e-05, 0.000388704, 1.15157e-05, 0.00035157, 1.08204e-05, 0.000317952, 1.0158e-05, 0.000287513, 9.52696e-06, 0.000259949, 8.9257e-06, 0.000234985, 8.35281e-06, 0.00021237, 7.80693e-06, 0.000191879, 7.28675e-06, 0.000173307, 6.79102e-06, 0.000156468, 6.31858e-06, 0.000141194, 5.86828e-06, 0.000127332, 5.43905e-06, 0.000114743, 5.02987e-06, 0.000103301, 4.63977e-06, 9.28928e-05, 4.2678e-06, 8.34132e-05, 3.91309e-06, 7.47678e-05, 3.57478e-06, 6.687e-05, 3.25207e-06, 5.96409e-05, 2.9442e-06, 5.30082e-05, 2.65042e-06, 4.69056e-05, 2.37004e-06, 4.12721e-05, 2.1024e-06, 3.60512e-05, 1.84685e-06, 3.11909e-05, 1.60279e-06, 2.66425e-05, 1.36965e-06, 2.23606e-05, 1.14687e-06, 1.83022e-05, 9.33927e-07, 1.44268e-05, 7.30319e-07, 1.06958e-05, 5.35569e-07, 7.07163e-06, 3.4922e-07, 3.51822e-06, 1.70795e-07
