pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad], v_k+40 [m/s], delta_k+40 [rad], v_k+41 [m/s], delta_k+41 [rad], v_k+42 [m/s], delta_k+42 [rad], v_k+43 [m/s], delta_k+43 [rad], v_k+44 [m/s], delta_k+44 [rad], v_k+45 [m/s], delta_k+45 [rad], v_k+46 [m/s], delta_k+46 [rad], v_k+47 [m/s], delta_k+47 [rad], v_k+48 [m/s], delta_k+48 [rad], v_k+49 [m/s], delta_k+49 [rad], v_k+50 [m/s], delta_k+50 [rad], v_k+51 [m/s], delta_k+51 [rad], v_k+52 [m/s], delta_k+52 [rad], v_k+53 [m/s], delta_k+53 [rad], v_k+54 [m/s], delta_k+54 [rad], v_k+55 [m/s], delta_k+55 [rad], v_k+56 [m/s], delta_k+56 [rad], v_k+57 [m/s], delta_k+57 [rad], v_k+58 [m/s], delta_k+58 [rad], v_k+59 [m/s], delta_k+59 [rad]
1.57273, -0.00752692, 0.0101525, 0.349818, -0.00395345, -0.150182, -0.00395345, 0.0789482, -0.00752692, 0.0101525, 1.49378, 0, 0, 0.5, 0, -0.150182, -0.00395345, -0.135895, -0.00411886, -0.122966, -0.00426489, -0.111266, -0.00439244, -0.10068, -0.00450233, -0.0911001, -0.00459536, -0.0824314, -0.00467231, -0.0745869, -0.00473394, -0.0674883, -0.00478099, -0.0610646, -0.00481416, -0.0552516, -0.00483416, -0.0499911, -0.00484165, -0.0452304, -0.0048373, -0.0409221, -0.00482174, -0.037023, -0.00479557, -0.0334942, -0.00475941, -0.0303002, -0.00471383, -0.0274093, -0.00465939, -0.0247925, -0.00459664, -0.0224236, -0.00452611, -0.0202789, -0.0044483, -0.018337, -0.00436372, -0.0165785, -0.00427284, -0.0149858, -0.00417613, -0.0135429, -0.00407405, -0.0122354, -0.00396702, -0.0110503, -0.00385549, -0.00997575, -0.00373985, -0.00900091, -0.00362051, -0.00811608, -0.00349787, -0.00731241, -0.00337229, -0.00658186, -0.00324415, -0.00591712, -0.0031138, -0.00531155, -0.0029816, -0.0047591, -0.00284787, -0.00425423, -0.00270431, -0.0037919, -0.0025412, -0.00336748, -0.00238521, -0.00297677, -0.00224972, -0.00284197, -0.0021222, -0.0027124, -0.00200609, -0.00258719, -0.00189878, -0.00246558, -0.00179869, -0.00234685, -0.00170426, -0.00223031, -0.00161403, -0.00211526, -0.00152661, -0.00200106, -0.00144071, -0.00188701, -0.00135518, -0.00177244, -0.00126897, -0.00165662, -0.00118119, -0.00153878, -0.00109109, -0.00141809, -0.000998082, -0.00129363, -0.000901719, -0.00116436, -0.00080171, -0.00102911, -0.000697906, -0.000886548, -0.000590285, -0.000735117, -0.000478935, -0.000573024, -0.000364025, -0.000398174, -0.000245771, -0.000208174, -0.000124388
1.59397, -0.0074747, 0.0100398, 0.356977, -0.00383719, -0.143023, -0.00383719, 0.0751868, -0.0074747, 0.0100398, 1.51878, 0, 0, 0.5, 0, -0.143023, -0.00383719, -0.129416, -0.00400381, -0.117103, -0.00415113, -0.105961, -0.00428003, -0.095879, -0.00439133, -0.0867554, -0.00448582, -0.0784994, -0.00456428, -0.0710284, -0.00462745, -0.0642677, -0.00467607, -0.0581497, -0.00471085, -0.0526131, -0.00473248, -0.0476027, -0.00474162, -0.0430684, -0.00473894, -0.0389647, -0.00472505, -0.0352506, -0.00470058, -0.0318891, -0.00466611, -0.0288464, -0.00462222, -0.0260923, -0.00456948, -0.023599, -0.00450842, -0.0213417, -0.00443957, -0.0192978, -0.00436344, -0.017447, -0.00428052, -0.0157705, -0.0041913, -0.0142518, -0.00409624, -0.0128756, -0.00399578, -0.0116282, -0.00389037, -0.010497, -0.00378044, -0.00947083, -0.00366638, -0.00853935, -0.00354862, -0.00769325, -0.00342752, -0.00692408, -0.00330348, -0.00622415, -0.00317685, -0.00558646, -0.003048, -0.00500463, -0.00291728, -0.00447284, -0.00277612, -0.00398578, -0.00261444, -0.00353857, -0.00245962, -0.00312678, -0.00232557, -0.00298041, -0.00219945, -0.00284064, -0.00208491, -0.00270653, -0.00197934, -0.00257726, -0.00188115, -0.00245204, -0.0017888, -0.00233014, -0.00170082, -0.00221087, -0.00161581, -0.00209354, -0.00153247, -0.00197749, -0.00144961, -0.00186205, -0.00136615, -0.00174653, -0.00128118, -0.00163022, -0.00119391, -0.00151237, -0.0011037, -0.00139214, -0.00101007, -0.00126862, -0.000912702, -0.00114078, -0.0008114, -0.00100745, -0.000706123, -0.000867303, -0.000596946, -0.000718776, -0.000484041, -0.000560072, -0.000367647, -0.000389087, -0.000248031, -0.000203412, -0.000125439
1.61887, -0.00743004, 0.00994538, 0.357159, -0.00373202, -0.142841, -0.00373202, 0.0750929, -0.00743004, 0.00994538, 1.54378, 0, 0, 0.5, 0, -0.142841, -0.00373202, -0.129251, -0.00389945, -0.116953, -0.00404763, -0.105825, -0.00417744, -0.0957553, -0.0042897, -0.086643, -0.00438518, -0.0783971, -0.00446467, -0.0709352, -0.00452891, -0.0641826, -0.00457862, -0.0580718, -0.00461451, -0.0525418, -0.00463726, -0.0475372, -0.00464755, -0.043008, -0.00464601, -0.0389088, -0.00463329, -0.0351988, -0.00460998, -0.0318407, -0.00457668, -0.028801, -0.00453396, -0.0260493, -0.00448239, -0.0235581, -0.00442249, -0.0213025, -0.00435481, -0.01926, -0.00427983, -0.01741, -0.00419806, -0.0157341, -0.00410998, -0.0142156, -0.00401605, -0.0128392, -0.00391672, -0.0115912, -0.00381243, -0.0104591, -0.0037036, -0.00943164, -0.00359064, -0.00849845, -0.00347396, -0.00765026, -0.00335394, -0.00687856, -0.00323097, -0.00617564, -0.00310541, -0.00553447, -0.00297762, -0.00494864, -0.00283883, -0.0044123, -0.00267862, -0.00392007, -0.00252499, -0.00346708, -0.00239234, -0.00328995, -0.00226755, -0.00312248, -0.0021545, -0.00296347, -0.00205055, -0.00281187, -0.00195415, -0.00266673, -0.00186378, -0.00252715, -0.00177797, -0.00239229, -0.00169531, -0.00226137, -0.0016145, -0.00213363, -0.00153432, -0.00200834, -0.0014537, -0.00188476, -0.00137168, -0.00176218, -0.00128744, -0.00163982, -0.00120033, -0.00151689, -0.00110982, -0.00139252, -0.00101555, -0.00126576, -0.000917311, -0.00113556, -0.000815029, -0.00100072, -0.000708758, -0.00085987, -0.000598661, -0.000711429, -0.000484985, -0.000553566, -0.000368025, -0.000384143, -0.000248083, -0.000193442, -0.000117423
1.64379, -0.00740119, 0.00989228, 0.357311, -0.00366296, -0.142689, -0.00366296, 0.0750151, -0.00740119, 0.00989228, 1.56878, 0, 0, 0.5, 0, -0.142689, -0.00366296, -0.129113, -0.00383029, -0.116828, -0.0039784, -0.105711, -0.00410818, -0.0956517, -0.00422043, -0.0865486, -0.00431594, -0.078311, -0.00439547, -0.0708565, -0.00445977, -0.0641105, -0.00450956, -0.0580057, -0.00454555, -0.0524809, -0.00456842, -0.047481, -0.00457883, -0.0429558, -0.00457743, -0.0388602, -0.00456484, -0.0351533, -0.00454169, -0.0317978, -0.00450854, -0.0287603, -0.00446599, -0.0260104, -0.00441458, -0.0235207, -0.00435486, -0.0212661, -0.00428735, -0.0192242, -0.00421255, -0.0173745, -0.00413097, -0.0156986, -0.00404308, -0.0141796, -0.00394934, -0.0128025, -0.0038502, -0.0115533, -0.00374611, -0.0104197, -0.00363749, -0.00939032, -0.00352475, -0.00845481, -0.0034083, -0.00760385, -0.00328852, -0.00682892, -0.0031658, -0.00612228, -0.0030405, -0.00547685, -0.00290364, -0.00488619, -0.00274447, -0.00434438, -0.00259162, -0.00384606, -0.00245997, -0.00363447, -0.00233616, -0.00343587, -0.00222424, -0.00324879, -0.00212158, -0.00307192, -0.00202666, -0.00290409, -0.00193796, -0.00274421, -0.00185402, -0.0025913, -0.00177343, -0.00244443, -0.00169487, -0.00230273, -0.00161712, -0.0021654, -0.00153909, -0.00203163, -0.00145978, -0.00190065, -0.00137837, -0.00177168, -0.00129416, -0.00164392, -0.00120661, -0.00151653, -0.00111531, -0.00138863, -0.00102004, -0.00125923, -0.000920679, -0.00112725, -0.000817275, -0.000991462, -0.000709979, -0.000850472, -0.00059904, -0.000702676, -0.000484777, -0.000546215, -0.000367537, -0.000364578, -0.000231879, -0.000179691, -0.000105801
1.6688, -0.00736543, 0.00982665, 0.357313, -0.00357904, -0.142687, -0.00357904, 0.0750161, -0.00736543, 0.00982665, 1.59378, 0, 0, 0.5, 0, -0.142687, -0.00357904, -0.12911, -0.00374632, -0.116825, -0.00389442, -0.105708, -0.00402424, -0.0956481, -0.00413656, -0.0865447, -0.00423218, -0.0783066, -0.00431185, -0.0708517, -0.00437631, -0.0641053, -0.00442629, -0.0579999, -0.00446249, -0.0524746, -0.00448558, -0.0474739, -0.00449623, -0.0429481, -0.00449509, -0.0388516, -0.00448277, -0.0351438, -0.0044599, -0.0317873, -0.00442704, -0.0287487, -0.00438479, -0.0259976, -0.00433368, -0.0235065, -0.00427427, -0.0212505, -0.00420708, -0.0192069, -0.00413261, -0.0173554, -0.00405135, -0.0156775, -0.0039638, -0.0141563, -0.0038704, -0.0127767, -0.00377162, -0.0115249, -0.00366788, -0.0103883, -0.00355963, -0.00935555, -0.00344727, -0.00841639, -0.0033312, -0.00756138, -0.00321182, -0.00678199, -0.00308951, -0.00607041, -0.00295512, -0.00541952, -0.00279759, -0.00482283, -0.00264609, -0.0042744, -0.00251591, -0.00402287, -0.00239348, -0.00378813, -0.00228304, -0.00356839, -0.00218197, -0.00336204, -0.00208877, -0.00316766, -0.00200197, -0.00298393, -0.0019201, -0.00280967, -0.00184176, -0.00264379, -0.00176565, -0.0024853, -0.00169052, -0.00233325, -0.00161526, -0.00218677, -0.00153889, -0.002045, -0.00146053, -0.00190712, -0.00137948, -0.00177232, -0.00129517, -0.00163975, -0.00120716, -0.00150855, -0.0011152, -0.00137779, -0.00101916, -0.00124648, -0.000919043, -0.00111349, -0.000814997, -0.000977597, -0.000707265, -0.000837378, -0.000596175, -0.000691212, -0.000482107, -0.000516079, -0.000342178, -0.00033687, -0.000208172, -0.000165893, -9.49709e-05
1.69768, -0.00734996, 0.00982454, 0.349923, -0.00355169, -0.150077, -0.00355169, 0.0789034, -0.00734996, 0.00982454, 1.61878, 0, 0, 0.5, 0, -0.150077, -0.00355169, -0.135797, -0.003717, -0.122875, -0.00386317, -0.111182, -0.00399107, -0.100601, -0.0041015, -0.0910255, -0.00419526, -0.0823604, -0.00427308, -0.0745189, -0.00433573, -0.0674226, -0.00438391, -0.0610005, -0.00441833, -0.0551884, -0.00443967, -0.0499282, -0.0044486, -0.0451673, -0.00444575, -0.0408581, -0.00443175, -0.0369574, -0.00440721, -0.0334263, -0.00437273, -0.0302295, -0.00432886, -0.0273349, -0.00427617, -0.0247137, -0.00421521, -0.0223397, -0.00414649, -0.020189, -0.00407052, -0.0182402, -0.0039878, -0.0164739, -0.00389881, -0.0148722, -0.00380402, -0.0134193, -0.00370388, -0.0121006, -0.00359883, -0.0109029, -0.0034893, -0.00981416, -0.00337571, -0.00882359, -0.00325847, -0.00792126, -0.00313796, -0.00709813, -0.00300488, -0.00634598, -0.00284791, -0.00565728, -0.00269672, -0.00502519, -0.00256699, -0.00470277, -0.00244493, -0.00440372, -0.00233497, -0.00412561, -0.00223453, -0.00386632, -0.00214214, -0.00362393, -0.00205633, -0.00339673, -0.00197568, -0.00318315, -0.0018988, -0.0029818, -0.00182438, -0.00279139, -0.00175118, -0.00261073, -0.0016781, -0.00243873, -0.00160414, -0.00227438, -0.00152843, -0.00211669, -0.00145024, -0.00196474, -0.00136899, -0.00181759, -0.00128425, -0.00167433, -0.00119572, -0.00153401, -0.00110326, -0.00139561, -0.00100688, -0.00125809, -0.000906692, -0.00112026, -0.000802937, -0.000980837, -0.000695945, -0.000838356, -0.000586112, -0.000663767, -0.000443688, -0.00048452, -0.000303679, -0.000316133, -0.000184748, -0.000155576, -8.42807e-05
1.72315, -0.0073237, 0.00979936, 0.349046, -0.00350085, -0.150954, -0.00350085, 0.0793671, -0.0073237, 0.00979936, 1.64378, 0, 0, 0.5, 0, -0.150954, -0.00350085, -0.13659, -0.00366462, -0.123592, -0.00380928, -0.11183, -0.00393572, -0.101186, -0.00404473, -0.0915544, -0.0041371, -0.082838, -0.00421357, -0.07495, -0.00427489, -0.0678115, -0.00432178, -0.0613512, -0.00435494, -0.0555043, -0.00437505, -0.0502125, -0.00438277, -0.0454228, -0.00437875, -0.0410873, -0.0043636, -0.0371627, -0.00433794, -0.0336098, -0.00430236, -0.0303929, -0.00425743, -0.0274799, -0.0042037, -0.0248418, -0.00414172, -0.0224521, -0.00407202, -0.0202868, -0.0039951, -0.0183245, -0.00391147, -0.0165454, -0.00382159, -0.0149317, -0.00372595, -0.0134674, -0.003625, -0.0121377, -0.00351918, -0.0109294, -0.00340892, -0.00983037, -0.00329464, -0.00882965, -0.00317675, -0.00791723, -0.0030458, -0.00708397, -0.00289026, -0.00632154, -0.00274018, -0.00562236, -0.00261161, -0.00524346, -0.00249061, -0.00489318, -0.00238175, -0.00456861, -0.0022825, -0.0042672, -0.00219143, -0.00398666, -0.00210709, -0.00372495, -0.00202809, -0.00348021, -0.00195303, -0.00325078, -0.00188063, -0.00303515, -0.00180965, -0.00283196, -0.00173899, -0.00263995, -0.00166763, -0.00245796, -0.0015947, -0.00228491, -0.00151947, -0.00211977, -0.00144133, -0.00196156, -0.00135984, -0.00180932, -0.00127467, -0.00166209, -0.00118569, -0.0015189, -0.00109285, -0.00137871, -0.000996279, -0.00124044, -0.000896202, -0.00110292, -0.00079295, -0.000964834, -0.000686933, -0.00079132, -0.000541767, -0.000612398, -0.000395634, -0.000446765, -0.000270872, -0.000291261, -0.000164833, -0.00014319, -7.52112e-05
1.74854, -0.00729388, 0.00976748, 0.348308, -0.0034355, -0.151692, -0.0034355, 0.0797583, -0.00729388, 0.00976748, 1.66878, 0, 0, 0.5, 0, -0.151692, -0.0034355, -0.137258, -0.00359782, -0.124195, -0.00374109, -0.112375, -0.00386616, -0.101679, -0.00397385, -0.091999, -0.00406492, -0.0832393, -0.00414014, -0.075312, -0.00420024, -0.0681378, -0.00424594, -0.061645, -0.00427793, -0.0557686, -0.00429691, -0.05045, -0.00430352, -0.0456358, -0.00429841, -0.041278, -0.00428221, -0.037333, -0.00425552, -0.0337613, -0.00421893, -0.0305272, -0.00417303, -0.0275983, -0.00411835, -0.0249455, -0.00405546, -0.0225421, -0.00398487, -0.0203641, -0.00390709, -0.0183898, -0.00382263, -0.0165994, -0.00373197, -0.0149749, -0.00363557, -0.0135002, -0.0035339, -0.0121605, -0.00342741, -0.0109424, -0.00331652, -0.00983368, -0.00320167, -0.00882332, -0.00307329, -0.00790119, -0.00291969, -0.00705805, -0.0027712, -0.00628555, -0.00264416, -0.00584331, -0.00252452, -0.00543556, -0.00241702, -0.00505884, -0.00231915, -0.00471012, -0.00222955, -0.00438668, -0.0021468, -0.0040861, -0.00206953, -0.00380621, -0.00199638, -0.00354503, -0.00192605, -0.00330083, -0.00185735, -0.00307199, -0.00178916, -0.00285706, -0.00172048, -0.00265474, -0.00165043, -0.00246379, -0.00157826, -0.00228307, -0.00150337, -0.00211153, -0.00142529, -0.00194814, -0.0013437, -0.0017919, -0.00125843, -0.00164182, -0.00116943, -0.00149691, -0.00107681, -0.00135612, -0.000980779, -0.00121837, -0.000881667, -0.00108247, -0.00077989, -0.000908147, -0.000632889, -0.000727747, -0.000481676, -0.000562882, -0.000351986, -0.000410301, -0.000241143, -0.000267202, -0.000146835, -0.000131195, -6.70415e-05
1.77401, -0.00727528, 0.00976487, 0.347407, -0.00338768, -0.152593, -0.00338768, 0.0802352, -0.00727528, 0.00976487, 1.69378, 0, 0, 0.5, 0, -0.152593, -0.00338768, -0.138072, -0.00354799, -0.124932, -0.00368928, -0.11304, -0.0038124, -0.10228, -0.00391814, -0.0925419, -0.0040073, -0.0837294, -0.00408062, -0.0757542, -0.00413884, -0.0685366, -0.00418268, -0.0620043, -0.00421284, -0.0560921, -0.00422999, -0.0507408, -0.00423481, -0.0458969, -0.00422793, -0.0415119, -0.00420998, -0.0375421, -0.00418157, -0.0339477, -0.00414329, -0.0306928, -0.00409572, -0.0277448, -0.00403941, -0.0250743, -0.00397491, -0.0226544, -0.00390275, -0.0204612, -0.00382345, -0.0184725, -0.0037375, -0.0166686, -0.00364539, -0.0150313, -0.0035476, -0.0135443, -0.00344459, -0.0121928, -0.00333681, -0.0109632, -0.00322469, -0.00984325, -0.00309861, -0.00882171, -0.00294667, -0.00788837, -0.00279952, -0.00703396, -0.00267372, -0.00652033, -0.00255516, -0.00604775, -0.00244871, -0.00561217, -0.00235193, -0.00520999, -0.00226349, -0.00483802, -0.00218202, -0.00449341, -0.00210616, -0.00417361, -0.0020346, -0.00387631, -0.00196605, -0.00359948, -0.00189932, -0.00334124, -0.0018333, -0.00309993, -0.00176701, -0.00287402, -0.00169957, -0.00266213, -0.00163023, -0.00246298, -0.00155837, -0.00227539, -0.00148353, -0.00209825, -0.00140538, -0.00193049, -0.00132372, -0.00177109, -0.00123851, -0.00161905, -0.00114982, -0.00147335, -0.00105788, -0.00133295, -0.000962993, -0.00119676, -0.00086559, -0.00101948, -0.00071738, -0.000835561, -0.000561908, -0.00066928, -0.000428035, -0.000517281, -0.000313065, -0.000376685, -0.000214672, -0.000245007, -0.000130839, -0.000120126, -5.97965e-05
1.79594, -0.00724635, 0.0097351, 0.35327, -0.00331375, -0.14673, -0.00331375, 0.0771575, -0.00724635, 0.0097351, 1.71878, 0, 0, 0.5, 0, -0.14673, -0.00331375, -0.132766, -0.00347292, -0.12013, -0.00361308, -0.108694, -0.00373512, -0.0983459, -0.00383981, -0.088981, -0.00392794, -0.080506, -0.00400026, -0.072836, -0.00405751, -0.0658944, -0.0041004, -0.0596117, -0.00412964, -0.0539252, -0.00414589, -0.0487778, -0.00414983, -0.0441183, -0.0041421, -0.0399, -0.00412333, -0.0360806, -0.00409412, -0.032622, -0.00405506, -0.0294897, -0.00400674, -0.0266523, -0.00394971, -0.0240813, -0.00388452, -0.0217512, -0.0038117, -0.0196386, -0.00373177, -0.0177224, -0.00364523, -0.0159834, -0.00355257, -0.0144042, -0.00345426, -0.0129691, -0.00335078, -0.0116636, -0.00324258, -0.0104748, -0.00311994, -0.00939074, -0.00297082, -0.00840056, -0.00282607, -0.00749442, -0.00270254, -0.00693668, -0.00258604, -0.00642408, -0.0024816, -0.00595219, -0.00238681, -0.0055171, -0.00230038, -0.0051153, -0.002221, -0.00474369, -0.00214732, -0.00439948, -0.00207806, -0.00408018, -0.00201193, -0.00378356, -0.00194777, -0.0035076, -0.00188447, -0.0032505, -0.00182104, -0.00301063, -0.00175659, -0.00278651, -0.00169036, -0.00257678, -0.00162174, -0.00238021, -0.00155024, -0.00219566, -0.00147551, -0.00202204, -0.00139733, -0.00185834, -0.00131566, -0.00170358, -0.00123054, -0.00155679, -0.00114218, -0.001417, -0.0010509, -0.00128324, -0.000957127, -0.0011049, -0.00080652, -0.000918896, -0.000645503, -0.000752375, -0.000506291, -0.000601882, -0.000386167, -0.000464476, -0.000282795, -0.000337632, -0.000194154, -0.000219169, -0.00011848, -0.000107226, -5.42154e-05
1.82149, -0.00721001, 0.00970098, 0.352221, -0.00321951, -0.147779, -0.00321951, 0.0777125, -0.00721001, 0.00970098, 1.74378, 0, 0, 0.5, 0, -0.147779, -0.00321951, -0.133714, -0.00337701, -0.120987, -0.00351556, -0.109469, -0.00363602, -0.0990459, -0.00373917, -0.0896133, -0.00382579, -0.0810769, -0.00389664, -0.0733512, -0.00395246, -0.066359, -0.00399394, -0.0600305, -0.00402181, -0.0543022, -0.00403672, -0.049117, -0.00403935, -0.0444229, -0.00403034, -0.0401731, -0.00401032, -0.0363249, -0.00397989, -0.0328401, -0.00393966, -0.0296836, -0.00389019, -0.0268239, -0.00383205, -0.0242325, -0.0037658, -0.0218834, -0.00369195, -0.0197532, -0.00361104, -0.0178205, -0.00352357, -0.0160659, -0.00343004, -0.0144721, -0.00333092, -0.0130229, -0.00322668, -0.0117039, -0.00310764, -0.010502, -0.00296175, -0.00940514, -0.00281976, -0.00840234, -0.00269857, -0.00775653, -0.00258412, -0.00716398, -0.00248152, -0.00661946, -0.00238846, -0.00611839, -0.00230371, -0.00565666, -0.00222602, -0.00523064, -0.00215411, -0.00483705, -0.00208672, -0.00447298, -0.00202263, -0.00413582, -0.00196068, -0.00382323, -0.0018998, -0.0035331, -0.00183902, -0.00326353, -0.00177748, -0.00301283, -0.00171443, -0.00277944, -0.00164927, -0.00256196, -0.00158151, -0.00235909, -0.0015108, -0.00216964, -0.00143694, -0.00199251, -0.00135984, -0.00182666, -0.00127957, -0.00167107, -0.00119631, -0.0015248, -0.00111036, -0.00138688, -0.00102214, -0.0012028, -0.000872815, -0.00101088, -0.000710406, -0.000840279, -0.000569526, -0.000687425, -0.000447465, -0.000549282, -0.000341905, -0.000423258, -0.000250851, -0.000307129, -0.000172567, -0.000198965, -0.000105533, -9.71222e-05, -4.84032e-05
1.84692, -0.00719371, 0.00972374, 0.351413, -0.00316821, -0.148587, -0.00316821, 0.0781416, -0.00719371, 0.00972374, 1.76878, 0, 0, 0.5, 0, -0.148587, -0.00316821, -0.134445, -0.00332281, -0.121647, -0.00345847, -0.110065, -0.00357606, -0.0995845, -0.00367636, -0.0900994, -0.00376015, -0.0815154, -0.00382818, -0.0737465, -0.0038812, -0.066715, -0.00391991, -0.0603507, -0.00394503, -0.0545899, -0.00395722, -0.0493751, -0.00395717, -0.0446539, -0.0039455, -0.0403793, -0.00392285, -0.0365085, -0.00388984, -0.0330028, -0.00384707, -0.0298271, -0.00379511, -0.0269496, -0.00373453, -0.0243417, -0.00366588, -0.0219772, -0.00358971, -0.0198324, -0.00350654, -0.017886, -0.00341687, -0.0161184, -0.00332121, -0.0145119, -0.00322005, -0.0130506, -0.00310371, -0.0117198, -0.00296009, -0.0105062, -0.00281995, -0.00939771, -0.00270029, -0.0086562, -0.00258709, -0.00797671, -0.00248557, -0.00735318, -0.0023935, -0.00678028, -0.00230973, -0.00625327, -0.00223306, -0.0057679, -0.00216225, -0.00532039, -0.00209609, -0.00490737, -0.00203338, -0.00452581, -0.00197301, -0.00417299, -0.00191393, -0.0038465, -0.0018552, -0.00354416, -0.00179596, -0.00326398, -0.00173551, -0.00300421, -0.00167324, -0.00276325, -0.00160867, -0.00253963, -0.00154146, -0.00233203, -0.00147142, -0.00213922, -0.00139844, -0.00196009, -0.0013226, -0.00179356, -0.00124407, -0.00163867, -0.00116315, -0.00149443, -0.00108024, -0.0013028, -0.000932452, -0.00110337, -0.000769191, -0.000927027, -0.000627194, -0.000770077, -0.000503747, -0.000629371, -0.000396544, -0.000502235, -0.000303609, -0.000386379, -0.000223233, -0.000279834, -0.000153923, -0.000180889, -9.43669e-05, -8.8086e-05, -4.33989e-05
1.8722, -0.00720611, 0.00948382, 0.350891, -0.00262376, -0.149109, -0.00262376, 0.0784185, -0.00720611, 0.00948382, 1.79378, 0, 0, 0.5, 0, -0.149109, -0.00262376, -0.134916, -0.00279524, -0.122073, -0.00294738, -0.11045, -0.00308102, -0.0999317, -0.00319695, -0.0904128, -0.00329594, -0.081798, -0.00337875, -0.0740012, -0.00344611, -0.0669444, -0.00349875, -0.060557, -0.00353736, -0.0547752, -0.00356264, -0.0495412, -0.00357525, -0.0448026, -0.00357584, -0.040512, -0.00356504, -0.0366265, -0.00354349, -0.0331073, -0.00351177, -0.0299191, -0.00347049, -0.0270302, -0.00342021, -0.0244115, -0.0033615, -0.0220369, -0.00329491, -0.0198827, -0.00322098, -0.0179274, -0.00314021, -0.0161513, -0.00305314, -0.0145367, -0.00295054, -0.0130675, -0.00282074, -0.0117289, -0.00269308, -0.0105077, -0.00258404, -0.00965256, -0.00248041, -0.0088701, -0.00238739, -0.00815321, -0.00230302, -0.00749566, -0.00222635, -0.0068919, -0.00215632, -0.006337, -0.00209185, -0.00582652, -0.00203185, -0.00535653, -0.00197525, -0.00492349, -0.001921, -0.00452425, -0.00186815, -0.00415597, -0.00181583, -0.00381611, -0.00176324, -0.00350237, -0.00170969, -0.00321272, -0.00165462, -0.00294528, -0.00159755, -0.00269839, -0.00153816, -0.00247053, -0.00147622, -0.00226032, -0.00141161, -0.00206651, -0.00134437, -0.00188794, -0.00127461, -0.00172356, -0.00120258, -0.00157238, -0.00112864, -0.00137323, -0.000986178, -0.00116668, -0.000825211, -0.00098514, -0.000684394, -0.000824768, -0.000561138, -0.000682327, -0.000453261, -0.000555069, -0.000358904, -0.000440652, -0.000276472, -0.000337076, -0.000204578, -0.000242618, -0.000142005, -0.000155791, -8.76748e-05, -7.53223e-05, -4.06238e-05
