pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad], v_k+40 [m/s], delta_k+40 [rad], v_k+41 [m/s], delta_k+41 [rad], v_k+42 [m/s], delta_k+42 [rad], v_k+43 [m/s], delta_k+43 [rad], v_k+44 [m/s], delta_k+44 [rad], v_k+45 [m/s], delta_k+45 [rad], v_k+46 [m/s], delta_k+46 [rad], v_k+47 [m/s], delta_k+47 [rad], v_k+48 [m/s], delta_k+48 [rad], v_k+49 [m/s], delta_k+49 [rad]
8.72288e-06, -8.72288e-06, 1.31049e-05, 0.299983, -2.95013e-06, -1.65884e-05, -2.95013e-06, 8.72002e-06, -8.72002e-06, 1.31049e-05, 2.86208e-09, -2.86208e-09, 0, 0.3, 0, -1.65884e-05, -2.95013e-06, -1.50103e-05, -3.02446e-06, -1.35823e-05, -3.09011e-06, -1.22901e-05, -3.14729e-06, -1.11208e-05, -3.19625e-06, -1.00627e-05, -3.23721e-06, -9.10521e-06, -3.27038e-06, -8.2388e-06, -3.296e-06, -7.45478e-06, -3.31428e-06, -6.74531e-06, -3.32543e-06, -6.10329e-06, -3.32967e-06, -5.5223e-06, -3.3272e-06, -4.99654e-06, -3.31824e-06, -4.52074e-06, -3.30298e-06, -4.09015e-06, -3.28164e-06, -3.70046e-06, -3.2544e-06, -3.34778e-06, -3.22147e-06, -3.02857e-06, -3.18305e-06, -2.73965e-06, -3.13931e-06, -2.47812e-06, -3.09047e-06, -2.24138e-06, -3.0367e-06, -2.02705e-06, -2.97819e-06, -1.83299e-06, -2.91513e-06, -1.65726e-06, -2.84769e-06, -1.49811e-06, -2.77607e-06, -1.35393e-06, -2.70043e-06, -1.2233e-06, -2.62096e-06, -1.10489e-06, -2.53784e-06, -9.9754e-07, -2.45122e-06, -9.00162e-07, -2.3613e-06, -8.11785e-07, -2.26823e-06, -7.31526e-07, -2.17219e-06, -6.58582e-07, -2.07334e-06, -5.92224e-07, -1.97186e-06, -5.31788e-07, -1.8679e-06, -4.7667e-07, -1.76164e-06, -4.26319e-07, -1.65324e-06, -3.80231e-07, -1.54285e-06, -3.37946e-07, -1.43064e-06, -2.99039e-07, -1.31677e-06, -2.63124e-07, -1.20141e-06, -2.29839e-07, -1.0847e-06, -1.98853e-07, -9.66809e-07, -1.69855e-07, -8.47895e-07, -1.42556e-07, -7.28114e-07, -1.16683e-07, -6.07623e-07, -9.19761e-08, -4.86579e-07, -6.81891e-08, -3.65138e-07, -4.50841e-08, -2.43458e-07, -2.24299e-08, -1.21706e-07
8.14434e-06, -8.14434e-06, 1.16683e-05, 0.299985, -2.26933e-06, -1.54878e-05, -2.26933e-06, 8.1415e-06, -8.1415e-06, 1.16683e-05, 2.83913e-09, -2.83913e-09, 0, 0.3, 0, -1.54878e-05, -2.26933e-06, -1.40144e-05, -2.3534e-06, -1.26812e-05, -2.42922e-06, -1.14747e-05, -2.49699e-06, -1.0383e-05, -2.55693e-06, -9.39507e-06, -2.60923e-06, -8.50113e-06, -2.6541e-06, -7.6922e-06, -2.69175e-06, -6.9602e-06, -2.72237e-06, -6.2978e-06, -2.74616e-06, -5.69837e-06, -2.76331e-06, -5.15593e-06, -2.77402e-06, -4.66505e-06, -2.77848e-06, -4.22082e-06, -2.77687e-06, -3.81879e-06, -2.76939e-06, -3.45496e-06, -2.7562e-06, -3.12567e-06, -2.73751e-06, -2.82764e-06, -2.71347e-06, -2.55789e-06, -2.68428e-06, -2.31372e-06, -2.6501e-06, -2.09268e-06, -2.61112e-06, -1.89257e-06, -2.56749e-06, -1.71139e-06, -2.5194e-06, -1.54732e-06, -2.467e-06, -1.39872e-06, -2.41047e-06, -1.26411e-06, -2.34997e-06, -1.14214e-06, -2.28566e-06, -1.03159e-06, -2.21771e-06, -9.3136e-07, -2.14626e-06, -8.40442e-07, -2.07149e-06, -7.57928e-07, -1.99355e-06, -6.82994e-07, -1.91258e-06, -6.14889e-07, -1.82876e-06, -5.52934e-07, -1.74222e-06, -4.96507e-07, -1.65313e-06, -4.45046e-07, -1.56163e-06, -3.98036e-07, -1.46787e-06, -3.55005e-07, -1.37201e-06, -3.15525e-07, -1.27418e-06, -2.792e-07, -1.17454e-06, -2.45667e-07, -1.07322e-06, -2.14591e-07, -9.70388e-07, -1.8566e-07, -8.66173e-07, -1.58586e-07, -7.60723e-07, -1.33099e-07, -6.54182e-07, -1.08942e-07, -5.46693e-07, -8.5874e-08, -4.38398e-07, -6.36652e-08, -3.29439e-07, -4.2093e-08, -2.19958e-07, -2.09418e-08, -1.10106e-07
8.19463e-06, -8.19463e-06, 1.20312e-05, 0.299984, -2.53209e-06, -1.55836e-05, -2.53209e-06, 8.19182e-06, -8.19182e-06, 1.20312e-05, 2.81617e-09, -2.81617e-09, 0, 0.3, 0, -1.55836e-05, -2.53209e-06, -1.4101e-05, -2.60916e-06, -1.27595e-05, -2.67799e-06, -1.15456e-05, -2.73881e-06, -1.04471e-05, -2.79182e-06, -9.45314e-06, -2.83723e-06, -8.55367e-06, -2.87526e-06, -7.73975e-06, -2.9061e-06, -7.00322e-06, -2.92996e-06, -6.33672e-06, -2.94703e-06, -5.73359e-06, -2.95753e-06, -5.1878e-06, -2.96163e-06, -4.69388e-06, -2.95954e-06, -4.2469e-06, -2.95144e-06, -3.8424e-06, -2.93753e-06, -3.47631e-06, -2.91799e-06, -3.14499e-06, -2.893e-06, -2.84512e-06, -2.86274e-06, -2.5737e-06, -2.8274e-06, -2.32802e-06, -2.78715e-06, -2.10561e-06, -2.74217e-06, -1.90427e-06, -2.69264e-06, -1.72196e-06, -2.63872e-06, -1.55688e-06, -2.58058e-06, -1.40736e-06, -2.5184e-06, -1.27192e-06, -2.45234e-06, -1.1492e-06, -2.38256e-06, -1.03797e-06, -2.30923e-06, -9.37116e-07, -2.23251e-06, -8.45636e-07, -2.15257e-06, -7.62612e-07, -2.06955e-06, -6.87215e-07, -1.98362e-06, -6.18689e-07, -1.89494e-06, -5.56351e-07, -1.80366e-06, -4.99576e-07, -1.70993e-06, -4.47797e-07, -1.61391e-06, -4.00496e-07, -1.51575e-06, -3.57199e-07, -1.4156e-06, -3.17475e-07, -1.31361e-06, -2.80926e-07, -1.20994e-06, -2.47185e-07, -1.10471e-06, -2.15917e-07, -9.981e-07, -1.86808e-07, -8.9024e-07, -1.59567e-07, -7.81279e-07, -1.33921e-07, -6.71365e-07, -1.09615e-07, -5.60644e-07, -8.64048e-08, -4.4926e-07, -6.40587e-08, -3.37359e-07, -4.23532e-08, -2.25085e-07, -2.10712e-08, -1.12594e-07
8.47233e-06, -8.47233e-06, 1.27556e-05, 0.299984, -2.88854e-06, -1.61119e-05, -2.88854e-06, 8.46954e-06, -8.46954e-06, 1.27556e-05, 2.79321e-09, -2.79321e-09, 0, 0.3, 0, -1.61119e-05, -2.88854e-06, -1.45791e-05, -2.96004e-06, -1.31921e-05, -3.0231e-06, -1.1937e-05, -3.07796e-06, -1.08013e-05, -3.12483e-06, -9.77362e-06, -3.16394e-06, -8.84366e-06, -3.1955e-06, -8.00214e-06, -3.21973e-06, -7.24064e-06, -3.23683e-06, -6.55155e-06, -3.24703e-06, -5.92797e-06, -3.25051e-06, -5.36367e-06, -3.24749e-06, -4.85301e-06, -3.23818e-06, -4.39088e-06, -3.22276e-06, -3.97266e-06, -3.20143e-06, -3.59417e-06, -3.17439e-06, -3.25161e-06, -3.14183e-06, -2.94158e-06, -3.10395e-06, -2.66095e-06, -3.06092e-06, -2.40694e-06, -3.01293e-06, -2.177e-06, -2.96017e-06, -1.96883e-06, -2.90281e-06, -1.78034e-06, -2.84105e-06, -1.60966e-06, -2.77505e-06, -1.45508e-06, -2.70499e-06, -1.31504e-06, -2.63104e-06, -1.18816e-06, -2.55338e-06, -1.07316e-06, -2.47218e-06, -9.68886e-07, -2.3876e-06, -8.74305e-07, -2.29982e-06, -7.88466e-07, -2.209e-06, -7.10513e-07, -2.1153e-06, -6.39664e-07, -2.01889e-06, -5.75213e-07, -1.91993e-06, -5.16513e-07, -1.81859e-06, -4.62978e-07, -1.71501e-06, -4.14073e-07, -1.60936e-06, -3.69309e-07, -1.5018e-06, -3.28238e-07, -1.39248e-06, -2.9045e-07, -1.28157e-06, -2.55566e-07, -1.16921e-06, -2.23237e-07, -1.05556e-06, -1.93141e-07, -9.4078e-07, -1.64976e-07, -8.25015e-07, -1.38461e-07, -7.08422e-07, -1.13331e-07, -5.91153e-07, -8.93341e-08, -4.73361e-07, -6.62304e-08, -3.55198e-07, -4.37891e-08, -2.36815e-07, -2.17856e-08, -1.18379e-07
8.5836e-06, -8.5836e-06, 1.31661e-05, 0.299984, -3.13418e-06, -1.63236e-05, -3.13418e-06, 8.58083e-06, -8.58083e-06, 1.31661e-05, 2.77025e-09, -2.77025e-09, 0, 0.3, 0, -1.63236e-05, -3.13418e-06, -1.47707e-05, -3.20034e-06, -1.33654e-05, -3.25801e-06, -1.20939e-05, -3.30743e-06, -1.09432e-05, -3.34883e-06, -9.90205e-06, -3.38243e-06, -8.95987e-06, -3.40846e-06, -8.10729e-06, -3.42713e-06, -7.33578e-06, -3.43865e-06, -6.63764e-06, -3.44325e-06, -6.00586e-06, -3.44113e-06, -5.43415e-06, -3.4325e-06, -4.91678e-06, -3.41757e-06, -4.44858e-06, -3.39654e-06, -4.02486e-06, -3.3696e-06, -3.64139e-06, -3.33697e-06, -3.29434e-06, -3.29882e-06, -2.98023e-06, -3.25537e-06, -2.69592e-06, -3.20679e-06, -2.43857e-06, -3.15328e-06, -2.2056e-06, -3.09502e-06, -1.9947e-06, -3.0322e-06, -1.80373e-06, -2.96501e-06, -1.63081e-06, -2.89362e-06, -1.47419e-06, -2.81821e-06, -1.33232e-06, -2.73896e-06, -1.20377e-06, -2.65605e-06, -1.08726e-06, -2.56964e-06, -9.81617e-07, -2.47992e-06, -8.85793e-07, -2.38705e-06, -7.98827e-07, -2.2912e-06, -7.19849e-07, -2.19255e-06, -6.4807e-07, -2.09125e-06, -5.82771e-07, -1.98747e-06, -5.233e-07, -1.88138e-06, -4.69062e-07, -1.77314e-06, -4.19514e-07, -1.66291e-06, -3.74162e-07, -1.55086e-06, -3.32551e-07, -1.43713e-06, -2.94266e-07, -1.32191e-06, -2.58924e-07, -1.20533e-06, -2.2617e-07, -1.08756e-06, -1.95679e-07, -9.68767e-07, -1.67144e-07, -8.49094e-07, -1.40281e-07, -7.28702e-07, -1.1482e-07, -6.07748e-07, -9.05079e-08, -4.86388e-07, -6.71007e-08, -3.64778e-07, -4.43645e-08, -2.43072e-07, -2.20719e-08, -1.21444e-07
8.33179e-06, -8.33179e-06, 1.27322e-05, 0.299984, -3.0016e-06, -1.58446e-05, -3.0016e-06, 8.32905e-06, -8.32905e-06, 1.27322e-05, 2.7473e-09, -2.7473e-09, 0, 0.3, 0, -1.58446e-05, -3.0016e-06, -1.43373e-05, -3.06704e-06, -1.29733e-05, -3.12424e-06, -1.1739e-05, -3.17341e-06, -1.06221e-05, -3.21479e-06, -9.6115e-06, -3.24858e-06, -8.69697e-06, -3.27501e-06, -7.8694e-06, -3.29428e-06, -7.12054e-06, -3.3066e-06, -6.44287e-06, -3.31218e-06, -5.82964e-06, -3.31123e-06, -5.2747e-06, -3.30395e-06, -4.77251e-06, -3.29053e-06, -4.31805e-06, -3.27117e-06, -3.90676e-06, -3.24607e-06, -3.53455e-06, -3.21541e-06, -3.19768e-06, -3.1794e-06, -2.89278e-06, -3.13821e-06, -2.61681e-06, -3.09203e-06, -2.36702e-06, -3.04105e-06, -2.14089e-06, -2.98544e-06, -1.93617e-06, -2.92539e-06, -1.75081e-06, -2.86107e-06, -1.58296e-06, -2.79265e-06, -1.43094e-06, -2.72032e-06, -1.29323e-06, -2.64425e-06, -1.16845e-06, -2.56459e-06, -1.05536e-06, -2.48153e-06, -9.52815e-07, -2.39523e-06, -8.59802e-07, -2.30586e-06, -7.75388e-07, -2.21357e-06, -6.98727e-07, -2.11854e-06, -6.29054e-07, -2.02092e-06, -5.65671e-07, -1.92088e-06, -5.07945e-07, -1.81857e-06, -4.55298e-07, -1.71415e-06, -4.07205e-07, -1.60778e-06, -3.63183e-07, -1.49962e-06, -3.22794e-07, -1.38981e-06, -2.85632e-07, -1.27852e-06, -2.51326e-07, -1.1659e-06, -2.19534e-07, -1.05211e-06, -1.89937e-07, -9.37285e-07, -1.6224e-07, -8.2159e-07, -1.36165e-07, -7.05175e-07, -1.11451e-07, -5.88189e-07, -8.78522e-08, -4.70785e-07, -6.51318e-08, -3.53114e-07, -4.30627e-08, -2.35325e-07, -2.14242e-08, -1.17585e-07
8.73034e-06, -8.73034e-06, 1.39617e-05, 0.299983, -3.6756e-06, -1.66028e-05, -3.6756e-06, 8.72762e-06, -8.72762e-06, 1.39617e-05, 2.72434e-09, -2.72434e-09, 0, 0.3, 0, -1.66028e-05, -3.6756e-06, -1.50234e-05, -3.72814e-06, -1.35941e-05, -3.77218e-06, -1.23008e-05, -3.80799e-06, -1.11305e-05, -3.83579e-06, -1.00714e-05, -3.85583e-06, -9.11314e-06, -3.86832e-06, -8.24598e-06, -3.87351e-06, -7.46128e-06, -3.8716e-06, -6.75119e-06, -3.86282e-06, -6.10861e-06, -3.84739e-06, -5.52712e-06, -3.82553e-06, -5.00089e-06, -3.79744e-06, -4.52468e-06, -3.76334e-06, -4.09372e-06, -3.72343e-06, -3.70369e-06, -3.67792e-06, -3.3507e-06, -3.62702e-06, -3.03121e-06, -3.57091e-06, -2.74204e-06, -3.50979e-06, -2.48029e-06, -3.44388e-06, -2.24334e-06, -3.37334e-06, -2.02882e-06, -3.29839e-06, -1.83459e-06, -3.2192e-06, -1.65871e-06, -3.13596e-06, -1.49941e-06, -3.04886e-06, -1.35511e-06, -2.95808e-06, -1.22436e-06, -2.86381e-06, -1.10586e-06, -2.76621e-06, -9.9841e-07, -2.66548e-06, -9.00946e-07, -2.56178e-06, -8.12493e-07, -2.4553e-06, -7.32164e-07, -2.34619e-06, -6.59156e-07, -2.23465e-06, -5.9274e-07, -2.12084e-06, -5.32252e-07, -2.00492e-06, -4.77086e-07, -1.88708e-06, -4.26691e-07, -1.76746e-06, -3.80563e-07, -1.64625e-06, -3.3824e-07, -1.52361e-06, -2.993e-07, -1.39971e-06, -2.63353e-07, -1.2747e-06, -2.3004e-07, -1.14876e-06, -1.99026e-07, -1.02204e-06, -1.70003e-07, -8.94712e-07, -1.42681e-07, -7.66937e-07, -1.16784e-07, -6.38879e-07, -9.20562e-08, -5.10698e-07, -6.82486e-08, -3.82557e-07, -4.51234e-08, -2.54619e-07, -2.24495e-08, -1.27067e-07
7.71515e-06, -7.71515e-06, 1.16354e-05, 0.299985, -2.64747e-06, -1.46717e-05, -2.64747e-06, 7.71245e-06, -7.71245e-06, 1.16354e-05, 2.70138e-09, -2.70138e-09, 0, 0.3, 0, -1.46717e-05, -2.64747e-06, -1.32759e-05, -2.71206e-06, -1.20129e-05, -2.76897e-06, -1.087e-05, -2.81842e-06, -9.83579e-06, -2.8606e-06, -8.89996e-06, -2.89571e-06, -8.05313e-06, -2.92396e-06, -7.28683e-06, -2.94554e-06, -6.5934e-06, -2.96063e-06, -5.96591e-06, -2.96944e-06, -5.39807e-06, -2.97215e-06, -4.88422e-06, -2.96895e-06, -4.41921e-06, -2.96001e-06, -3.99838e-06, -2.94552e-06, -3.61755e-06, -2.92566e-06, -3.27289e-06, -2.90061e-06, -2.96095e-06, -2.87053e-06, -2.67863e-06, -2.83561e-06, -2.42309e-06, -2.79602e-06, -2.19179e-06, -2.75192e-06, -1.9824e-06, -2.70348e-06, -1.79283e-06, -2.65086e-06, -1.6212e-06, -2.59424e-06, -1.46577e-06, -2.53376e-06, -1.32501e-06, -2.4696e-06, -1.19749e-06, -2.40191e-06, -1.08195e-06, -2.33084e-06, -9.77228e-07, -2.25655e-06, -8.82278e-07, -2.17921e-06, -7.96151e-07, -2.09895e-06, -7.17986e-07, -2.01593e-06, -6.47001e-07, -1.9303e-06, -5.82485e-07, -1.84221e-06, -5.23795e-07, -1.7518e-06, -4.70342e-07, -1.65923e-06, -4.21593e-07, -1.56464e-06, -3.7706e-07, -1.46817e-06, -3.36297e-07, -1.36997e-06, -2.98897e-07, -1.27019e-06, -2.64487e-07, -1.16895e-06, -2.32721e-07, -1.06641e-06, -2.03282e-07, -9.62702e-07, -1.75876e-07, -8.57973e-07, -1.50229e-07, -7.52359e-07, -1.26084e-07, -6.46002e-07, -1.032e-07, -5.39038e-07, -8.13486e-08, -4.31609e-07, -6.03101e-08, -3.23852e-07, -3.98748e-08, -2.15906e-07, -1.98382e-08, -1.07921e-07
7.5579e-06, -7.5579e-06, 1.16285e-05, 0.299986, -2.79046e-06, -1.43726e-05, -2.79046e-06, 7.55522e-06, -7.55522e-06, 1.16285e-05, 2.67842e-09, -2.67842e-09, 0, 0.3, 0, -1.43726e-05, -2.79046e-06, -1.30052e-05, -2.84778e-06, -1.1768e-05, -2.89763e-06, -1.06484e-05, -2.94023e-06, -9.63528e-06, -2.97577e-06, -8.71852e-06, -3.00446e-06, -7.88896e-06, -3.02649e-06, -7.13828e-06, -3.04206e-06, -6.45899e-06, -3.05134e-06, -5.84429e-06, -3.05454e-06, -5.28803e-06, -3.05183e-06, -4.78465e-06, -3.04341e-06, -4.32911e-06, -3.02944e-06, -3.91687e-06, -3.01012e-06, -3.5438e-06, -2.98561e-06, -3.20616e-06, -2.9561e-06, -2.90059e-06, -2.92175e-06, -2.62402e-06, -2.88273e-06, -2.37369e-06, -2.83922e-06, -2.1471e-06, -2.79137e-06, -1.94198e-06, -2.73937e-06, -1.75628e-06, -2.68336e-06, -1.58815e-06, -2.62351e-06, -1.43589e-06, -2.55997e-06, -1.29799e-06, -2.49292e-06, -1.17308e-06, -2.4225e-06, -1.05989e-06, -2.34887e-06, -9.57305e-07, -2.27217e-06, -8.64292e-07, -2.19258e-06, -7.79921e-07, -2.11022e-06, -7.03349e-07, -2.02526e-06, -6.33811e-07, -1.93784e-06, -5.7061e-07, -1.84811e-06, -5.13116e-07, -1.75621e-06, -4.60753e-07, -1.6623e-06, -4.12998e-07, -1.5665e-06, -3.69373e-07, -1.46897e-06, -3.29441e-07, -1.36985e-06, -2.92804e-07, -1.26928e-06, -2.59095e-07, -1.1674e-06, -2.27976e-07, -1.06435e-06, -1.99138e-07, -9.60272e-07, -1.72291e-07, -8.55301e-07, -1.47167e-07, -7.49576e-07, -1.23514e-07, -6.43237e-07, -1.01097e-07, -5.36421e-07, -7.96902e-08, -4.29266e-07, -5.90806e-08, -3.21909e-07, -3.90619e-08, -2.14488e-07, -1.94338e-08, -1.07153e-07
7.32227e-06, -7.32227e-06, 1.14984e-05, 0.299986, -2.90229e-06, -1.39244e-05, -2.90229e-06, 7.31962e-06, -7.31962e-06, 1.14984e-05, 2.65546e-09, -2.65546e-09, 0, 0.3, 0, -1.39244e-05, -2.90229e-06, -1.25997e-05, -2.95181e-06, -1.1401e-05, -2.99415e-06, -1.03163e-05, -3.02952e-06, -9.33481e-06, -3.05813e-06, -8.44665e-06, -3.08016e-06, -7.64295e-06, -3.09581e-06, -6.91568e-06, -3.10526e-06, -6.25757e-06, -3.1087e-06, -5.66204e-06, -3.10631e-06, -5.12312e-06, -3.09828e-06, -4.63544e-06, -3.08478e-06, -4.19411e-06, -3.06599e-06, -3.79473e-06, -3.04209e-06, -3.43329e-06, -3.01325e-06, -3.10618e-06, -2.97963e-06, -2.81014e-06, -2.94141e-06, -2.54219e-06, -2.89876e-06, -2.29967e-06, -2.85183e-06, -2.08015e-06, -2.8008e-06, -1.88142e-06, -2.74581e-06, -1.70152e-06, -2.68704e-06, -1.53862e-06, -2.62463e-06, -1.39111e-06, -2.55875e-06, -1.25752e-06, -2.48955e-06, -1.1365e-06, -2.41718e-06, -1.02684e-06, -2.34179e-06, -9.27453e-07, -2.26353e-06, -8.37339e-07, -2.18255e-06, -7.556e-07, -2.099e-06, -6.81416e-07, -2.01302e-06, -6.14046e-07, -1.92475e-06, -5.52816e-07, -1.83435e-06, -4.97115e-07, -1.74195e-06, -4.46385e-07, -1.6477e-06, -4.00119e-07, -1.55173e-06, -3.57854e-07, -1.45419e-06, -3.19168e-07, -1.35521e-06, -2.83673e-07, -1.25493e-06, -2.51015e-07, -1.15349e-06, -2.20867e-07, -1.05103e-06, -1.92928e-07, -9.47687e-07, -1.66918e-07, -8.43589e-07, -1.42577e-07, -7.38876e-07, -1.19662e-07, -6.33683e-07, -9.7944e-08, -5.28145e-07, -7.72051e-08, -4.22397e-07, -5.72382e-08, -3.16574e-07, -3.78438e-08, -2.10811e-07, -1.88278e-08, -1.05257e-07
7.32256e-06, -7.32256e-06, 1.17083e-05, 0.299986, -3.08149e-06, -1.39249e-05, -3.08149e-06, 7.31993e-06, -7.31993e-06, 1.17083e-05, 2.63251e-09, -2.63251e-09, 0, 0.3, 0, -1.39249e-05, -3.08149e-06, -1.26002e-05, -3.12559e-06, -1.14015e-05, -3.16257e-06, -1.03168e-05, -3.19264e-06, -9.3352e-06, -3.21599e-06, -8.447e-06, -3.23283e-06, -7.64327e-06, -3.24335e-06, -6.91597e-06, -3.24773e-06, -6.25784e-06, -3.24617e-06, -5.66228e-06, -3.23884e-06, -5.12334e-06, -3.22594e-06, -4.63564e-06, -3.20764e-06, -4.19429e-06, -3.18411e-06, -3.79489e-06, -3.15554e-06, -3.43343e-06, -3.12211e-06, -3.10631e-06, -3.08397e-06, -2.81026e-06, -3.0413e-06, -2.5423e-06, -2.99427e-06, -2.29977e-06, -2.94305e-06, -2.08024e-06, -2.88779e-06, -1.8815e-06, -2.82867e-06, -1.70159e-06, -2.76583e-06, -1.53869e-06, -2.69944e-06, -1.39117e-06, -2.62966e-06, -1.25757e-06, -2.55663e-06, -1.13654e-06, -2.48052e-06, -1.02688e-06, -2.40148e-06, -9.27492e-07, -2.31965e-06, -8.37375e-07, -2.23519e-06, -7.55631e-07, -2.14824e-06, -6.81444e-07, -2.05895e-06, -6.14072e-07, -1.96747e-06, -5.5284e-07, -1.87394e-06, -4.97136e-07, -1.77851e-06, -4.46404e-07, -1.68131e-06, -4.00136e-07, -1.58249e-06, -3.57869e-07, -1.48219e-06, -3.19181e-07, -1.38055e-06, -2.83685e-07, -1.27771e-06, -2.51026e-07, -1.1738e-06, -2.20876e-07, -1.06897e-06, -1.92936e-07, -9.63361e-07, -1.66925e-07, -8.57097e-07, -1.42583e-07, -7.50321e-07, -1.19667e-07, -6.4317e-07, -9.79481e-08, -5.35779e-07, -7.72084e-08, -4.28285e-07, -5.72407e-08, -3.20824e-07, -3.78454e-08, -2.13532e-07, -1.88285e-08, -1.06563e-07
7.29557e-06, -7.29557e-06, 1.19125e-05, 0.299986, -3.28164e-06, -1.38736e-05, -3.28164e-06, 7.29296e-06, -7.29296e-06, 1.19125e-05, 2.60955e-09, -2.60955e-09, 0, 0.3, 0, -1.38736e-05, -3.28164e-06, -1.25538e-05, -3.31918e-06, -1.13595e-05, -3.34969e-06, -1.02787e-05, -3.37337e-06, -9.30081e-06, -3.39044e-06, -8.41588e-06, -3.40109e-06, -7.61511e-06, -3.40551e-06, -6.89049e-06, -3.40389e-06, -6.23478e-06, -3.39642e-06, -5.64141e-06, -3.38329e-06, -5.10446e-06, -3.36468e-06, -4.61856e-06, -3.34077e-06, -4.17884e-06, -3.31174e-06, -3.78091e-06, -3.27776e-06, -3.42078e-06, -3.23902e-06, -3.09487e-06, -3.19569e-06, -2.7999e-06, -3.14793e-06, -2.53293e-06, -3.09591e-06, -2.2913e-06, -3.0398e-06, -2.07257e-06, -2.97976e-06, -1.87457e-06, -2.91596e-06, -1.69532e-06, -2.84856e-06, -1.53302e-06, -2.77771e-06, -1.38605e-06, -2.70358e-06, -1.25294e-06, -2.62632e-06, -1.13236e-06, -2.54607e-06, -1.0231e-06, -2.46301e-06, -9.24075e-07, -2.37727e-06, -8.34289e-07, -2.28901e-06, -7.52847e-07, -2.19838e-06, -6.78934e-07, -2.10552e-06, -6.11809e-07, -2.01058e-06, -5.50803e-07, -1.9137e-06, -4.95305e-07, -1.81504e-06, -4.44759e-07, -1.71472e-06, -3.98662e-07, -1.61291e-06, -3.56551e-07, -1.50973e-06, -3.18005e-07, -1.40532e-06, -2.8264e-07, -1.29984e-06, -2.50101e-07, -1.19341e-06, -2.20063e-07, -1.08617e-06, -1.92225e-07, -9.78276e-07, -1.6631e-07, -8.69851e-07, -1.42058e-07, -7.61038e-07, -1.19226e-07, -6.51973e-07, -9.75872e-08, -5.42795e-07, -7.69239e-08, -4.33639e-07, -5.70298e-08, -3.24645e-07, -3.77059e-08, -2.15949e-07, -1.87592e-08, -1.07708e-07
