pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad], v_k+40 [m/s], delta_k+40 [rad], v_k+41 [m/s], delta_k+41 [rad], v_k+42 [m/s], delta_k+42 [rad], v_k+43 [m/s], delta_k+43 [rad], v_k+44 [m/s], delta_k+44 [rad], v_k+45 [m/s], delta_k+45 [rad], v_k+46 [m/s], delta_k+46 [rad], v_k+47 [m/s], delta_k+47 [rad], v_k+48 [m/s], delta_k+48 [rad], v_k+49 [m/s], delta_k+49 [rad], v_k+50 [m/s], delta_k+50 [rad], v_k+51 [m/s], delta_k+51 [rad], v_k+52 [m/s], delta_k+52 [rad], v_k+53 [m/s], delta_k+53 [rad], v_k+54 [m/s], delta_k+54 [rad], v_k+55 [m/s], delta_k+55 [rad], v_k+56 [m/s], delta_k+56 [rad], v_k+57 [m/s], delta_k+57 [rad], v_k+58 [m/s], delta_k+58 [rad], v_k+59 [m/s], delta_k+59 [rad]
1.76045, 0.00312537, -0.00335628, 0.193186, -3.56418e-05, -0.106814, -3.56418e-05, 0.0561446, 0.00312537, -0.00335628, 1.7043, 0, 0, 0.3, 0, -0.106814, -3.56418e-05, -0.096653, 3.03075e-05, -0.0874587, 9.28189e-05, -0.079139, 0.000151948, -0.0716108, 0.000207767, -0.0647986, 0.00026035, -0.0586344, 0.000309767, -0.0530566, 0.00035609, -0.0480093, 0.000399389, -0.0434421, 0.000439734, -0.0393094, 0.000477193, -0.0355697, 0.000511836, -0.0321857, 0.000543729, -0.0291236, 0.000572939, -0.0263528, 0.000599534, -0.0238454, 0.000623577, -0.0215765, 0.000645134, -0.0195234, 0.000664269, -0.0176655, 0.000681045, -0.0159843, 0.000695525, -0.0144629, 0.000707772, -0.0130862, 0.000717845, -0.0118403, 0.000725807, -0.0107128, 0.000731716, -0.0096924, 0.000735633, -0.00876896, 0.000737615, -0.0079332, 0.000737721, -0.00717678, 0.000736008, -0.00649213, 0.000732533, -0.00587239, 0.000727351, -0.00531139, 0.000720518, -0.00480349, 0.000712089, -0.00434363, 0.000702118, -0.00392721, 0.000690658, -0.00355006, 0.000677763, -0.00320841, 0.000663484, -0.00289884, 0.000647874, -0.00261826, 0.000630984, -0.00236386, 0.000612864, -0.00213311, 0.000593565, -0.00192368, 0.000573136, -0.00173349, 0.000551627, -0.00156064, 0.000529086, -0.00140339, 0.000505562, -0.00126017, 0.000481102, -0.00112956, 0.000455754, -0.00101025, 0.000429564, -0.000901031, 0.00040258, -0.000800827, 0.000374847, -0.000708632, 0.000346411, -0.000623522, 0.000317317, -0.000544648, 0.000287611, -0.000471221, 0.000257338, -0.000402505, 0.000226541, -0.000337815, 0.000195266, -0.000276502, 0.000163555, -0.000217955, 0.000131453, -0.000161587, 9.90034e-05, -0.000106835, 6.62492e-05, -5.3152e-05, 3.32346e-05
1.77505, 0.00295133, -0.00353223, 0.193945, 0.000320506, -0.106055, 0.000320506, 0.0557458, 0.00295133, -0.00353223, 1.7193, 0, 0, 0.3, 0, -0.106055, 0.000320506, -0.0959665, 0.000372806, -0.0868376, 0.000421969, -0.078577, 0.000468057, -0.0711022, 0.000511141, -0.0643384, 0.000551292, -0.058218, 0.000588578, -0.0526797, 0.000623068, -0.0476683, 0.000654832, -0.0431336, 0.000683935, -0.0390302, 0.000710445, -0.0353171, 0.000734428, -0.0319572, 0.000755948, -0.0289168, 0.000775069, -0.0261656, 0.000791856, -0.0236761, 0.00080637, -0.0214233, 0.000818675, -0.0193848, 0.000828832, -0.0175401, 0.0008369, -0.0158708, 0.000842941, -0.0143602, 0.000847013, -0.0129932, 0.000849174, -0.0117562, 0.000849483, -0.0106367, 0.000847997, -0.00962356, 0.000844773, -0.00870668, 0.000839865, -0.00787686, 0.000833329, -0.00712581, 0.00082522, -0.00644602, 0.000815592, -0.00583069, 0.000804497, -0.00527366, 0.000791989, -0.00476938, 0.000778119, -0.00431278, 0.000762939, -0.00389932, 0.000746501, -0.00352484, 0.000728853, -0.00318562, 0.000710047, -0.00287825, 0.000690131, -0.00259966, 0.000669154, -0.00234708, 0.000647165, -0.00211796, 0.000624211, -0.00191002, 0.00060034, -0.00172118, 0.000575599, -0.00154955, 0.000550034, -0.00139342, 0.000523692, -0.00125122, 0.000496617, -0.00112154, 0.000468856, -0.00100307, 0.000440454, -0.000894632, 0.000411455, -0.00079514, 0.000381903, -0.000703599, 0.000351843, -0.000619094, 0.000321319, -0.00054078, 0.000290373, -0.000467874, 0.00025905, -0.000399646, 0.000227392, -0.000335415, 0.000195442, -0.000274539, 0.000163243, -0.000216407, 0.000130838, -0.00016044, 9.82691e-05, -0.000106077, 6.55781e-05, -5.27745e-05, 3.2812e-05
1.79012, 0.00276416, -0.00369245, 0.193814, 0.00067521, -0.106186, 0.00067521, 0.0558148, 0.00276416, -0.00369245, 1.7343, 0, 0, 0.3, 0, -0.106186, 0.00067521, -0.0960853, 0.000713629, -0.0869451, 0.000749226, -0.0786743, 0.000782068, -0.0711902, 0.000812226, -0.064418, 0.000839765, -0.05829, 0.000864755, -0.052745, 0.00088726, -0.0477273, 0.000907347, -0.043187, 0.00092508, -0.0390785, 0.000940523, -0.0353608, 0.000953739, -0.0319967, 0.00096479, -0.0289526, 0.000973738, -0.026198, 0.000980643, -0.0237054, 0.000985565, -0.0214498, 0.000988564, -0.0194088, 0.000989697, -0.0175618, 0.000989022, -0.0158904, 0.000986596, -0.014378, 0.000982476, -0.0130093, 0.000976716, -0.0117707, 0.000969372, -0.0106499, 0.000960498, -0.00963548, 0.000950146, -0.00871746, 0.00093837, -0.00788661, 0.000925222, -0.00713463, 0.000910754, -0.006454, 0.000895015, -0.00583791, 0.000878057, -0.00528019, 0.00085993, -0.00477528, 0.000840681, -0.00431812, 0.000820361, -0.00390414, 0.000799016, -0.00352921, 0.000776696, -0.00318956, 0.000753446, -0.00288181, 0.000729313, -0.00260288, 0.000704343, -0.00234998, 0.000678583, -0.00212058, 0.000652077, -0.00191238, 0.00062487, -0.00172331, 0.000597007, -0.00155147, 0.000568532, -0.00139515, 0.000539489, -0.00125277, 0.000509921, -0.00112293, 0.000479871, -0.00100431, 0.000449382, -0.00089574, 0.000418497, -0.000796124, 0.000387259, -0.00070447, 0.000355709, -0.00061986, 0.000323889, -0.000541449, 0.000291842, -0.000468453, 0.000259608, -0.000400141, 0.00022723, -0.000335831, 0.000194748, -0.000274878, 0.000162205, -0.000216675, 0.000129641, -0.000160638, 9.70972e-05, -0.000106208, 6.4615e-05, -5.28398e-05, 3.22433e-05
1.80676, 0.00257797, -0.00391323, 0.190682, 0.00108799, -0.109318, 0.00108799, 0.0574607, 0.00257797, -0.00391323, 1.7493, 0, 0, 0.3, 0, -0.109318, 0.00108799, -0.0989187, 0.00111091, -0.089509, 0.00113134, -0.0809943, 0.00114936, -0.0732895, 0.00116503, -0.0663176, 0.00117841, -0.0600089, 0.00118958, -0.0543003, 0.0011986, -0.0491347, 0.00120553, -0.0444605, 0.00121043, -0.0402309, 0.00121336, -0.0364035, 0.00121439, -0.0329403, 0.00121357, -0.0298064, 0.00121097, -0.0269705, 0.00120664, -0.0244044, 0.00120063, -0.0220824, 0.00119301, -0.0199811, 0.00118383, -0.0180797, 0.00117314, -0.016359, 0.001161, -0.014802, 0.00114746, -0.0133929, 0.00113258, -0.0121178, 0.0011164, -0.0109639, 0.00109898, -0.00991961, 0.00108037, -0.00897452, 0.00106061, -0.00811918, 0.00103976, -0.00734502, 0.00101787, -0.00664432, 0.00099498, -0.00601006, 0.00097114, -0.0054359, 0.000946397, -0.0049161, 0.000920798, -0.00444546, 0.000894389, -0.00401927, 0.000867214, -0.00363328, 0.000839319, -0.00328362, 0.000810748, -0.00296679, 0.000781544, -0.00267964, 0.000751752, -0.00241928, 0.000721415, -0.00218311, 0.000690575, -0.00196878, 0.000659275, -0.00177413, 0.000627557, -0.00159722, 0.000595463, -0.00143629, 0.000563034, -0.00128972, 0.000530312, -0.00115604, 0.000497338, -0.00103393, 0.000464153, -0.000922154, 0.000430798, -0.000819601, 0.000397312, -0.000725244, 0.000363737, -0.000638139, 0.000330113, -0.000557416, 0.00029648, -0.000482267, 0.000262878, -0.000411941, 0.000229347, -0.000345734, 0.000195928, -0.000282984, 0.00016266, -0.000223064, 0.000129584, -0.000165375, 9.674e-05, -0.00010934, 6.41676e-05, -5.4398e-05, 3.19192e-05
1.81924, 0.00242621, -0.00404293, 0.195477, 0.00137538, -0.104523, 0.00137538, 0.0549403, 0.00242621, -0.00404293, 1.7643, 0, 0, 0.3, 0, -0.104523, 0.00137538, -0.0945797, 0.00138706, -0.0855827, 0.00139649, -0.0774415, 0.00140378, -0.0700747, 0.00140897, -0.0634086, 0.00141214, -0.0573767, 0.00141334, -0.0519185, 0.00141265, -0.0469795, 0.00141011, -0.0425103, 0.0014058, -0.0384662, 0.00139976, -0.0348067, 0.00139207, -0.0314954, 0.00138277, -0.0284989, 0.00137192, -0.0257875, 0.00135958, -0.0233339, 0.0013458, -0.0211137, 0.00133064, -0.0191046, 0.00131414, -0.0172866, 0.00129637, -0.0156414, 0.00127737, -0.0141527, 0.00125719, -0.0128055, 0.00123589, -0.0115863, 0.00121351, -0.010483, 0.00119011, -0.0094845, 0.00116572, -0.00858086, 0.0011404, -0.00776303, 0.00111419, -0.00702284, 0.00108715, -0.00635287, 0.00105931, -0.00574643, 0.00103072, -0.00519746, 0.00100142, -0.00470046, 0.000971464, -0.00425046, 0.00094089, -0.00384297, 0.000909741, -0.00347391, 0.00087806, -0.00313958, 0.000845888, -0.00283666, 0.000813269, -0.0025621, 0.000780242, -0.00231316, 0.00074685, -0.00208735, 0.000713133, -0.00188242, 0.000679131, -0.00169631, 0.000644884, -0.00152716, 0.000610433, -0.00137329, 0.000575816, -0.00123314, 0.000541075, -0.00110533, 0.000506247, -0.000988576, 0.000471372, -0.000881704, 0.00043649, -0.00078365, 0.000401639, -0.000693432, 0.000366857, -0.000610148, 0.000332185, -0.000532965, 0.00029766, -0.000461113, 0.000263322, -0.000393871, 0.000229208, -0.000330568, 0.000195359, -0.000270571, 0.000161814, -0.00021328, 0.00012861, -0.000158121, 9.57872e-05, -0.000104544, 6.3385e-05, -5.20119e-05, 3.14573e-05
1.83388, 0.00225593, -0.00420505, 0.196161, 0.00171406, -0.103839, 0.00171406, 0.0545809, 0.00225593, -0.00420505, 1.7793, 0, 0, 0.3, 0, -0.103839, 0.00171406, -0.0939611, 0.00171265, -0.0850229, 0.0017093, -0.0769349, 0.0017041, -0.0696163, 0.0016971, -0.0629939, 0.00168836, -0.0570013, 0.00167796, -0.0515789, 0.00166594, -0.0466722, 0.00165237, -0.0422322, 0.00163731, -0.0382145, 0.0016208, -0.034579, 0.00160292, -0.0312893, 0.00158371, -0.0283125, 0.00156322, -0.0256188, 0.00154151, -0.0231813, 0.00151864, -0.0209756, 0.00149464, -0.0189797, 0.00146958, -0.0171735, 0.00144351, -0.0155391, 0.00141646, -0.0140601, 0.00138849, -0.0127217, 0.00135965, -0.0115105, 0.00132999, -0.0104144, 0.00129954, -0.00942245, 0.00126836, -0.00852473, 0.00123648, -0.00771225, 0.00120396, -0.0069769, 0.00117084, -0.00631131, 0.00113715, -0.00570884, 0.00110295, -0.00516346, 0.00106826, -0.00466971, 0.00103315, -0.00422266, 0.000997637, -0.00381783, 0.000961771, -0.00345118, 0.000925592, -0.00311905, 0.000889138, -0.0028181, 0.000852448, -0.00254534, 0.000815563, -0.00229803, 0.000778519, -0.0020737, 0.000741357, -0.0018701, 0.000704113, -0.00168521, 0.000666827, -0.00151717, 0.000629535, -0.0013643, 0.000592275, -0.00122508, 0.000555085, -0.0010981, 0.000518003, -0.000982109, 0.000481064, -0.000875937, 0.000444308, -0.000778523, 0.00040777, -0.000688895, 0.000371489, -0.000606156, 0.0003355, -0.000529479, 0.000299843, -0.000458096, 0.000264553, -0.000391295, 0.000229668, -0.000328406, 0.000195226, -0.000268801, 0.000161265, -0.000211885, 0.000127823, -0.000157087, 9.49364e-05, -0.00010386, 6.26449e-05, -5.16716e-05, 3.10043e-05
1.8485, 0.00210539, -0.00440675, 0.19688, 0.00207045, -0.10312, 0.00207045, 0.0542032, 0.00210539, -0.00440675, 1.7943, 0, 0, 0.3, 0, -0.10312, 0.00207045, -0.0933109, 0.00205588, -0.0844346, 0.00203963, -0.0764026, 0.00202182, -0.0691346, 0.00200248, -0.062558, 0.0019817, -0.0566069, 0.00195952, -0.051222, 0.00193601, -0.0463492, 0.00191122, -0.04194, 0.0018852, -0.0379501, 0.00185802, -0.0343398, 0.00182972, -0.0310728, 0.00180036, -0.0281166, 0.00176999, -0.0254415, 0.00173867, -0.0230209, 0.00170643, -0.0208305, 0.00167334, -0.0188483, 0.00163943, -0.0170547, 0.00160476, -0.0154316, 0.00156937, -0.0139628, 0.00153331, -0.0126337, 0.00149662, -0.0114308, 0.00145935, -0.0103423, 0.00142155, -0.00935726, 0.00138324, -0.00846574, 0.00134448, -0.00765889, 0.00130531, -0.00692862, 0.00126577, -0.00626764, 0.00122589, -0.00566934, 0.00118573, -0.00512773, 0.00114531, -0.0046374, 0.00110468, -0.00419344, 0.00106388, -0.00379141, 0.00102294, -0.0034273, 0.000981904, -0.00309747, 0.000940807, -0.0027986, 0.000899687, -0.00252773, 0.000858581, -0.00228213, 0.000817525, -0.00205935, 0.000776556, -0.00185716, 0.00073571, -0.00167355, 0.000695024, -0.00150667, 0.000654532, -0.00135486, 0.000614271, -0.0012166, 0.000574277, -0.0010905, 0.000534586, -0.000975314, 0.000495233, -0.000869876, 0.000456254, -0.000773137, 0.000417684, -0.000684129, 0.00037956, -0.000601962, 0.000341918, -0.000525815, 0.000304793, -0.000454927, 0.000268222, -0.000388587, 0.000232241, -0.000326134, 0.000196887, -0.000266941, 0.000162196, -0.000210419, 0.000128206, -0.000156, 9.49531e-05, -0.000103141, 6.2476e-05, -5.13141e-05, 3.08335e-05
1.86096, 0.00197011, -0.00455887, 0.201727, 0.00236225, -0.0982731, 0.00236225, 0.0516554, 0.00197011, -0.00455887, 1.8093, 0, 0, 0.3, 0, -0.0982731, 0.00236225, -0.0889248, 0.00233665, -0.0804657, 0.00230961, -0.0728113, 0.00228125, -0.0658849, 0.00225161, -0.0596174, 0.00222076, -0.0539461, 0.00218876, -0.0488143, 0.00215565, -0.0441706, 0.00212151, -0.0399686, 0.00208637, -0.0361663, 0.00205031, -0.0327256, 0.00201335, -0.0296122, 0.00197557, -0.026795, 0.001937, -0.0242457, 0.0018977, -0.0219388, 0.00185771, -0.0198513, 0.00181708, -0.0179624, 0.00177586, -0.016253, 0.0017341, -0.0147062, 0.00169183, -0.0133065, 0.0016491, -0.0120398, 0.00160595, -0.0108935, 0.00156243, -0.0098562, 0.00151857, -0.00891742, 0.00147442, -0.00806781, 0.00143002, -0.00729888, 0.0013854, -0.00660294, 0.00134062, -0.00597303, 0.00129569, -0.00540285, 0.00125067, -0.0048867, 0.00120558, -0.00441941, 0.00116048, -0.00399632, 0.00111538, -0.0036132, 0.00107033, -0.0032662, 0.00102537, -0.00295187, 0.000980531, -0.00266705, 0.000935846, -0.00240891, 0.000891351, -0.00217486, 0.000847081, -0.00196255, 0.000803071, -0.00176987, 0.000759356, -0.00159489, 0.00071597, -0.00143585, 0.000672946, -0.00129118, 0.000630321, -0.00115941, 0.000588126, -0.00103925, 0.000546398, -0.000929469, 0.00050517, -0.000828987, 0.000464476, -0.000736795, 0.00042435, -0.000651971, 0.000384829, -0.000573667, 0.000345945, -0.000501099, 0.000307734, -0.000433543, 0.000270231, -0.000370322, 0.000233472, -0.000310804, 0.000197491, -0.000254394, 0.000162326, -0.000200528, 0.000128011, -0.000148667, 9.45845e-05, -9.82931e-05, 6.20821e-05, -4.89021e-05, 3.05655e-05
1.8755, 0.00181116, -0.00473005, 0.202592, 0.00269777, -0.0974076, 0.00269777, 0.0512004, 0.00181116, -0.00473005, 1.8243, 0, 0, 0.3, 0, -0.0974076, 0.00269777, -0.0881416, 0.00265941, -0.079757, 0.0026199, -0.07217, 0.00257934, -0.0653047, 0.00253779, -0.0590924, 0.00249531, -0.053471, 0.00245196, -0.0483844, 0.00240778, -0.0437816, 0.00236284, -0.0396166, 0.00231718, -0.0358477, 0.00227085, -0.0324374, 0.00222391, -0.0293514, 0.0021764, -0.026559, 0.00212838, -0.0240321, 0.00207988, -0.0217456, 0.00203095, -0.0196765, 0.00198164, -0.0178042, 0.00193199, -0.0161099, 0.00188204, -0.0145767, 0.00183184, -0.0131893, 0.00178143, -0.0119338, 0.00173084, -0.0107976, 0.00168013, -0.00976939, 0.00162931, -0.00883888, 0.00157844, -0.00799676, 0.00152755, -0.0072346, 0.00147668, -0.00654479, 0.00142586, -0.00592043, 0.00137513, -0.00535527, 0.00132453, -0.00484366, 0.00127408, -0.00438049, 0.00122384, -0.00396113, 0.00117382, -0.00358137, 0.00112406, -0.00323744, 0.0010746, -0.00292587, 0.00102547, -0.00264356, 0.000976703, -0.00238769, 0.00092833, -0.0021557, 0.000880386, -0.00194526, 0.000832901, -0.00175428, 0.00078591, -0.00158084, 0.000739444, -0.00142321, 0.000693535, -0.00127981, 0.000648216, -0.0011492, 0.000603519, -0.00103009, 0.000559476, -0.000921283, 0.000516121, -0.000821686, 0.000473485, -0.000730306, 0.000431602, -0.000646229, 0.000390504, -0.000568615, 0.000350225, -0.000496686, 0.000310798, -0.000429724, 0.000272258, -0.00036706, 0.000234637, -0.000308066, 0.000197972, -0.000252153, 0.000162295, -0.000198762, 0.000127643, -0.000147358, 9.40517e-05, -9.74275e-05, 6.15562e-05, -4.84714e-05, 3.02207e-05
1.89008, 0.00163586, -0.00485593, 0.203399, 0.00300638, -0.0966009, 0.00300638, 0.0507764, 0.00163586, -0.00485593, 1.8393, 0, 0, 0.3, 0, -0.0966009, 0.00300638, -0.0874117, 0.00295568, -0.0790965, 0.00290412, -0.0715723, 0.00285181, -0.0647638, 0.0027988, -0.058603, 0.00274514, -0.0530282, 0.00269089, -0.0479837, 0.00263611, -0.043419, 0.00258084, -0.0392885, 0.00252513, -0.0355509, 0.00246902, -0.0321688, 0.00241258, -0.0291084, 0.00235584, -0.026339, 0.00229885, -0.0238331, 0.00224165, -0.0215655, 0.00218428, -0.0195135, 0.0021268, -0.0176567, 0.00206922, -0.0159765, 0.00201161, -0.014456, 0.00195399, -0.0130801, 0.0018964, -0.011835, 0.00183888, -0.0107082, 0.00178148, -0.00968849, 0.00172421, -0.00876568, 0.00166713, -0.00793053, 0.00161026, -0.00717468, 0.00155363, -0.00649059, 0.00149729, -0.00587139, 0.00144126, -0.00531092, 0.00138558, -0.00480355, 0.00133028, -0.00434421, 0.00127539, -0.00392832, 0.00122094, -0.00355172, 0.00116696, -0.00321062, 0.00111349, -0.00290164, 0.00106055, -0.00262167, 0.00100818, -0.00236792, 0.000956404, -0.00213785, 0.000905253, -0.00192915, 0.000854757, -0.00173975, 0.000804946, -0.00156775, 0.000755851, -0.00141142, 0.000707502, -0.00126921, 0.000659928, -0.00113969, 0.00061316, -0.00102156, 0.000567229, -0.000913653, 0.000522164, -0.000814881, 0.000477996, -0.000724258, 0.000434757, -0.000640877, 0.000392478, -0.000563905, 0.000351189, -0.000492573, 0.000310923, -0.000426166, 0.000271712, -0.00036402, 0.000233589, -0.000305515, 0.000196586, -0.000250065, 0.000160737, -0.000197116, 0.000126075, -0.000146137, 9.26359e-05, -9.66206e-05, 6.04533e-05, -4.80699e-05, 2.9593e-05
1.90469, 0.00148593, -0.0050419, 0.204142, 0.00334676, -0.0958584, 0.00334676, 0.0503861, 0.00148593, -0.0050419, 1.8543, 0, 0, 0.3, 0, -0.0958584, 0.00334676, -0.0867398, 0.00328336, -0.0784886, 0.00321937, -0.0710222, 0.00315489, -0.064266, 0.00309, -0.0581525, 0.00302473, -0.0526206, 0.00295914, -0.0476148, 0.00289329, -0.0430852, 0.00282721, -0.0389865, 0.00276097, -0.0352776, 0.00269459, -0.0319215, 0.00262814, -0.0288846, 0.00256165, -0.0261366, 0.00249516, -0.0236499, 0.00242872, -0.0213997, 0.00236237, -0.0193636, 0.00229615, -0.017521, 0.00223009, -0.0158537, 0.00216424, -0.0143449, 0.00209862, -0.0129795, 0.00203329, -0.011744, 0.00196826, -0.0106259, 0.00190357, -0.00961402, 0.00183927, -0.0086983, 0.00177538, -0.00786957, 0.00171193, -0.00711954, 0.00164895, -0.0064407, 0.00158649, -0.00582627, 0.00152456, -0.0052701, 0.00146319, -0.00476663, 0.00140243, -0.00431082, 0.00134229, -0.00389813, 0.00128281, -0.00352442, 0.00122401, -0.00318595, 0.00116592, -0.00287934, 0.00110858, -0.00260152, 0.00105201, -0.00234972, 0.000996235, -0.00212142, 0.000941287, -0.00191433, 0.000887194, -0.00172638, 0.000833984, -0.0015557, 0.000781685, -0.00140057, 0.000730325, -0.00125945, 0.000679932, -0.00113093, 0.000630535, -0.00101371, 0.000582163, -0.000906631, 0.000534844, -0.000808618, 0.000488607, -0.000718691, 0.000443483, -0.000635951, 0.0003995, -0.000559571, 0.00035669, -0.000488787, 0.000315082, -0.00042289, 0.000274707, -0.000361222, 0.000235598, -0.000303167, 0.000197785, -0.000248143, 0.000161302, -0.000195601, 0.000126181, -0.000145014, 9.24561e-05, -9.58779e-05, 6.01611e-05, -4.77005e-05, 2.93642e-05
1.91938, 0.00130795, -0.00515587, 0.204723, 0.00364658, -0.0952769, 0.00364658, 0.0500805, 0.00130795, -0.00515587, 1.8693, 0, 0, 0.3, 0, -0.0952769, 0.00364658, -0.0862136, 0.00357104, -0.0780124, 0.00349519, -0.0705913, 0.00341916, -0.0638762, 0.00334298, -0.0577998, 0.00326673, -0.0523014, 0.00319044, -0.047326, 0.00311417, -0.0428239, 0.00303796, -0.03875, 0.00296185, -0.0350636, 0.00288589, -0.0317279, 0.00281012, -0.0287094, 0.00273458, -0.025978, 0.00265932, -0.0235064, 0.00258437, -0.0212699, 0.00250976, -0.0192461, 0.00243554, -0.0174147, 0.00236174, -0.0157575, 0.00228839, -0.0142579, 0.00221554, -0.0129008, 0.0021432, -0.0116727, 0.00207142, -0.0105614, 0.00200022, -0.0095557, 0.00192963, -0.00864554, 0.0018597, -0.00782183, 0.00179043, -0.00707635, 0.00172187, -0.00640163, 0.00165405, -0.00579092, 0.00158698, -0.00523813, 0.0015207, -0.00473771, 0.00145523, -0.00428467, 0.0013906, -0.00387448, 0.00132684, -0.00350304, 0.00126397, -0.00316662, 0.00120202, -0.00286187, 0.00114101, -0.00258574, 0.00108098, -0.00233547, 0.00102194, -0.00210855, 0.000963923, -0.00190271, 0.000906953, -0.00171591, 0.000851055, -0.00154626, 0.000796256, -0.00139207, 0.000742582, -0.00125181, 0.000690057, -0.00112407, 0.000638709, -0.00100756, 0.000588565, -0.000901131, 0.00053965, -0.000803712, 0.000491993, -0.000714331, 0.00044562, -0.000632093, 0.00040056, -0.000556177, 0.000356841, -0.000485822, 0.000314492, -0.000420325, 0.000273541, -0.000359031, 0.000234019, -0.000301328, 0.000195956, -0.000246638, 0.000159384, -0.000194414, 0.000124333, -0.000144134, 9.08361e-05, -9.52963e-05, 5.8926e-05, -4.74111e-05, 2.86724e-05
1.93214, 0.00116235, -0.00527317, 0.208996, 0.00391535, -0.0910044, 0.00391535, 0.0478347, 0.00116235, -0.00527317, 1.8843, 0, 0, 0.3, 0, -0.0910044, 0.00391535, -0.0823475, 0.00382921, -0.0745141, 0.00374301, -0.0674258, 0.00365686, -0.0610118, 0.00357083, -0.0552078, 0.00348496, -0.049956, 0.0033993, -0.0452037, 0.00331389, -0.0409035, 0.00322878, -0.0370123, 0.00314401, -0.0334912, 0.00305962, -0.0303051, 0.00297565, -0.027422, 0.00289214, -0.0248131, 0.00280914, -0.0224523, 0.00272666, -0.0203161, 0.00264476, -0.018383, 0.00256346, -0.0166338, 0.0024828, -0.0150509, 0.00240281, -0.0136185, 0.00232352, -0.0123223, 0.00224497, -0.0111493, 0.00216717, -0.0100878, 0.00209016, -0.00912719, 0.00201398, -0.00825784, 0.00193863, -0.00747108, 0.00186417, -0.00675902, 0.0017906, -0.00611456, 0.00171795, -0.00553124, 0.00164626, -0.00500323, 0.00157554, -0.00452526, 0.00150582, -0.00409253, 0.00143713, -0.00370074, 0.00136949, -0.00334595, 0.00130292, -0.00302462, 0.00123744, -0.00273353, 0.00117309, -0.00246979, 0.00110988, -0.00223074, 0.00104783, -0.00201399, 0.000986981, -0.00181739, 0.000927343, -0.00163896, 0.000868943, -0.00147692, 0.000811805, -0.00132965, 0.000755953, -0.00119568, 0.000701411, -0.00107366, 0.000648203, -0.000962378, 0.000596355, -0.000860721, 0.000545892, -0.000767671, 0.000496839, -0.000682298, 0.000449222, -0.000603748, 0.000403068, -0.000531236, 0.000358403, -0.000464036, 0.000315255, -0.000401476, 0.000273651, -0.000342931, 0.000233621, -0.000287815, 0.000195194, -0.000235578, 0.000158398, -0.000185696, 0.000123266, -0.000137671, 8.9828e-05, -9.10229e-05, 5.81158e-05, -4.5285e-05, 2.82011e-05
