pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad]
3.68992, 0.628298, 0.793596, 0.285944, -0.146339, -0.0140564, 0.0111101, 0.036758, -0.0246034, 0.0156395, 3.65316, 0.652901, 0.777956, 0.3, -0.157449, -0.0140564, 0.0111101, -0.0136085, 0.0101212, -0.01318, 0.0091812, -0.0127678, 0.00828557, -0.0123695, 0.00743059, -0.0119828, 0.00661309, -0.0116054, 0.00583049, -0.0112353, 0.00508079, -0.0108706, 0.00436255, -0.0105093, 0.00367491, -0.0101498, 0.00301756, -0.00979016, 0.0023907, -0.00942874, 0.0017951, -0.00906378, 0.00123203, -0.00869346, 0.000703262, -0.00831595, 0.000211048, -0.00792929, -0.000241879, -0.00753145, -0.000652337, -0.00712021, -0.00101671, -0.0066932, -0.00133098, -0.00624785, -0.00159073, -0.00578135, -0.00179119, -0.0052906, -0.00192724, -0.00477223, -0.00199347, -0.00422249, -0.0019842, -0.00363723, -0.0018935, -0.00301191, -0.00171525, -0.00234144, -0.00144318, -0.00162022, -0.00107091, -0.000842105, -0.000591953
3.69993, 0.63848, 0.791122, 0.286705, -0.17763, -0.0132945, 0.0106297, 0.0360639, -0.0249314, 0.01644, 3.66387, 0.663412, 0.774682, 0.3, -0.188259, -0.0132945, 0.0106297, -0.0129212, 0.00966805, -0.0125594, 0.00875103, -0.0122074, 0.0078747, -0.011863, 0.0070357, -0.0115247, 0.0062313, -0.0111907, 0.00545932, -0.0108596, 0.00471817, -0.0105298, 0.0040068, -0.0101999, 0.00332474, -0.00986854, 0.00267205, -0.00953428, 0.00204931, -0.0091957, 0.00145762, -0.00885133, 0.000898607, -0.00849965, 0.000374355, -0.00813905, -0.000112565, -0.00776782, -0.000559132, -0.0073841, -0.000961887, -0.0069859, -0.00131696, -0.00657101, -0.00162009, -0.00613704, -0.00186665, -0.00568134, -0.00205166, -0.00520099, -0.00216985, -0.00469276, -0.00221565, -0.00415307, -0.00218326, -0.00357797, -0.00206664, -0.00296306, -0.0018596, -0.0023035, -0.00155584, -0.00159388, -0.00114893, -0.000828316, -0.000632413
3.7079, 0.646579, 0.788686, 0.29308, -0.208362, -0.0069198, 0.0103503, 0.0332926, -0.0273048, 0.0178739, 3.67461, 0.673884, 0.770812, 0.3, -0.218713, -0.0069198, 0.0103503, -0.00716965, 0.00941802, -0.00737317, 0.00852587, -0.00753368, 0.0076703, -0.00765424, 0.00684836, -0.00773754, 0.00605766, -0.00778597, 0.00529642, -0.00780165, 0.00456338, -0.00778637, 0.00385787, -0.00774171, 0.00317976, -0.00766897, 0.00252945, -0.00756923, 0.00190784, -0.00744328, 0.00131637, -0.00729173, 0.00075695, -0.0071149, 0.000231977, -0.00691287, -0.000255692, -0.00668547, -0.000702761, -0.00643226, -0.00110551, -0.00615251, -0.00145981, -0.00584521, -0.00176116, -0.00550905, -0.00200471, -0.00514236, -0.00218527, -0.00474314, -0.00229737, -0.00430901, -0.00233523, -0.0038372, -0.0022929, -0.00332448, -0.00216418, -0.00276718, -0.00194273, -0.00216111, -0.00162211, -0.00150155, -0.0011958, -0.000783226, -0.000657226
3.71709, 0.655782, 0.78556, 0.296264, -0.238825, -0.00373593, 0.00993373, 0.0316968, -0.0285288, 0.0192136, 3.68539, 0.684311, 0.766347, 0.3, -0.248759, -0.00373593, 0.00993373, -0.00429551, 0.00902676, -0.00477969, 0.00815588, -0.00519457, 0.00731797, -0.0055456, 0.00651046, -0.00583774, 0.00573141, -0.00607539, 0.00497939, -0.00626249, 0.00425357, -0.00640251, 0.00355364, -0.00649854, 0.00287983, -0.00655328, 0.0022329, -0.00656901, 0.0016141, -0.00654773, 0.00102519, -0.00649104, 0.000468417, -0.00640022, -5.35321e-05, -0.00627622, -0.000537506, -0.00611967, -0.000979932, -0.00593084, -0.00137683, -0.00570968, -0.00172383, -0.00545579, -0.0020162, -0.00516842, -0.00224889, -0.00484645, -0.00241652, -0.00448836, -0.00251343, -0.00409225, -0.00253372, -0.00365578, -0.00247129, -0.0031762, -0.00231984, -0.00265024, -0.00207294, -0.00207417, -0.00172407, -0.00144368, -0.00126668, -0.00079426, -0.000665138
3.72634, 0.665064, 0.78185, 0.299245, -0.268845, -0.00075474, 0.00950949, 0.0301154, -0.0296228, 0.0205641, 3.69622, 0.694687, 0.761286, 0.3, -0.278354, -0.00075474, 0.00950949, -0.00160368, 0.00862659, -0.00235018, 0.0077759, -0.00300276, 0.00695472, -0.00356923, 0.00616093, -0.00405659, 0.00539295, -0.00447111, 0.00464978, -0.00481845, 0.00393095, -0.00510365, 0.00323653, -0.00533119, 0.00256711, -0.00550505, 0.00192379, -0.00562873, 0.00130817, -0.00570525, 0.000722327, -0.00573721, 0.0001688, -0.00572676, -0.000349417, -0.00567569, -0.000828903, -0.00558533, -0.00126582, -0.00545667, -0.00165595, -0.00529027, -0.0019947, -0.00508632, -0.00227713, -0.00484458, -0.00249799, -0.00456444, -0.00265174, -0.00424486, -0.00273258, -0.00388439, -0.00273447, -0.00348112, -0.00265121, -0.00303271, -0.00247641, -0.00253631, -0.00220358, -0.00198862, -0.00182616, -0.00146328, -0.00128165, -0.000820359, -0.000657798
3.73565, 0.674375, 0.77774, 0.302087, -0.298449, 0.00208684, 0.00900776, 0.0285409, -0.0306294, 0.0221096, 3.70711, 0.705004, 0.75563, 0.3, -0.307457, 0.00208684, 0.00900776, 0.000966146, 0.0081493, -2.67287e-05, 0.00731935, -0.000902733, 0.00651564, -0.00167176, 0.00573647, -0.00234274, 0.00498069, -0.00292372, 0.00424767, -0.00342194, 0.00353735, -0.00384391, 0.00285017, -0.00419544, 0.00218707, -0.00448171, 0.0015495, -0.00470733, 0.000939393, -0.00487631, 0.000359129, -0.00499218, -0.000188446, -0.00505795, -0.000700059, -0.00507613, -0.00117203, -0.0050488, -0.00160026, -0.00497756, -0.00198032, -0.0048636, -0.00230741, -0.00470763, -0.00257639, -0.00450996, -0.00278186, -0.00427046, -0.00291812, -0.00398854, -0.00297925, -0.00366321, -0.00295912, -0.00329298, -0.00285144, -0.00287595, -0.00264976, -0.0024097, -0.00234755, -0.00200359, -0.00185724, -0.00150433, -0.00127333, -0.000838236, -0.00065168
3.74513, 0.683716, 0.773083, 0.304653, -0.327532, 0.00465261, 0.00849986, 0.0270748, -0.031541, 0.0237042, 3.71806, 0.715257, 0.749379, 0.3, -0.336032, 0.00465261, 0.00849986, 0.00328615, 0.00766294, 0.00207044, 0.00685111, 0.000992433, 0.00606254, 4.03339e-05, 0.00529593, -0.000796549, 0.00455055, -0.00152784, 0.00382617, -0.00216225, 0.00312309, -0.00270759, 0.00244212, -0.00317088, 0.00178457, -0.0035584, 0.0011522, -0.00387575, 0.000547277, -0.00412787, -2.75121e-05, -0.0043191, -0.000569036, -0.00445321, -0.00107375, -0.00453344, -0.00153771, -0.00456246, -0.00195661, -0.0045425, -0.00232578, -0.00447526, -0.00264023, -0.00436198, -0.00289466, -0.00420341, -0.00308349, -0.00399988, -0.00320092, -0.00375122, -0.0032409, -0.00345683, -0.00319723, -0.00311565, -0.00306353, -0.00272615, -0.00283334, -0.00243093, -0.00239562, -0.00206441, -0.00185098, -0.00153975, -0.00126516, -0.00085346, -0.000645754
3.75458, 0.693057, 0.767881, 0.307274, -0.356091, 0.00727402, 0.00795678, 0.0255028, -0.0323801, 0.0253485, 3.72907, 0.725437, 0.742532, 0.3, -0.364048, 0.00727402, 0.00795678, 0.00565841, 0.00714221, 0.00421674, 0.00634947, 0.00293386, 0.00557714, 0.001796, 0.00482436, 0.000790748, 0.00409076, -9.31639e-05, 0.00337653, -0.000865874, 0.00268232, -0.00153654, 0.00200931, -0.0021134, 0.00135912, -0.00260384, 0.000733868, -0.00301446, 0.000136098, -0.00335113, -0.000431204, -0.00361902, -0.000964642, -0.00382268, -0.00146042, -0.00396603, -0.00191437, -0.00405243, -0.00232197, -0.00408465, -0.00267836, -0.00406495, -0.00297838, -0.00399509, -0.0032166, -0.00387629, -0.00338731, -0.00370931, -0.00348461, -0.00349443, -0.00350237, -0.00323144, -0.00343434, -0.00291968, -0.00327412, -0.00273226, -0.0028892, -0.00249281, -0.00238533, -0.00210273, -0.00183712, -0.00156007, -0.00125214, -0.000861059, -0.000637513
3.77386, 0.711634, 0.756134, 0.283757, -0.384685, -0.0162427, 0.00679265, 0.0336986, -0.0239047, 0.0210441, 3.74016, 0.735539, 0.73509, 0.3, -0.391478, -0.0162427, 0.00679265, -0.0155291, 0.00593294, -0.0148548, 0.0050982, -0.0142157, 0.00428749, -0.0136079, 0.00350042, -0.0130281, 0.00273709, -0.0124728, 0.00199812, -0.0119393, 0.0012846, -0.0114246, 0.000598094, -0.0109262, -5.93938e-05, -0.0104416, -0.000685419, -0.00996842, -0.00127713, -0.00950426, -0.00183129, -0.00904688, -0.00234428, -0.00859401, -0.00281216, -0.00814338, -0.00323064, -0.0076927, -0.00359516, -0.00723961, -0.00390089, -0.00678169, -0.00414275, -0.00631642, -0.00431545, -0.00584118, -0.00441353, -0.0053532, -0.00443137, -0.00484959, -0.00436324, -0.00432729, -0.00420335, -0.00401261, -0.0037809, -0.00369123, -0.00322543, -0.00323609, -0.00263053, -0.00264452, -0.00200372, -0.00191221, -0.00135207, -0.00103325, -0.000682122
3.7827, 0.72017, 0.749777, 0.28829, -0.41198, -0.0117099, 0.00632078, 0.0313725, -0.025385, 0.022724, 3.75133, 0.745555, 0.727053, 0.3, -0.418301, -0.0117099, 0.00632078, -0.0114298, 0.00548059, -0.0111491, 0.00466256, -0.0108671, 0.00386616, -0.0105835, 0.00309136, -0.0102977, 0.00233863, -0.0100094, 0.00160891, -0.009718, 0.00090363, -0.00942303, 0.000224644, -0.0091239, -0.000425747, -0.00882, -0.00104484, -0.00851064, -0.00162952, -0.00819503, -0.00217633, -0.00787229, -0.00268145, -0.00754144, -0.00314073, -0.00720137, -0.00354973, -0.00685083, -0.00390374, -0.00648845, -0.00419779, -0.00611266, -0.0044267, -0.00572177, -0.00458511, -0.00531389, -0.00466748, -0.00488693, -0.00466816, -0.00443864, -0.00458141, -0.00422225, -0.00421747, -0.00401559, -0.00370913, -0.00368151, -0.00315763, -0.00321872, -0.00257051, -0.00262438, -0.00195484, -0.00189405, -0.00131721, -0.00102179, -0.000663718
3.79087, 0.72772, 0.744053, 0.295094, -0.438766, -0.00490598, 0.00573341, 0.0282896, -0.0277563, 0.0256333, 3.76258, 0.755477, 0.71842, 0.3, -0.444499, -0.00490598, 0.00573341, -0.00528169, 0.00491997, -0.00559626, 0.00412553, -0.00585472, 0.00334993, -0.00606158, 0.00259355, -0.00622094, 0.0018572, -0.00633646, 0.00114219, -0.00641139, 0.000450253, -0.00644862, -0.000216423, -0.00645068, -0.000855249, -0.00641976, -0.00146324, -0.00635773, -0.00203705, -0.00626612, -0.00257295, -0.00614619, -0.0030669, -0.00599886, -0.00351457, -0.00582479, -0.00391132, -0.00562433, -0.00425227, -0.00539754, -0.00453231, -0.00514422, -0.00474614, -0.00486387, -0.00488828, -0.0045557, -0.00495312, -0.00421867, -0.00493493, -0.00413152, -0.00462615, -0.00406491, -0.0041625, -0.00387276, -0.0036523, -0.00355552, -0.003103, -0.00311207, -0.00252163, -0.00253974, -0.00191477, -0.00183434, -0.00128854, -0.000990195, -0.000648551
3.79903, 0.735383, 0.737543, 0.301789, -0.464844, 0.00178925, 0.0052161, 0.0251097, -0.0299154, 0.0283511, 3.77392, 0.765298, 0.709192, 0.3, -0.47006, 0.00178925, 0.0052161, 0.000763003, 0.00443139, -0.000142018, 0.0036624, -0.000936258, 0.00290939, -0.00162921, 0.00217304, -0.00222945, 0.00145454, -0.00274473, 0.000755509, -0.003182, 7.79859e-05, -0.00354755, -0.000575563, -0.00384696, -0.00120228, -0.00408522, -0.00179893, -0.00426672, -0.00236193, -0.00439532, -0.00288735, -0.00447435, -0.00337095, -0.00450665, -0.00380821, -0.00449458, -0.00419435, -0.00444009, -0.00452434, -0.00434464, -0.00479296, -0.00420933, -0.00499479, -0.00403482, -0.00512428, -0.00382139, -0.00517577, -0.00386672, -0.00492851, -0.00393874, -0.00451815, -0.00388572, -0.00405778, -0.00370984, -0.00355474, -0.00341166, -0.00301597, -0.00299021, -0.00244803, -0.00244301, -0.00185704, -0.00176611, -0.00124865, -0.000954093, -0.000628056
3.80744, 0.743045, 0.730857, 0.30814, -0.490418, 0.00814005, 0.00455525, 0.0220974, -0.0319662, 0.0314885, 3.78535, 0.775011, 0.699369, 0.3, -0.494974, 0.00814005, 0.00455525, 0.00649761, 0.00380057, 0.00503347, 0.00305854, 0.00373201, 0.0023298, 0.00257908, 0.00161542, 0.00156183, 0.000916904, 0.000668672, 0.000236201, -0.000110901, -0.000424334, -0.000786337, -0.00106195, -0.00136615, -0.00167353, -0.00185794, -0.00225558, -0.00226853, -0.00280429, -0.00260394, -0.00331551, -0.00286947, -0.00378483, -0.00306975, -0.00420754, -0.00320879, -0.00457871, -0.00328998, -0.0048932, -0.00331612, -0.00514566, -0.0032895, -0.0053306, -0.00321187, -0.00544242, -0.00340096, -0.00524655, -0.00362024, -0.00487993, -0.00371182, -0.00446084, -0.00367975, -0.00399642, -0.00352642, -0.00349349, -0.00325262, -0.00295851, -0.00285762, -0.00239755, -0.00233924, -0.00181625, -0.00169381, -0.0012198, -0.000916259, -0.000612949
3.81588, 0.750796, 0.723617, 0.314387, -0.515389, 0.014387, 0.00384642, 0.0190054, -0.0338116, 0.0346678, 3.79688, 0.784607, 0.68895, 0.3, -0.519235, 0.014387, 0.00384642, 0.0121379, 0.00312638, 0.0101234, 0.0024159, 0.00832289, 0.00171595, 0.00671754, 0.00102796, 0.00529038, 0.000353768, 0.00402596, -0.000304375, 0.00291036, -0.000943831, 0.00193096, -0.00156159, 0.0010764, -0.00215427, 0.000336455, -0.00271817, -0.000298012, -0.00324927, -0.000835174, -0.00374325, -0.00128227, -0.00419551, -0.00164568, -0.00460123, -0.00193098, -0.00495535, -0.00214298, -0.00525263, -0.00228578, -0.00548765, -0.00236278, -0.0056549, -0.00270851, -0.00550847, -0.00308386, -0.00518551, -0.00332653, -0.00480829, -0.00344261, -0.00438366, -0.00343639, -0.00391824, -0.00331052, -0.00341834, -0.00306607, -0.0028899, -0.00270262, -0.00233849, -0.00221829, -0.00176929, -0.00160979, -0.00118701, -0.000872412, -0.000595953
3.83546, 0.768375, 0.705891, 0.291629, -0.540124, -0.0083712, 0.00271724, 0.0269528, -0.0257048, 0.0279558, 3.80851, 0.79408, 0.677936, 0.3, -0.542842, -0.0083712, 0.00271724, -0.00831674, 0.00191618, -0.00823997, 0.00113263, -0.00814246, 0.000367896, -0.00802558, -0.000376313, -0.00789054, -0.00109788, -0.00773831, -0.00179432, -0.00756969, -0.00246281, -0.00738527, -0.00310016, -0.00718547, -0.00370291, -0.00697049, -0.00426732, -0.00674034, -0.00478936, -0.00649481, -0.00526481, -0.0062335, -0.00568924, -0.00595576, -0.00605804, -0.00566078, -0.00636647, -0.00534745, -0.00660969, -0.00501449, -0.00678276, -0.00506039, -0.00659317, -0.00520138, -0.00620703, -0.00523874, -0.00577013, -0.0051758, -0.00528973, -0.00501447, -0.00477272, -0.00475539, -0.00422556, -0.00439794, -0.00365428, -0.00394027, -0.00306446, -0.00337933, -0.00246122, -0.00271089, -0.00184921, -0.0019295, -0.00123261, -0.00102852, -0.000615115
3.84552, 0.777389, 0.695745, 0.293899, -0.563898, -0.00610072, 0.00189639, 0.0252767, -0.0260318, 0.0294195, 3.82024, 0.80342, 0.666326, 0.3, -0.565795, -0.00610072, 0.00189639, -0.00624366, 0.00111446, -0.00634595, 0.000349213, -0.00641076, -0.000397737, -0.00644096, -0.00112439, -0.00643903, -0.00182839, -0.00640716, -0.00250702, -0.00634721, -0.00315724, -0.00626073, -0.00377572, -0.00614897, -0.00435886, -0.0060129, -0.00490279, -0.00585316, -0.00540344, -0.00567016, -0.00585653, -0.00546395, -0.00625763, -0.00523436, -0.00660217, -0.00498086, -0.00688547, -0.00470267, -0.0071028, -0.00482015, -0.00694641, -0.00504177, -0.00658653, -0.00516032, -0.00617523, -0.00518019, -0.0057196, -0.00510437, -0.00522637, -0.00493456, -0.00470187, -0.00467119, -0.00415205, -0.00431353, -0.0035824, -0.00385967, -0.00299799, -0.00330653, -0.00240342, -0.00264994, -0.00180286, -0.00188453, -0.00120001, -0.0010038, -0.000598109
3.85492, 0.785217, 0.686732, 0.298715, -0.587237, -0.00128484, 0.000860483, 0.0228315, -0.027403, 0.0326105, 3.83209, 0.81262, 0.654121, 0.3, -0.588098, -0.00128484, 0.000860483, -0.00188092, 0.000107974, -0.00239398, -0.000629287, -0.00283097, -0.00134936, -0.0031981, -0.00204995, -0.00350096, -0.00272843, -0.0037445, -0.00338184, -0.00393309, -0.00400692, -0.00407054, -0.00460017, -0.00416015, -0.00515781, -0.0042047, -0.00567587, -0.0042065, -0.00615016, -0.00416736, -0.00657637, -0.00408866, -0.00695003, -0.00397131, -0.00726658, -0.00381578, -0.00752141, -0.00407043, -0.00738764, -0.00443211, -0.00704248, -0.00468317, -0.00664611, -0.00482991, -0.00620528, -0.00487713, -0.00572644, -0.00482819, -0.00521571, -0.00468512, -0.00467886, -0.00444872, -0.00412125, -0.00411855, -0.00354784, -0.00369304, -0.00296318, -0.00316946, -0.00237138, -0.00254394, -0.00177613, -0.00181149, -0.00118067, -0.000965966, -0.00058782
3.86005, 0.78967, 0.681275, 0.3143, -0.609913, 0.0143002, -0.000156517, 0.0159991, -0.0320017, 0.0399537, 3.84405, 0.821671, 0.641321, 0.3, -0.609757, 0.0143002, -0.000156517, 0.0121594, -0.00081661, 0.0102459, -0.00146816, 0.00853965, -0.00210891, 0.00702288, -0.00273628, 0.00567936, -0.00334734, 0.00449443, -0.00393889, 0.00345495, -0.00450747, 0.00254909, -0.00504934, 0.0017663, -0.00556053, 0.00109722, -0.0060369, 0.000533574, -0.00647411, 6.81287e-05, -0.00686768, -0.00030535, -0.00721304, -0.000592164, -0.00750552, -0.00124562, -0.0074169, -0.00196979, -0.00711935, -0.00255259, -0.00677151, -0.00300511, -0.00637911, -0.00333645, -0.00594782, -0.00355389, -0.00548314, -0.00366304, -0.00499031, -0.00366794, -0.00447434, -0.00357125, -0.0039399, -0.00337424, -0.00339134, -0.0030769, -0.00283264, -0.00267801, -0.00226742, -0.0021751, -0.0016989, -0.00156456, -0.00112992, -0.000841542, -0.000562926
3.87704, 0.804039, 0.662689, 0.299515, -0.632074, -0.000484858, -0.00129415, 0.0209049, -0.0265258, 0.0347636, 3.85613, 0.830565, 0.627925, 0.3, -0.63078, -0.000484858, -0.00129415, -0.00108349, -0.00201256, -0.00159792, -0.0027146, -0.00203495, -0.00339786, -0.00240067, -0.00405961, -0.00270046, -0.00469686, -0.00293904, -0.00530638, -0.0031205, -0.0058847, -0.00324835, -0.00642817, -0.00332548, -0.00693298, -0.00335426, -0.00739518, -0.00333648, -0.00781073, -0.00327341, -0.0081755, -0.00316575, -0.00848538, -0.00352296, -0.00837109, -0.00401212, -0.00802905, -0.00438898, -0.00763847, -0.00466177, -0.00720556, -0.00483709, -0.00673632, -0.00492009, -0.00623646, -0.00491457, -0.00571139, -0.00482308, -0.00516618, -0.00464697, -0.00460552, -0.00438649, -0.00403375, -0.00404081, -0.00345479, -0.00360806, -0.00287218, -0.00308531, -0.00228904, -0.00246864, -0.00170811, -0.00175307, -0.00113172, -0.000932567, -0.000561823
3.88666, 0.811646, 0.652111, 0.304429, -0.653706, 0.00442873, -0.00253015, 0.0183339, -0.027646, 0.0381764, 3.86833, 0.839292, 0.613934, 0.3, -0.651176, 0.00442873, -0.00253015, 0.00336828, -0.0032077, 0.00243634, -0.00387024, 0.00162234, -0.00451511, 0.000916766, -0.00513938, 0.000311165, -0.00573989, -0.000201955, -0.00631326, -0.000629157, -0.00685593, -0.000976139, -0.00736418, -0.00124776, -0.00783418, -0.00144809, -0.008262, -0.00158038, -0.00864363, -0.00164716, -0.00897509, -0.00218993, -0.00886569, -0.00286122, -0.00852169, -0.00340508, -0.00813154, -0.0038323, -0.00770088, -0.00415179, -0.00723519, -0.0043708, -0.0067398, -0.00449505, -0.00621976, -0.00452888, -0.00567988, -0.00447529, -0.00512463, -0.00433613, -0.00455817, -0.00411207, -0.00398428, -0.00380268, -0.00340639, -0.00340651, -0.00282755, -0.00292105, -0.00225045, -0.00234275, -0.0016774, -0.00166707, -0.00111031, -0.000888387, -0.000550773
3.8964, 0.819153, 0.641134, 0.309372, -0.674835, 0.00937235, -0.00387708, 0.0157482, -0.0286914, 0.0417861, 3.88065, 0.847845, 0.599348, 0.3, -0.670958, 0.00937235, -0.00387708, 0.00784661, -0.00450886, 0.00649482, -0.00512711, 0.00530255, -0.00572895, 0.00425688, -0.0063113, 0.00334626, -0.00687085, 0.00256044, -0.00740411, 0.0018904, -0.00790746, 0.00132828, -0.00837716, 0.000867318, -0.00880938, 0.000501836, -0.00920028, 0.000227175, -0.00954598, -0.000535071, -0.00943127, -0.00141976, -0.00907478, -0.00215742, -0.00867572, -0.00276185, -0.00823896, -0.00324468, -0.00776939, -0.00361558, -0.00727182, -0.0038825, -0.00675088, -0.00405176, -0.00621103, -0.00412824, -0.00565645, -0.00411551, -0.00509107, -0.00401586, -0.00451849, -0.00383043, -0.00394199, -0.00355924, -0.00336452, -0.00320125, -0.00278866, -0.00275436, -0.00221666, -0.00221546, -0.00165041, -0.00158041, -0.00109147, -0.00084401, -0.00054104
3.90515, 0.825916, 0.630917, 0.316882, -0.695574, 0.0168817, -0.00543687, 0.0120519, -0.030296, 0.0467504, 3.8931, 0.856212, 0.584166, 0.3, -0.690137, 0.0168817, -0.00543687, 0.0146319, -0.00599623, 0.0126267, -0.00654532, 0.0108458, -0.00708108, 0.00927058, -0.00760025, 0.00788481, -0.00809942, 0.00667382, -0.00857503, 0.00562468, -0.00902343, 0.00472604, -0.00944089, 0.00396812, -0.00982366, 0.00334255, -0.010168, 0.00223031, -0.0100325, 0.00101566, -0.00965039, -1.87567e-05, -0.00923195, -0.000891411, -0.00878089, -0.00161804, -0.0083011, -0.002212, -0.00779654, -0.00268449, -0.00727115, -0.00304478, -0.0067288, -0.00330044, -0.0061732, -0.00345744, -0.00560789, -0.00352034, -0.00503615, -0.00349236, -0.00446099, -0.00337547, -0.00388516, -0.0031705, -0.00331108, -0.00287715, -0.00274088, -0.00249405, -0.00217636, -0.00201878, -0.001619, -0.00144788, -0.00106997, -0.000776813, -0.000530118
3.9143, 0.832629, 0.620142, 0.32391, -0.715805, 0.0239102, -0.00707656, 0.00862369, -0.0317576, 0.0517533, 3.90568, 0.864387, 0.568389, 0.3, -0.708728, 0.0239102, -0.00707656, 0.0209795, -0.00756438, 0.0183616, -0.0080454, 0.0160304, -0.00851637, 0.0139625, -0.00897393, 0.0121368, -0.00941456, 0.0105348, -0.00983466, 0.00913975, -0.0102306, 0.00793731, -0.0105987, 0.00691491, -0.0109353, 0.00540408, -0.0107671, 0.00381371, -0.0103457, 0.00244307, -0.00989547, 0.00126837, -0.00941873, 0.000269159, -0.00891822, -0.000572051, -0.00839695, -0.00127016, -0.00785809, -0.00183775, -0.00730486, -0.00228532, -0.00674042, -0.00262154, -0.00616787, -0.00285338, -0.00559012, -0.0029863, -0.00500991, -0.00302434, -0.00442974, -0.00297025, -0.00385185, -0.00282558, -0.00327821, -0.00259069, -0.00271051, -0.00226486, -0.00215016, -0.00184627, -0.00159826, -0.00133207, -0.00105564, -0.000718313, -0.000522798
3.92337, 0.839313, 0.608989, 0.331241, -0.735637, 0.0312408, -0.00889256, 0.00498411, -0.0330444, 0.0569724, 3.91839, 0.872357, 0.552017, 0.3, -0.726745, 0.0312408, -0.00889256, 0.0276027, -0.00929554, 0.0243499, -0.00969603, 0.0214503, -0.0100907, 0.0188751, -0.0104761, 0.0165987, -0.0108486, 0.0145982, -0.0112048, 0.0128534, -0.011541, 0.0113468, -0.0118537, 0.00935109, -0.0116321, 0.00730537, -0.0111508, 0.00552862, -0.010651, 0.00399055, -0.0101332, 0.00266504, -0.00959868, 0.00152955, -0.00904925, 0.000564754, -0.00848706, -0.000245862, -0.00791446, -0.000916325, -0.00733393, -0.00145844, -0.00674795, -0.00188204, -0.00615896, -0.00219515, -0.00556928, -0.00240418, -0.00498107, -0.00251406, -0.0043963, -0.00252837, -0.00381674, -0.0024494, -0.0032439, -0.00227825, -0.00267902, -0.00201487, -0.00212313, -0.00165812, -0.00157694, -0.00120577, -0.00104093, -0.000654526, -0.000515302
3.94373, 0.855138, 0.581619, 0.30987, -0.754634, 0.00986981, -0.0104316, 0.0125085, -0.0249774, 0.0465698, 3.93122, 0.880115, 0.535049, 0.3, -0.744202, 0.00986981, -0.0104316, 0.00857077, -0.0109247, 0.00743849, -0.0113984, 0.00646154, -0.0118498, 0.00563009, -0.0122761, 0.00493582, -0.0126743, 0.0043719, -0.0130416, 0.00393293, -0.0133755, 0.00280822, -0.0131018, 0.00149552, -0.012535, 0.000369077, -0.0119492, -0.000591822, -0.0113468, -0.00140498, -0.0107305, -0.00208562, -0.0101029, -0.00264673, -0.00946711, -0.00309927, -0.00882588, -0.0034524, -0.00818206, -0.00371371, -0.00753834, -0.00388932, -0.00689722, -0.00398403, -0.00626103, -0.00400148, -0.00563185, -0.00394416, -0.00501152, -0.00381356, -0.00440161, -0.00361017, -0.00380345, -0.00333357, -0.00321808, -0.00298241, -0.00264628, -0.00255451, -0.00208857, -0.00204674, -0.0015452, -0.00145515, -0.00101618, -0.000774845, -0.000501267
