pose_x_rot [m], pose_y_rot [m], pose_theta_rot [rad], pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
1.62491, 8.18786e-06, -5.60919e-05, 1.62478, 3.48018e-06, -5.60919e-05, 0.308341, 0.000184614, 0.00834102, 0.000184614, -0.00438706, 4.21676e-06, -5.31948e-05, 1.6293, 8.69136e-06, -2.89712e-06, 0.3, 0, 0.00834102, 0.000184614, 0.00754702, 0.000173498, 0.00682849, 0.000162961, 0.00617824, 0.000152976, 0.00558978, 0.000143514, 0.00505721, 0.000134548, 0.00457522, 0.000126054, 0.00413897, 0.000118008, 0.00374412, 0.000110386, 0.00338671, 0.000103168, 0.00306317, 9.63321e-05, 0.00277026, 8.98597e-05, 0.00250505, 8.37318e-05, 0.00226489, 7.7931e-05, 0.00204738, 7.24404e-05, 0.00185034, 6.72442e-05, 0.00167181, 6.23271e-05, 0.00151, 5.76751e-05, 0.00136328, 5.32743e-05, 0.0012302, 4.9112e-05, 0.00110942, 4.51759e-05, 0.000999735, 4.14544e-05, 0.000900047, 3.79367e-05, 0.000809359, 3.46122e-05, 0.000726765, 3.14712e-05, 0.000651439, 2.85044e-05, 0.000582626, 2.5703e-05, 0.000519641, 2.30588e-05, 0.000461851, 2.05639e-05, 0.00040868, 1.82109e-05, 0.000359596, 1.5993e-05, 0.000314108, 1.39037e-05, 0.000271761, 1.19369e-05, 0.000232132, 1.00867e-05, 0.000194824, 8.34803e-06, 0.000159464, 6.71573e-06, 0.000125698, 5.18521e-06, 9.31902e-05, 3.7522e-06, 6.16139e-05, 2.4127e-06, 3.06537e-05, 1.16304e-06
1.63695, 5.28816e-06, -4.89394e-05, 1.63684, 5.45618e-07, -4.89394e-05, 0.313969, 0.000168714, 0.0139694, 0.000168714, -0.00734734, 1.36051e-06, -4.60423e-05, 1.6443, 8.69136e-06, -2.89712e-06, 0.3, 0, 0.0139694, 0.000168714, 0.0126396, 0.000158243, 0.0114362, 0.000148329, 0.0103472, 0.000138942, 0.00936164, 0.000130057, 0.00846971, 0.000121648, 0.00766247, 0.000113691, 0.00693186, 0.000106163, 0.00627057, 9.90417e-05, 0.00567199, 9.23069e-05, 0.00513013, 8.59389e-05, 0.00463957, 7.9919e-05, 0.0041954, 7.42293e-05, 0.00379319, 6.88532e-05, 0.00342891, 6.37746e-05, 0.00309891, 5.89784e-05, 0.00279991, 5.44503e-05, 0.00252891, 5.01768e-05, 0.00228319, 4.6145e-05, 0.00206031, 4.23427e-05, 0.00185803, 3.87584e-05, 0.00167433, 3.53813e-05, 0.00150738, 3.22011e-05, 0.0013555, 2.92082e-05, 0.00121717, 2.63934e-05, 0.00109101, 2.37482e-05, 0.00097577, 2.12644e-05, 0.000870283, 1.89345e-05, 0.000773498, 1.67515e-05, 0.000684449, 1.47086e-05, 0.000602244, 1.27997e-05, 0.000526061, 1.10189e-05, 0.00045514, 9.36093e-06, 0.000388769, 7.8208e-06, 0.000326286, 6.39392e-06, 0.000267066, 5.07608e-06, 0.000210517, 3.86343e-06, 0.000156073, 2.75248e-06, 0.00010319, 1.74007e-06, 5.13381e-05, 8.23356e-07
1.66176, -9.65256e-06, -1.22229e-05, 1.66174, -1.44669e-05, -1.22229e-05, 0.295306, 8.77278e-05, -0.00469436, 8.77278e-05, 0.00246905, -1.35367e-05, -9.3258e-06, 1.6593, 8.69136e-06, -2.89712e-06, 0.3, 0, -0.00469436, 8.77278e-05, -0.00424749, 8.05093e-05, -0.0038431, 7.37288e-05, -0.00347714, 6.73638e-05, -0.00314595, 6.13926e-05, -0.00284622, 5.57949e-05, -0.00257495, 5.05513e-05, -0.00232943, 4.56436e-05, -0.00210721, 4.10546e-05, -0.00190606, 3.6768e-05, -0.00172396, 3.27685e-05, -0.00155911, 2.90417e-05, -0.00140985, 2.55741e-05, -0.00127469, 2.23528e-05, -0.00115227, 1.93661e-05, -0.00104138, 1.66025e-05, -0.000940902, 1.40518e-05, -0.000849832, 1.1704e-05, -0.000767261, 9.5502e-06, -0.000692362, 7.58179e-06, -0.000624386, 5.79098e-06, -0.000562655, 4.17053e-06, -0.00050655, 2.71378e-06, -0.000455511, 1.41465e-06, -0.000409026, 2.67571e-07, -0.000366632, -7.32457e-07, -0.000327904, -1.58994e-06, -0.000292456, -2.30886e-06, -0.000259932, -2.89273e-06, -0.000230007, -3.34457e-06, -0.000202382, -3.66691e-06, -0.000176781, -3.86184e-06, -0.000152948, -3.93097e-06, -0.000130645, -3.87545e-06, -0.000109647, -3.69601e-06, -8.97468e-05, -3.3929e-06, -7.07436e-05, -2.96592e-06, -5.24478e-05, -2.41445e-06, -3.46765e-05, -1.73741e-06, -1.7252e-05, -9.3333e-07
1.67356, -1.27444e-05, -4.11669e-06, 1.67355, -1.75929e-05, -4.11669e-06, 0.301397, 6.89745e-05, 0.00139734, 6.89745e-05, -0.000734947, -1.65852e-05, -1.21957e-06, 1.6743, 8.69136e-06, -2.89712e-06, 0.3, 0, 0.00139734, 6.89745e-05, 0.00126432, 6.25571e-05, 0.00114395, 5.65464e-05, 0.00103502, 5.09213e-05, 0.000936434, 4.56615e-05, 0.000847215, 4.07479e-05, 0.000766468, 3.61627e-05, 0.000693386, 3.18887e-05, 0.000627238, 2.791e-05, 0.000567363, 2.42115e-05, 0.000513161, 2.07791e-05, 0.00046409, 1.75995e-05, 0.000419661, 1.46602e-05, 0.000379428, 1.19495e-05, 0.00034299, 9.45643e-06, 0.000309981, 7.17088e-06, 0.000280072, 5.08333e-06, 0.000252964, 3.18493e-06, 0.000228385, 1.46751e-06, 0.000206091, -7.64677e-08, 0.000185857, -1.45396e-06, 0.000167482, -2.67131e-06, 0.000150781, -3.73431e-06, 0.000135589, -4.64819e-06, 0.000121752, -5.41767e-06, 0.000109133, -6.04689e-06, 9.76051e-05, -6.53955e-06, 8.70534e-05, -6.89878e-06, 7.73721e-05, -7.12728e-06, 6.84646e-05, -7.22722e-06, 6.02418e-05, -7.20032e-06, 5.26213e-05, -7.04783e-06, 4.55271e-05, -6.77053e-06, 3.88881e-05, -6.36872e-06, 3.2638e-05, -5.84228e-06, 2.67143e-05, -5.19058e-06, 2.10578e-05, -4.41258e-06, 1.56118e-05, -3.50674e-06, 1.03219e-05, -2.47108e-06, 5.13529e-06, -1.30323e-06
1.68535, -1.76835e-05, 9.33414e-06, 1.68537, -2.25661e-05, 9.33414e-06, 0.307505, 3.72017e-05, 0.00750536, 3.72017e-05, -0.00394753, -2.14808e-05, 1.22313e-05, 1.6893, 8.69136e-06, -2.89712e-06, 0.3, 0, 0.00750536, 3.72017e-05, 0.00679091, 3.2176e-05, 0.00614436, 2.75011e-05, 0.00555926, 2.31582e-05, 0.00502975, 1.91298e-05, 0.00455054, 1.53991e-05, 0.00411684, 1.19506e-05, 0.0037243, 8.76954e-06, 0.00336901, 5.84206e-06, 0.00304741, 3.15525e-06, 0.00275628, 6.96987e-07, 0.00249271, -1.54404e-06, 0.00225407, -3.57839e-06, 0.00203798, -5.41589e-06, 0.00184226, -7.06567e-06, 0.00166496, -8.53617e-06, 0.00150432, -9.83517e-06, 0.00135871, -1.09698e-05, 0.0012267, -1.19467e-05, 0.00110695, -1.27718e-05, 0.000998271, -1.34504e-05, 0.000899574, -1.39875e-05, 0.000809874, -1.43872e-05, 0.000728272, -1.46533e-05, 0.000653952, -1.47892e-05, 0.000586173, -1.47975e-05, 0.000524255, -1.46804e-05, 0.000467579, -1.44398e-05, 0.00041558, -1.40769e-05, 0.000367736, -1.35924e-05, 0.000323569, -1.29868e-05, 0.000282639, -1.22599e-05, 0.000244534, -1.1411e-05, 0.000208875, -1.04391e-05, 0.000175305, -9.34258e-06, 0.000143488, -8.11945e-06, 0.000113105, -6.76721e-06, 8.38538e-05, -5.28286e-06, 5.5441e-05, -3.66293e-06, 2.75826e-05, -1.90356e-06
1.69736, -2.64578e-05, 2.84968e-05, 1.69743, -3.13752e-05, 2.84968e-05, 0.313186, -1.26577e-06, 0.0131857, -1.26577e-06, -0.00693517, -3.02116e-05, 3.13939e-05, 1.7043, 8.69136e-06, -2.89712e-06, 0.3, 0, 0.0131857, -1.26577e-06, 0.0119305, -4.95565e-06, 0.0107947, -8.33344e-06, 0.00976673, -1.14161e-05, 0.00883647, -1.42197e-05, 0.00799457, -1.67595e-05, 0.00723262, -1.90495e-05, 0.006543, -2.1103e-05, 0.00591881, -2.29322e-05, 0.0053538, -2.45487e-05, 0.00484234, -2.59631e-05, 0.00437929, -2.71852e-05, 0.00396005, -2.82242e-05, 0.0035804, -2.90883e-05, 0.00323655, -2.97853e-05, 0.00292507, -3.03221e-05, 0.00264284, -3.07051e-05, 0.00238704, -3.09398e-05, 0.00215511, -3.10314e-05, 0.00194473, -3.09844e-05, 0.0017538, -3.08026e-05, 0.00158041, -3.04892e-05, 0.00142282, -3.00471e-05, 0.00127946, -2.94785e-05, 0.00114889, -2.87849e-05, 0.00102981, -2.79674e-05, 0.000921031, -2.70267e-05, 0.000821462, -2.59629e-05, 0.000730107, -2.47754e-05, 0.000646053, -2.34633e-05, 0.000568459, -2.2025e-05, 0.00049655, -2.04587e-05, 0.000429607, -1.87616e-05, 0.00036696, -1.69309e-05, 0.000307982, -1.49628e-05, 0.000252084, -1.28532e-05, 0.000198707, -1.05975e-05, 0.000147318, -8.19041e-06, 9.74008e-05, -5.62616e-06, 4.84581e-05, -2.89846e-06
1.72216, -3.36861e-05, 4.05171e-05, 1.72225, -3.86753e-05, 4.05171e-05, 0.29456, -1.88981e-05, -0.00543974, -1.88981e-05, 0.0028611, -3.73964e-05, 4.34143e-05, 1.7193, 8.69136e-06, -2.89712e-06, 0.3, 0, -0.00543974, -1.88981e-05, -0.00492192, -2.23686e-05, -0.00445332, -2.55117e-05, -0.00402925, -2.83454e-05, -0.00364547, -3.08868e-05, -0.00329815, -3.31521e-05, -0.00298381, -3.5156e-05, -0.00269931, -3.69126e-05, -0.0024418, -3.84347e-05, -0.0022087, -3.97344e-05, -0.0019977, -4.08227e-05, -0.00180667, -4.17099e-05, -0.00163371, -4.24054e-05, -0.00147709, -4.29176e-05, -0.00133523, -4.32545e-05, -0.00120673, -4.34231e-05, -0.0010903, -4.34296e-05, -0.000984771, -4.32796e-05, -0.000889088, -4.29782e-05, -0.000802297, -4.25295e-05, -0.000723528, -4.19371e-05, -0.000651995, -4.12039e-05, -0.000586981, -4.03324e-05, -0.000527838, -3.93241e-05, -0.000473973, -3.81802e-05, -0.000424847, -3.69011e-05, -0.00037997, -3.54868e-05, -0.000338893, -3.39365e-05, -0.000301204, -3.2249e-05, -0.000266528, -3.04223e-05, -0.000234517, -2.8454e-05, -0.000204851, -2.63409e-05, -0.000177234, -2.40795e-05, -0.000151389, -2.16654e-05, -0.000127058, -1.90937e-05, -0.000103997, -1.6359e-05, -8.19765e-05, -1.34549e-05, -6.07757e-05, -1.03748e-05, -4.01826e-05, -7.11119e-06, -1.99913e-05, -3.656e-06
1.73393, -3.47496e-05, 4.27442e-05, 1.73403, -3.9773e-05, 4.27442e-05, 0.300689, -2.33152e-05, 0.000689201, -2.33152e-05, -0.000362493, -3.84165e-05, 4.56413e-05, 1.7343, 8.69136e-06, -2.89712e-06, 0.3, 0, 0.000689201, -2.33152e-05, 0.000623594, -2.66355e-05, 0.000564223, -2.96326e-05, 0.000510495, -3.23243e-05, 0.000461871, -3.47276e-05, 0.000417866, -3.68583e-05, 0.00037804, -3.87312e-05, 0.000341994, -4.03601e-05, 0.000309369, -4.17578e-05, 0.000279837, -4.2936e-05, 0.000253103, -4.39057e-05, 0.0002289, -4.4677e-05, 0.000206987, -4.52591e-05, 0.000187143, -4.56604e-05, 0.000169171, -4.58885e-05, 0.00015289, -4.59503e-05, 0.000138138, -4.5852e-05, 0.000124768, -4.55989e-05, 0.000112645, -4.51959e-05, 0.000101649, -4.46471e-05, 9.1669e-05, -4.39557e-05, 8.26059e-05, -4.31247e-05, 7.43689e-05, -4.21561e-05, 6.68756e-05, -4.10515e-05, 6.0051e-05, -3.98118e-05, 5.3827e-05, -3.84372e-05, 4.81412e-05, -3.69275e-05, 4.29368e-05, -3.52818e-05, 3.81618e-05, -3.34986e-05, 3.37684e-05, -3.15758e-05, 2.97127e-05, -2.95106e-05, 2.59541e-05, -2.72999e-05, 2.2455e-05, -2.49396e-05, 1.91805e-05, -2.24253e-05, 1.60979e-05, -1.97519e-05, 1.31761e-05, -1.69135e-05, 1.03862e-05, -1.39038e-05, 7.70011e-06, -1.07157e-05, 5.09102e-06, -7.34144e-06, 2.53285e-06, -3.77272e-06
1.74576, -3.50486e-05, 4.39384e-05, 1.74586, -4.01062e-05, 4.39384e-05, 0.306721, -2.67988e-05, 0.00672076, -2.67988e-05, -0.00353486, -3.8672e-05, 4.68355e-05, 1.7493, 8.69136e-06, -2.89712e-06, 0.3, 0, 0.00672076, -2.67988e-05, 0.006081, -2.99324e-05, 0.00550204, -3.27519e-05, 0.00497811, -3.52745e-05, 0.00450395, -3.75169e-05, 0.00407484, -3.94944e-05, 0.00368647, -4.12214e-05, 0.00333497, -4.27114e-05, 0.00301682, -4.39768e-05, 0.00272884, -4.5029e-05, 0.00246814, -4.58787e-05, 0.00223213, -4.65357e-05, 0.00201844, -4.70088e-05, 0.00182493, -4.73061e-05, 0.00164967, -4.74351e-05, 0.00149091, -4.74024e-05, 0.00134706, -4.72139e-05, 0.00121668, -4.68747e-05, 0.00109846, -4.63894e-05, 0.000991232, -4.57619e-05, 0.000893913, -4.49953e-05, 0.000805535, -4.40923e-05, 0.000725211, -4.30548e-05, 0.00065214, -4.18841e-05, 0.000585589, -4.0581e-05, 0.000524895, -3.91455e-05, 0.00046945, -3.75773e-05, 0.000418699, -3.58753e-05, 0.000372136, -3.40378e-05, 0.000329293, -3.20626e-05, 0.000289744, -2.99469e-05, 0.000253092, -2.76872e-05, 0.000218971, -2.52795e-05, 0.00018704, -2.27191e-05, 0.000156979, -2.00009e-05, 0.000128488, -1.71188e-05, 0.000101281, -1.40665e-05, 7.50879e-05, -1.08366e-05, 4.96453e-05, -7.42139e-06, 2.46991e-05, -3.81241e-06
1.75779, -3.32939e-05, 4.19656e-05, 1.75789, -3.83863e-05, 4.19656e-05, 0.312363, -2.62918e-05, 0.0123627, -2.62918e-05, -0.0065023, -3.68738e-05, 4.48627e-05, 1.7643, 8.69136e-06, -2.89712e-06, 0.3, 0, 0.0123627, -2.62918e-05, 0.0111859, -2.92343e-05, 0.0101209, -3.18796e-05, 0.00915711, -3.42441e-05, 0.00828492, -3.63436e-05, 0.00749557, -3.81925e-05, 0.00678118, -3.98047e-05, 0.0061346, -4.11927e-05, 0.00554937, -4.23682e-05, 0.00501963, -4.33422e-05, 0.00454009, -4.41246e-05, 0.00410595, -4.47248e-05, 0.00371287, -4.51511e-05, 0.00335692, -4.54111e-05, 0.00303453, -4.5512e-05, 0.0027425, -4.54598e-05, 0.00247788, -4.52603e-05, 0.00223805, -4.49182e-05, 0.0020206, -4.44378e-05, 0.00182335, -4.38228e-05, 0.00164433, -4.30761e-05, 0.00148176, -4.22003e-05, 0.00133401, -4.1197e-05, 0.0011996, -4.00676e-05, 0.00107718, -3.88127e-05, 0.000965533, -3.74323e-05, 0.000863543, -3.59261e-05, 0.000770188, -3.42929e-05, 0.000684535, -3.25311e-05, 0.000605728, -3.06387e-05, 0.000532977, -2.86128e-05, 0.000465557, -2.64502e-05, 0.000402792, -2.4147e-05, 0.000344055, -2.16988e-05, 0.000288759, -1.91005e-05, 0.00023635, -1.63464e-05, 0.000186305, -1.34305e-05, 0.000138122, -1.03457e-05, 9.13213e-05, -7.08453e-06, 4.54335e-05, -3.63905e-06
1.78258, -1.79011e-05, 8.2715e-06, 1.7826, -2.30655e-05, 8.2715e-06, 0.293762, 4.0967e-05, -0.00623804, 4.0967e-05, 0.00328097, -2.14377e-05, 1.11686e-05, 1.7793, 8.69136e-06, -2.89712e-06, 0.3, 0, -0.00623804, 4.0967e-05, -0.00564423, 3.57119e-05, -0.00510685, 3.08196e-05, -0.00462055, 2.62708e-05, -0.00418045, 2.20473e-05, -0.00378216, 1.8132e-05, -0.00342169, 1.45085e-05, -0.00309543, 1.11618e-05, -0.00280013, 8.07751e-06, -0.00253284, 5.24228e-06, -0.00229087, 2.64355e-06, -0.0020718, 2.69607e-07, -0.00187346, -1.8905e-06, -0.00169385, -3.84697e-06, -0.00153118, -5.60926e-06, -0.00138382, -7.18614e-06, -0.0012503, -8.58573e-06, -0.00112929, -9.81548e-06, -0.00101956, -1.08822e-05, -0.000920035, -1.17922e-05, -0.000829707, -1.2551e-05, -0.000747676, -1.31637e-05, -0.000673122, -1.36348e-05, -0.000605299, -1.39684e-05, -0.000543529, -1.41678e-05, -0.000487194, -1.42361e-05, -0.000435731, -1.41755e-05, -0.000388626, -1.3988e-05, -0.000345407, -1.36752e-05, -0.000305642, -1.32378e-05, -0.000268933, -1.26764e-05, -0.000234913, -1.1991e-05, -0.000203243, -1.1181e-05, -0.000173605, -1.02455e-05, -0.000145704, -9.18303e-06, -0.000119259, -7.99169e-06, -9.40067e-05, -6.66904e-06, -6.96946e-05, -5.2122e-06, -4.60795e-05, -3.61776e-06, -2.29251e-05, -1.88192e-06
1.79435, -1.2853e-05, -7.78829e-07, 1.79435, -1.80515e-05, -7.78829e-07, 0.299889, 5.54301e-05, -0.000111364, 5.54301e-05, 5.85729e-05, -1.63461e-05, 2.11829e-06, 1.7943, 8.69136e-06, -2.89712e-06, 0.3, 0, -0.000111364, 5.54301e-05, -0.000100763, 4.98968e-05, -9.11693e-05, 4.47219e-05, -8.24876e-05, 3.98867e-05, -7.46308e-05, 3.53734e-05, -6.75204e-05, 3.11649e-05, -6.10851e-05, 2.72456e-05, -5.52607e-05, 2.36003e-05, -4.99889e-05, 2.0215e-05, -4.5217e-05, 1.70765e-05, -4.08973e-05, 1.41722e-05, -3.69866e-05, 1.14905e-05, -3.34457e-05, 9.02041e-06, -3.02392e-05, 6.75174e-06, -2.73352e-05, 4.67491e-06, -2.47045e-05, 2.78102e-06, -2.23209e-05, 1.06178e-06, -2.01604e-05, -4.90455e-07, -1.82016e-05, -1.88279e-06, -1.64248e-05, -3.12173e-06, -1.48122e-05, -4.21326e-06, -1.33478e-05, -5.16282e-06, -1.20168e-05, -5.97535e-06, -1.0806e-05, -6.65527e-06, -9.70326e-06, -7.20653e-06, -8.69756e-06, -7.63261e-06, -7.77882e-06, -7.93651e-06, -6.93788e-06, -8.12078e-06, -6.16632e-06, -8.18754e-06, -5.45642e-06, -8.13845e-06, -4.80108e-06, -7.97474e-06, -4.19375e-06, -7.69721e-06, -3.62837e-06, -7.30625e-06, -3.09926e-06, -6.80181e-06, -2.60115e-06, -6.18341e-06, -2.12905e-06, -5.45016e-06, -1.67824e-06, -4.60074e-06, -1.24421e-06, -3.6334e-06, -8.22626e-07, -2.54598e-06, -4.09267e-07, -1.33594e-06
1.8061, -1.28297e-05, 2.19229e-06, 1.8061, -1.80622e-05, 2.19229e-06, 0.306077, 4.3985e-05, 0.00607722, 4.3985e-05, -0.00319639, -1.62793e-05, 5.08941e-06, 1.8093, 8.69136e-06, -2.89712e-06, 0.3, 0, 0.00607722, 4.3985e-05, 0.00549872, 3.91805e-05, 0.0049752, 3.46952e-05, 0.00450144, 3.05122e-05, 0.00407268, 2.66157e-05, 0.00368466, 2.29904e-05, 0.00333348, 1.96224e-05, 0.00301564, 1.64982e-05, 0.00272795, 1.36052e-05, 0.00246754, 1.09316e-05, 0.00223181, 8.46651e-06, 0.00201839, 6.19939e-06, 0.00182516, 4.12059e-06, 0.00165019, 2.22106e-06, 0.00149171, 4.92348e-07, 0.00134815, -1.07338e-06, 0.00121807, -2.4834e-06, 0.00110018, -3.74443e-06, 0.00099328, -4.86265e-06, 0.000896317, -5.84375e-06, 0.000808318, -6.6929e-06, 0.000728402, -7.41478e-06, 0.000655769, -8.01362e-06, 0.000589695, -8.49319e-06, 0.000529517, -8.8568e-06, 0.000474635, -9.10735e-06, 0.000424499, -9.24728e-06, 0.000378607, -9.27863e-06, 0.000336502, -9.20304e-06, 0.000297762, -9.02172e-06, 0.000262, -8.7355e-06, 0.000228858, -8.34479e-06, 0.000198004, -7.84962e-06, 0.00016913, -7.24962e-06, 0.000141947, -6.54402e-06, 0.000116184, -5.73166e-06, 9.15833e-05, -4.811e-06, 6.78979e-05, -3.78006e-06, 4.48916e-05, -2.6365e-06, 2.23341e-05, -1.37762e-06
1.81809, -1.39534e-05, 8.85241e-06, 1.81811, -1.92206e-05, 8.85241e-06, 0.311803, 2.30541e-05, 0.0118028, 2.30541e-05, -0.00620784, -1.73596e-05, 1.17495e-05, 1.8243, 8.69136e-06, -2.89712e-06, 0.3, 0, 0.0118028, 2.30541e-05, 0.0106793, 1.94336e-05, 0.00966255, 1.60729e-05, 0.00874243, 1.29581e-05, 0.00790973, 1.00762e-05, 0.00715613, 7.41477e-06, 0.00647409, 4.96214e-06, 0.00585679, 2.70743e-06, 0.00529806, 6.40412e-07, 0.00479232, -1.2485e-06, 0.00433449, -2.96827e-06, 0.00392001, -4.52724e-06, 0.00354473, -5.9332e-06, 0.0032049, -7.19338e-06, 0.00289711, -8.31448e-06, 0.0026183, -9.30268e-06, 0.00236567, -1.01637e-05, 0.0021367, -1.09027e-05, 0.00192909, -1.15244e-05, 0.00174078, -1.20332e-05, 0.00156987, -1.2433e-05, 0.00141466, -1.27271e-05, 0.0012736, -1.29186e-05, 0.00114527, -1.30102e-05, 0.0010284, -1.30041e-05, 0.000921808, -1.29021e-05, 0.000824437, -1.27058e-05, 0.00073531, -1.24161e-05, 0.000653536, -1.20339e-05, 0.000578297, -1.15596e-05, 0.000508841, -1.0993e-05, 0.000444474, -1.0334e-05, 0.000384551, -9.58169e-06, 0.000328474, -8.73507e-06, 0.000275682, -7.79268e-06, 0.000225647, -6.75272e-06, 0.000177868, -5.61301e-06, 0.000131867, -4.371e-06, 8.71858e-05, -3.02377e-06, 4.3376e-05, -1.56808e-06
1.84276, -1.12598e-05, 2.76931e-05, 1.84283, -1.65985e-05, 2.76931e-05, 0.293412, -5.8841e-05, -0.00658773, -5.8841e-05, 0.00346489, -1.46225e-05, 3.05902e-05, 1.8393, 8.69136e-06, -2.89712e-06, 0.3, 0, -0.00658773, -5.8841e-05, -0.00596063, -5.6953e-05, -0.00539313, -5.51109e-05, -0.00487957, -5.33131e-05, -0.0044148, -5.15578e-05, -0.00399418, -4.98433e-05, -0.0036135, -4.8168e-05, -0.00326896, -4.653e-05, -0.0029571, -4.49277e-05, -0.00267482, -4.33591e-05, -0.00241929, -4.18226e-05, -0.00218795, -4.03162e-05, -0.00197848, -3.88382e-05, -0.00178881, -3.73865e-05, -0.00161702, -3.59593e-05, -0.0014614, -3.45547e-05, -0.00132039, -3.31706e-05, -0.00119259, -3.18051e-05, -0.00107672, -3.0456e-05, -0.000971611, -2.91212e-05, -0.000876219, -2.77986e-05, -0.00078959, -2.6486e-05, -0.000710856, -2.51812e-05, -0.000639231, -2.38817e-05, -0.000573998, -2.25852e-05, -0.000514505, -2.12894e-05, -0.000460158, -1.99916e-05, -0.000410412, -1.86892e-05, -0.00036477, -1.73797e-05, -0.000322775, -1.60603e-05, -0.000284009, -1.4728e-05, -0.000248082, -1.33801e-05, -0.000214637, -1.20134e-05, -0.000183337, -1.06247e-05, -0.000153871, -9.21091e-06, -0.000125944, -7.76853e-06, -9.92765e-05, -6.29407e-06, -7.36015e-05, -4.78386e-06, -4.86626e-05, -3.23411e-06, -2.42102e-05, -1.6409e-06
1.8545, -1.03142e-05, 3.9102e-05, 1.85459, -1.56868e-05, 3.9102e-05, 0.299617, -0.000105737, -0.000383421, -0.000105737, 0.000201665, -1.36334e-05, 4.19991e-05, 1.8543, 8.69136e-06, -2.89712e-06, 0.3, 0, -0.000383421, -0.000105737, -0.000346922, -0.000100769, -0.000313893, -9.60171e-05, -0.000284002, -9.14692e-05, -0.000256952, -8.71158e-05, -0.00023247, -8.29475e-05, -0.000210314, -7.89553e-05, -0.000190261, -7.51305e-05, -0.00017211, -7.14645e-05, -0.000155681, -6.79494e-05, -0.000140808, -6.45775e-05, -0.000127343, -6.13411e-05, -0.000115152, -5.82332e-05, -0.000104113, -5.52467e-05, -9.41142e-05, -5.2375e-05, -8.50568e-05, -4.96117e-05, -7.685e-05, -4.69503e-05, -6.94117e-05, -4.4385e-05, -6.26675e-05, -4.19097e-05, -5.655e-05, -3.95189e-05, -5.0998e-05, -3.7207e-05, -4.59559e-05, -3.49686e-05, -4.13735e-05, -3.27984e-05, -3.72047e-05, -3.06915e-05, -3.3408e-05, -2.86427e-05, -2.99454e-05, -2.66473e-05, -2.67822e-05, -2.47003e-05, -2.38869e-05, -2.27972e-05, -2.12304e-05, -2.09333e-05, -1.87863e-05, -1.9104e-05, -1.653e-05, -1.73048e-05, -1.4439e-05, -1.55314e-05, -1.24923e-05, -1.37792e-05, -1.06707e-05, -1.20438e-05, -8.95567e-06, -1.0321e-05, -7.33025e-06, -8.60619e-06, -5.77812e-06, -6.89516e-06, -4.28378e-06, -5.18346e-06, -2.83227e-06, -3.46667e-06, -1.40909e-06, -1.74164e-06
