pose_x_rot [m], pose_y_rot [m], pose_theta_rot [rad], pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
1.62025, -0.513264, 0.346427, 2.71954, 0.120215, 0.346427, 0.706859, 0.309957, 0.406859, 0.309957, -0.759045, -0.513264, 0.346428, 2.3793, 3.00576e-07, -4.8423e-07, 0.3, 0, 0.406859, 0.309957, 0.406859, 0.264957, 0.406859, 0.219956, 0.406859, 0.174956, 0.406641, 0.129955, 0.406859, 0.0532127, 0.406859, -0.0234661, 0.406859, -0.100018, 0.406859, -0.176381, 0.406859, -0.252496, 0.406859, -0.318995, 0.406858, -0.370522, 0.406859, -0.41871, 0.406858, -0.463701, 0.406858, -0.505585, 0.406859, -0.544409, 0.406858, -0.580174, 0.406858, -0.612842, 0.406859, -0.642337, 0.406858, -0.668545, 0.406859, -0.691314, 0.406858, -0.710457, 0.406858, -0.725771, 0.406858, -0.736827, 0.406857, -0.729508, 0.406858, -0.706783, 0.406858, -0.683384, 0.370053, -0.65932, 0.330268, -0.634604, 0.293709, -0.609252, 0.259965, -0.583281, 0.228651, -0.556711, 0.199405, -0.529564, 0.171876, -0.501859, 0.145732, -0.47362, 0.120647, -0.444867, 0.0963027, -0.415624, 0.0723848, -0.385909, 0.0485769, -0.355742, 0.0245603, -0.325142
1.60254, -0.537626, 0.356834, 2.74555, 0.129435, 0.356834, 0.706859, 0.327072, 0.406859, 0.327072, -0.791755, -0.537627, 0.356834, 2.3943, 2.93309e-07, -4.8423e-07, 0.3, 0, 0.406859, 0.327072, 0.406859, 0.282071, 0.406859, 0.237071, 0.40664, 0.19207, 0.406859, 0.115327, 0.406859, 0.0386475, 0.406859, -0.0379049, 0.406859, -0.114269, 0.406858, -0.190385, 0.406858, -0.266196, 0.406858, -0.34165, 0.406858, -0.397946, 0.406858, -0.449343, 0.406858, -0.497359, 0.406858, -0.542082, 0.406858, -0.583547, 0.406858, -0.621753, 0.406858, -0.656656, 0.406858, -0.688179, 0.406859, -0.716207, 0.406858, -0.740596, 0.406858, -0.761166, 0.406858, -0.777733, 0.406857, -0.789848, 0.406858, -0.774025, 0.406858, -0.750653, 0.406858, -0.726612, 0.406858, -0.701912, 0.385929, -0.67657, 0.342967, -0.650602, 0.303351, -0.624027, 0.266628, -0.596866, 0.232369, -0.569141, 0.200165, -0.540876, 0.169623, -0.512092, 0.140359, -0.482813, 0.111996, -0.453061, 0.0841596, -0.422857, 0.0564731, -0.392219, 0.0285545, -0.361167
1.57969, -0.555432, 0.373808, 2.7845, 0.143535, 0.373808, 0.706858, 0.310322, 0.406858, 0.310322, -0.829611, -0.555432, 0.373808, 2.4093, 2.86042e-07, -4.8423e-07, 0.3, 0, 0.406858, 0.310322, 0.406858, 0.265322, 0.40664, 0.220321, 0.406858, 0.143578, 0.406858, 0.0668986, 0.406858, -0.00965401, 0.406858, -0.0860182, 0.406858, -0.162135, 0.406858, -0.237946, 0.406858, -0.313401, 0.406858, -0.388448, 0.406858, -0.445239, 0.406858, -0.497921, 0.406858, -0.547132, 0.406858, -0.592939, 0.406858, -0.635365, 0.406858, -0.674395, 0.406858, -0.709976, 0.406858, -0.742025, 0.406858, -0.77043, 0.406858, -0.795054, 0.406858, -0.815727, 0.406857, -0.832095, 0.406858, -0.841005, 0.406858, -0.817627, 0.406857, -0.793575, 0.406858, -0.768859, 0.406857, -0.743496, 0.406858, -0.717501, 0.404512, -0.690894, 0.357323, -0.663697, 0.313652, -0.635932, 0.272988, -0.607623, 0.234843, -0.578793, 0.19875, -0.549465, 0.164251, -0.519664, 0.130897, -0.489411, 0.0982403, -0.458727, 0.0658292, -0.427631, 0.033841, -0.377626
1.55452, -0.564526, 0.396568, 2.83586, 0.163844, 0.396568, 0.706858, 0.257245, 0.406858, 0.257245, -0.869778, -0.564526, 0.396568, 2.4243, 2.78775e-07, -4.8423e-07, 0.3, 0, 0.406858, 0.257245, 0.40664, 0.212244, 0.406858, 0.135502, 0.406858, 0.0588226, 0.406858, -0.0177297, 0.406858, -0.0940936, 0.406858, -0.17021, 0.406858, -0.246021, 0.406858, -0.321475, 0.406858, -0.396523, 0.406858, -0.457244, 0.406858, -0.512513, 0.406858, -0.564232, 0.406858, -0.612483, 0.406858, -0.657302, 0.406858, -0.69869, 0.406858, -0.736612, 0.406858, -0.771006, 0.406858, -0.801782, 0.406858, -0.828826, 0.406857, -0.852005, 0.406857, -0.87119, 0.406858, -0.885931, 0.406857, -0.880488, 0.406857, -0.85647, 0.406857, -0.83178, 0.406856, -0.806432, 0.406858, -0.780443, 0.406856, -0.753832, 0.406859, -0.726619, 0.406857, -0.698829, 0.367916, -0.670484, 0.31965, -0.64161, 0.274488, -0.612233, 0.231872, -0.582377, 0.191257, -0.552066, 0.15211, -0.521324, 0.113899, -0.490172, 0.0773723, -0.440115, 0.0397982, -0.380923
1.53551, -0.589946, 0.402066, 2.84866, 0.169181, 0.402066, 0.706858, 0.293532, 0.40664, 0.293532, -0.903785, -0.589947, 0.402067, 2.4393, 2.71507e-07, -4.8423e-07, 0.300218, 0, 0.40664, 0.293532, 0.406858, 0.216789, 0.406858, 0.14011, 0.406858, 0.0635579, 0.406858, -0.0128064, 0.406858, -0.0889231, 0.406858, -0.164736, 0.406858, -0.240191, 0.406858, -0.315239, 0.406858, -0.389835, 0.406858, -0.463938, 0.406858, -0.53424, 0.406858, -0.589452, 0.406858, -0.640892, 0.406858, -0.688596, 0.406858, -0.732557, 0.406858, -0.772737, 0.406858, -0.809075, 0.406857, -0.841484, 0.406858, -0.869858, 0.406858, -0.894075, 0.406857, -0.914029, 0.406857, -0.929281, 0.406858, -0.920717, 0.406856, -0.896075, 0.406857, -0.870774, 0.406858, -0.844829, 0.406855, -0.818258, 0.406859, -0.79108, 0.406856, -0.763317, 0.406859, -0.734992, 0.406857, -0.70613, 0.368789, -0.676754, 0.316337, -0.64689, 0.266907, -0.616563, 0.219864, -0.585796, 0.17458, -0.554613, 0.132418, -0.504519, 0.0901148, -0.445286, 0.0460889, -0.385641
1.51964, -0.604354, 0.416535, 2.88715, 0.185504, 0.416535, 0.706858, 0.28115, 0.406858, 0.249408, -0.929674, -0.604355, 0.416238, 2.44931, 1.75506e-06, 0.000297196, 0.3, 0.0317419, 0.406858, 0.249408, 0.406858, 0.17273, 0.406858, 0.0961771, 0.406858, 0.0198124, 0.406858, -0.056305, 0.406858, -0.132118, 0.406858, -0.207575, 0.406858, -0.282624, 0.406858, -0.357222, 0.406858, -0.431327, 0.406858, -0.504903, 0.406858, -0.57792, 0.406858, -0.637285, 0.406858, -0.68905, 0.406858, -0.736897, 0.406858, -0.780817, 0.406858, -0.820763, 0.406858, -0.856669, 0.406858, -0.888451, 0.406857, -0.916012, 0.406857, -0.939241, 0.406858, -0.958057, 0.406857, -0.972027, 0.406857, -0.953465, 0.406857, -0.928208, 0.406856, -0.902304, 0.406857, -0.875771, 0.406857, -0.848625, 0.406856, -0.820888, 0.406858, -0.79258, 0.406856, -0.763727, 0.406859, -0.734352, 0.406858, -0.704479, 0.349657, -0.674135, 0.294645, -0.643343, 0.242338, -0.612128, 0.194695, -0.561996, 0.147994, -0.502722, 0.100242, -0.443034, 0.051051, -0.382919
1.50114, -0.615769, 0.431902, 2.92522, 0.202313, 0.431902, 0.706858, 0.25857, 0.406858, 0.19515, -0.963173, -0.615782, 0.430712, 2.46431, 1.21666e-05, 0.00119024, 0.3, 0.06342, 0.406858, 0.19515, 0.406858, 0.118598, 0.406858, 0.0422339, 0.406858, -0.0338832, 0.406858, -0.109697, 0.406858, -0.185153, 0.406858, -0.260203, 0.406858, -0.334801, 0.406858, -0.408907, 0.406858, -0.482485, 0.406858, -0.555502, 0.406858, -0.627934, 0.406858, -0.690244, 0.406858, -0.741669, 0.406858, -0.788997, 0.406858, -0.83221, 0.406858, -0.871255, 0.406857, -0.906066, 0.406857, -0.936566, 0.406857, -0.962673, 0.406857, -0.984296, 0.406857, -1.00112, 0.406857, -1.00903, 0.406856, -0.983769, 0.406857, -0.957859, 0.406857, -0.931315, 0.406856, -0.904156, 0.406858, -0.876402, 0.406856, -0.848074, 0.406858, -0.819195, 0.406858, -0.78979, 0.406857, -0.759884, 0.406858, -0.729502, 0.392858, -0.698669, 0.330376, -0.667408, 0.274394, -0.61723, 0.220733, -0.557907, 0.166961, -0.498171, 0.112582, -0.438009, 0.0570997, -0.377406
1.48611, -0.626892, 0.44608, 2.96314, 0.219823, 0.44608, 0.706858, 0.239397, 0.406858, 0.144426, -0.993203, -0.626933, 0.443402, 2.47931, 4.0439e-05, 0.00267864, 0.3, 0.0949712, 0.406858, 0.144426, 0.406858, 0.0680625, 0.406858, -0.00805422, 0.406858, -0.0838674, 0.406858, -0.159324, 0.406858, -0.234374, 0.406858, -0.308973, 0.406858, -0.383079, 0.406858, -0.456658, 0.406858, -0.529677, 0.406858, -0.602109, 0.406858, -0.673934, 0.406858, -0.740473, 0.406858, -0.791522, 0.406858, -0.838268, 0.406858, -0.880691, 0.406858, -0.918733, 0.406857, -0.952336, 0.406857, -0.981433, 0.406857, -1.00596, 0.406857, -1.02587, 0.406857, -1.04079, 0.406857, -1.03633, 0.406856, -1.01046, 0.406856, -0.983958, 0.406857, -0.956829, 0.406856, -0.929095, 0.406856, -0.900778, 0.406858, -0.8719, 0.406855, -0.842485, 0.40686, -0.812559, 0.406856, -0.782147, 0.40686, -0.751274, 0.406858, -0.719968, 0.368026, -0.669738, 0.30613, -0.610359, 0.245271, -0.550566, 0.184832, -0.490347, 0.124202, -0.42969, 0.0627921, -0.368581
1.47227, -0.64321, 0.454745, 2.98832, 0.231814, 0.454745, 0.706858, 0.245273, 0.406858, 0.118939, -1.02204, -0.643306, 0.449983, 2.49431, 9.55025e-05, 0.00476241, 0.3, 0.126334, 0.406858, 0.118939, 0.406858, 0.0428223, 0.406858, -0.0329912, 0.406858, -0.108449, 0.406858, -0.1835, 0.406858, -0.258101, 0.406858, -0.332211, 0.406858, -0.405792, 0.406858, -0.478814, 0.406858, -0.55125, 0.406858, -0.623078, 0.406858, -0.69428, 0.406858, -0.764842, 0.406858, -0.829583, 0.406858, -0.876959, 0.406858, -0.919685, 0.406858, -0.957742, 0.406857, -0.991074, 0.406857, -1.01963, 0.406857, -1.04338, 0.406857, -1.06231, 0.406856, -1.07604, 0.406857, -1.06224, 0.406857, -1.03579, 0.406856, -1.00871, 0.406857, -0.981017, 0.406857, -0.952739, 0.406856, -0.923893, 0.406857, -0.894502, 0.406857, -0.86459, 0.406857, -0.834182, 0.40686, -0.803305, 0.406856, -0.771983, 0.40686, -0.721728, 0.406858, -0.662317, 0.338863, -0.602484, 0.270665, -0.542219, 0.203381, -0.481514, 0.136299, -0.420355, 0.0687354, -0.358728
1.45817, -0.658166, 0.463516, 3.01342, 0.243942, 0.463516, 0.706858, 0.246712, 0.406858, 0.0892627, -1.05114, -0.658352, 0.456075, 2.50931, 0.000186287, 0.00744153, 0.3, 0.157449, 0.406858, 0.0892627, 0.406858, 0.0134492, 0.406858, -0.0620095, 0.406858, -0.137064, 0.406858, -0.211669, 0.406858, -0.285783, 0.406858, -0.359371, 0.406858, -0.4324, 0.406858, -0.504843, 0.406858, -0.576678, 0.406858, -0.647887, 0.406858, -0.718457, 0.406858, -0.788376, 0.406858, -0.857641, 0.406858, -0.916194, 0.406857, -0.958875, 0.406857, -0.996547, 0.406857, -1.02922, 0.406857, -1.05687, 0.406857, -1.07947, 0.406857, -1.09707, 0.406857, -1.10931, 0.406856, -1.08387, 0.406857, -1.05684, 0.406857, -1.0292, 0.406855, -1.00097, 0.406857, -0.972161, 0.406857, -0.942802, 0.406855, -0.912915, 0.406859, -0.882522, 0.406855, -0.85165, 0.406859, -0.820323, 0.406858, -0.770053, 0.406859, -0.710617, 0.406859, -0.65075, 0.37333, -0.590447, 0.297404, -0.529696, 0.222909, -0.468489, 0.149034, -0.406811, 0.0749897, -0.34465
1.44439, -0.671904, 0.472222, 3.03844, 0.25635, 0.472222, 0.706858, 0.244573, 0.406858, 0.0563138, -1.07993, -0.672226, 0.461506, 2.52431, 0.000321723, 0.010716, 0.3, 0.18826, 0.406858, 0.0563138, 0.406858, -0.019145, 0.406858, -0.0942026, 0.406858, -0.168813, 0.406858, -0.242936, 0.406858, -0.316535, 0.406858, -0.389577, 0.406858, -0.462034, 0.406858, -0.533885, 0.406858, -0.60511, 0.406858, -0.675696, 0.406858, -0.745631, 0.406858, -0.81491, 0.406858, -0.883529, 0.406857, -0.951488, 0.406857, -0.998154, 0.406857, -1.03517, 0.406857, -1.06687, 0.406857, -1.09331, 0.406857, -1.11452, 0.406856, -1.1302, 0.406857, -1.1309, 0.406856, -1.10387, 0.406856, -1.07621, 0.406856, -1.04796, 0.406855, -1.01912, 0.406856, -0.989724, 0.406857, -0.959792, 0.406856, -0.929348, 0.406857, -0.898417, 0.406859, -0.867027, 0.406856, -0.816688, 0.406861, -0.75718, 0.406858, -0.697239, 0.40686, -0.63686, 0.406859, -0.576035, 0.323459, -0.514755, 0.241944, -0.453009, 0.161446, -0.390784, 0.0810846, -0.328067
1.43262, -0.678792, 0.485387, 3.07572, 0.27532, 0.485387, 0.706858, 0.218451, 0.406858, -0.00026194, -1.1067, -0.679303, 0.470801, 2.53931, 0.000510738, 0.0145859, 0.3, 0.218713, 0.406858, -0.00026194, 0.406858, -0.0753143, 0.406858, -0.14992, 0.406858, -0.22404, 0.406858, -0.297635, 0.406858, -0.370675, 0.406858, -0.443132, 0.406858, -0.514983, 0.406858, -0.58621, 0.406858, -0.656799, 0.406858, -0.726738, 0.406858, -0.796022, 0.406858, -0.864647, 0.406857, -0.932612, 0.406857, -0.999922, 0.406857, -1.04308, 0.406857, -1.07791, 0.406857, -1.10723, 0.406857, -1.13116, 0.406856, -1.1498, 0.406856, -1.16279, 0.406856, -1.14525, 0.406856, -1.11766, 0.406855, -1.08945, 0.406856, -1.06065, 0.406856, -1.03128, 0.406855, -1.00137, 0.406858, -0.970933, 0.406855, -0.939996, 0.406856, -0.908587, 0.40686, -0.858217, 0.406855, -0.798666, 0.406862, -0.738674, 0.406856, -0.678235, 0.406861, -0.617344, 0.406859, -0.555995, 0.347383, -0.494178, 0.259376, -0.431884, 0.172771, -0.3691, 0.0866289, -0.305812
1.43812, -0.643846, 0.528621, 3.19802, 0.342204, 0.528621, 0.706858, 0.0322763, 0.406858, -0.216483, -1.1162, -0.644609, 0.509569, 2.55431, 0.000762259, 0.0190511, 0.3, 0.248759, 0.406858, -0.216483, 0.406858, -0.291078, 0.406858, -0.365182, 0.406858, -0.438758, 0.406858, -0.511774, 0.406858, -0.584206, 0.406858, -0.65603, 0.406858, -0.727229, 0.406858, -0.797791, 0.406858, -0.867705, 0.406858, -0.930025, 0.406858, -0.979456, 0.406858, -1.02383, 0.406858, -1.06316, 0.406858, -1.09742, 0.406858, -1.12662, 0.406858, -1.15079, 0.406857, -1.16998, 0.406858, -1.18434, 0.406858, -1.19352, 0.406857, -1.16755, 0.406857, -1.13999, 0.406859, -1.11186, 0.406857, -1.08319, 0.406856, -1.05399, 0.406861, -1.02427, 0.406855, -0.994056, 0.406857, -0.963365, 0.406862, -0.932217, 0.406852, -0.882114, 0.406864, -0.822829, 0.406855, -0.763091, 0.406859, -0.702889, 0.40686, -0.64221, 0.406857, -0.581041, 0.406859, -0.51937, 0.346578, -0.457182, 0.258345, -0.394463, 0.171785, -0.331199, 0.0859927, -0.267376
1.42487, -0.653035, 0.53742, 3.22225, 0.356158, 0.53742, 0.706858, 0.0225302, 0.406858, -0.255824, -1.14444, -0.654121, 0.513308, 2.56931, 0.00108521, 0.0241116, 0.3, 0.278354, 0.406858, -0.255824, 0.406858, -0.329929, 0.406858, -0.403508, 0.406858, -0.476529, 0.406858, -0.548966, 0.406858, -0.620796, 0.406858, -0.692002, 0.406858, -0.76257, 0.406858, -0.832491, 0.406857, -0.901757, 0.406857, -0.970366, 0.406857, -1.01973, 0.406857, -1.06329, 0.406857, -1.10148, 0.406857, -1.13433, 0.406856, -1.16189, 0.406856, -1.18421, 0.406856, -1.20141, 0.406855, -1.21314, 0.406855, -1.21014, 0.406854, -1.18252, 0.406854, -1.15427, 0.406855, -1.1254, 0.406854, -1.09595, 0.406855, -1.06592, 0.406856, -1.03534, 0.406854, -1.00425, 0.406856, -0.972661, 0.406857, -0.922098, 0.406855, -0.862339, 0.40686, -0.802128, 0.406858, -0.741463, 0.406859, -0.680344, 0.406861, -0.618766, 0.406858, -0.556726, 0.40686, -0.494217, 0.371119, -0.431231, 0.276271, -0.367759, 0.18348, -0.303789, 0.0917326, -0.239307
1.45668, -0.673529, 0.540048, 3.27082, 0.385142, 0.540048, 0.706858, 0.0686575, 0.406858, -0.2388, -1.12762, -0.675018, 0.51028, 2.5843, 0.00148851, 0.0297676, 0.3, 0.307457, 0.406858, -0.2388, 0.406858, -0.312377, 0.406858, -0.385398, 0.406858, -0.457835, 0.406858, -0.529667, 0.406858, -0.600875, 0.406858, -0.671446, 0.406858, -0.74137, 0.406858, -0.810641, 0.406857, -0.879257, 0.406857, -0.947216, 0.406857, -1.01452, 0.406857, -1.07074, 0.406857, -1.11075, 0.406857, -1.14505, 0.406856, -1.17376, 0.406856, -1.19697, 0.406856, -1.21484, 0.406855, -1.22712, 0.406855, -1.22583, 0.406854, -1.19767, 0.406854, -1.1689, 0.406855, -1.13953, 0.406854, -1.1096, 0.406855, -1.07911, 0.406856, -1.0481, 0.406854, -1.01658, 0.406857, -0.966082, 0.406857, -0.906371, 0.406855, -0.846193, 0.40686, -0.785547, 0.406857, -0.724432, 0.406859, -0.662844, 0.40686, -0.600779, 0.406858, -0.538233, 0.40686, -0.475198, 0.369757, -0.411667, 0.275264, -0.347629, 0.182813, -0.283075, 0.0913974, -0.217991
1.47246, -0.691785, 0.543337, 3.30703, 0.406772, 0.543337, 0.706858, 0.0997663, 0.406858, -0.236266, -1.12683, -0.693766, 0.507318, 2.59929, 0.00198108, 0.0360189, 0.3, 0.336032, 0.406858, -0.236266, 0.406858, -0.309285, 0.406858, -0.381722, 0.406858, -0.453554, 0.406858, -0.524765, 0.406858, -0.595339, 0.406858, -0.665267, 0.406858, -0.734544, 0.406858, -0.803166, 0.406858, -0.871133, 0.406857, -0.938447, 0.406857, -1.00511, 0.406857, -1.07114, 0.406857, -1.12762, 0.406857, -1.16276, 0.406856, -1.19197, 0.406856, -1.21544, 0.406856, -1.23341, 0.406855, -1.24566, 0.406855, -1.24013, 0.406854, -1.21145, 0.406854, -1.18217, 0.406855, -1.15232, 0.406854, -1.12191, 0.406854, -1.09098, 0.406856, -1.05953, 0.406855, -1.00909, 0.406856, -0.949422, 0.406858, -0.889279, 0.406855, -0.828654, 0.40686, -0.767545, 0.406858, -0.70595, 0.406858, -0.643866, 0.406861, -0.581287, 0.406858, -0.518209, 0.40686, -0.454625, 0.378406, -0.390526, 0.281614, -0.325904, 0.186969, -0.260749, 0.0934446, -0.195049
1.47415, -0.70799, 0.546775, 3.33127, 0.421355, 0.546775, 0.706858, 0.118344, 0.406858, -0.245704, -1.14013, -0.710562, 0.50391, 2.61428, 0.00257181, 0.0428655, 0.3, 0.364048, 0.406858, -0.245704, 0.406858, -0.318139, 0.406858, -0.389973, 0.406858, -0.461186, 0.406858, -0.531765, 0.406858, -0.6017, 0.406858, -0.670985, 0.406858, -0.739616, 0.406858, -0.807594, 0.406858, -0.87492, 0.406857, -0.9416, 0.406857, -1.00764, 0.406857, -1.07305, 0.406857, -1.13784, 0.406857, -1.18635, 0.406856, -1.21551, 0.406856, -1.23865, 0.406856, -1.25617, 0.406856, -1.26789, 0.406855, -1.25244, 0.406855, -1.22325, 0.406854, -1.19348, 0.406855, -1.16316, 0.406854, -1.13231, 0.406854, -1.10094, 0.406856, -1.05057, 0.406855, -0.99097, 0.406855, -0.930879, 0.406859, -0.870294, 0.406856, -0.809214, 0.406859, -0.747635, 0.406859, -0.685552, 0.406858, -0.622963, 0.40686, -0.559861, 0.406858, -0.496242, 0.40686, -0.432099, 0.395626, -0.367423, 0.294266, -0.302206, 0.195259, -0.23644, 0.0975343, -0.170115
1.47532, -0.723053, 0.55042, 3.35531, 0.435984, 0.55042, 0.706858, 0.132174, 0.406858, -0.259304, -1.15395, -0.726323, 0.500112, 2.62927, 0.00326961, 0.0503075, 0.3, 0.391478, 0.406858, -0.259304, 0.406858, -0.331135, 0.406858, -0.402349, 0.406858, -0.472933, 0.406858, -0.542876, 0.406858, -0.612171, 0.406858, -0.680816, 0.406858, -0.748809, 0.406858, -0.816153, 0.406858, -0.882852, 0.406858, -0.948912, 0.406857, -1.01434, 0.406857, -1.07915, 0.406857, -1.14335, 0.406857, -1.20695, 0.406857, -1.23975, 0.406856, -1.26243, 0.406856, -1.27931, 0.406856, -1.29044, 0.406855, -1.26301, 0.406855, -1.23332, 0.406855, -1.20309, 0.406855, -1.17233, 0.406855, -1.14105, 0.406854, -1.09077, 0.406856, -1.03126, 0.406856, -0.971249, 0.406855, -0.910738, 0.406859, -0.849721, 0.406856, -0.788194, 0.406858, -0.726151, 0.40686, -0.663589, 0.406857, -0.600501, 0.40686, -0.536882, 0.406858, -0.472725, 0.40686, -0.408024, 0.406859, -0.34277, 0.307092, -0.276957, 0.203678, -0.210576, 0.101686, -0.14362
1.47548, -0.736526, 0.554543, 3.37935, 0.450719, 0.554543, 0.706858, 0.139464, 0.406858, -0.278838, -1.16876, -0.74061, 0.496198, 2.64424, 0.00408336, 0.0583449, 0.3, 0.418301, 0.406858, -0.278838, 0.406858, -0.350046, 0.406858, -0.420626, 0.406858, -0.490567, 0.406858, -0.559864, 0.406858, -0.628513, 0.406858, -0.696512, 0.406858, -0.763864, 0.406858, -0.830572, 0.406858, -0.896643, 0.406857, -0.962084, 0.406857, -1.02691, 0.406857, -1.09112, 0.406857, -1.15473, 0.406857, -1.21776, 0.406856, -1.26549, 0.406856, -1.28739, 0.406856, -1.30305, 0.406855, -1.3023, 0.406855, -1.27262, 0.406855, -1.2424, 0.406855, -1.21165, 0.406855, -1.18039, 0.406855, -1.13013, 0.406855, -1.07064, 0.406857, -1.01065, 0.406857, -0.950158, 0.406856, -0.889161, 0.40686, -0.82765, 0.406856, -0.765619, 0.406859, -0.703062, 0.40686, -0.639973, 0.406856, -0.576346, 0.406863, -0.512174, 0.406856, -0.447449, 0.406861, -0.382163, 0.406858, -0.316311, 0.320361, -0.249884, 0.212381, -0.182875, 0.10598, -0.115278
1.48962, -0.742699, 0.564084, 3.42721, 0.48041, 0.564084, 0.706889, 0.132425, 0.406889, -0.312075, -1.1696, -0.747721, 0.497106, 2.65921, 0.00502192, 0.0669777, 0.3, 0.4445, 0.406889, -0.312075, 0.406888, -0.382805, 0.406891, -0.453054, 0.406886, -0.522809, 0.406889, -0.592055, 0.406887, -0.660777, 0.406885, -0.728954, 0.406885, -0.796539, 0.406884, -0.863469, 0.406881, -0.929701, 0.406879, -0.995239, 0.406878, -1.0601, 0.406877, -1.12424, 0.406876, -1.18759, 0.406874, -1.25022, 0.406872, -1.2869, 0.406869, -1.30773, 0.40687, -1.32094, 0.406875, -1.31355, 0.406871, -1.28327, 0.406859, -1.25234, 0.406854, -1.22077, 0.406871, -1.17007, 0.406883, -1.11003, 0.406868, -1.0494, 0.406843, -0.988185, 0.406847, -0.9264, 0.406919, -0.864057, 0.406881, -0.801168, 0.406763, -0.737747, 0.40699, -0.673807, 0.406835, -0.609358, 0.406732, -0.54441, 0.407146, -0.478968, 0.406576, -0.413038, 0.40705, -0.346623, 0.406779, -0.279725, 0.324358, -0.212344, 0.215108, -0.144477, 0.107378, -0.0761203
1.48051, -0.755851, 0.566584, 3.43915, 0.487914, 0.566584, 0.706889, 0.136505, 0.406889, -0.333555, -1.19367, -0.761945, 0.490378, 2.67418, 0.00609413, 0.0762058, 0.3, 0.47006, 0.406889, -0.333555, 0.406889, -0.403716, 0.406891, -0.473453, 0.406887, -0.542731, 0.40689, -0.611513, 0.406887, -0.679767, 0.406884, -0.747463, 0.406885, -0.814577, 0.406883, -0.881075, 0.40688, -0.946905, 0.406878, -1.01202, 0.406877, -1.07641, 0.406876, -1.14006, 0.406875, -1.20292, 0.406874, -1.26502, 0.406872, -1.3142, 0.406869, -1.33511, 0.40687, -1.3477, 0.406874, -1.31785, 0.406875, -1.28716, 0.406864, -1.2559, 0.406856, -1.20555, 0.406869, -1.1459, 0.406887, -1.08569, 0.406871, -1.02491, 0.406843, -0.963585, 0.406858, -0.901702, 0.406912, -0.83927, 0.406886, -0.776294, 0.406764, -0.71278, 0.40692, -0.648731, 0.407019, -0.58415, 0.406573, -0.51904, 0.40708, -0.453401, 0.406866, -0.387235, 0.406725, -0.320538, 0.40695, -0.253311, 0.341991, -0.18555, 0.226842, -0.117253, 0.113097, -0.050195
