pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
2.89376, 0.33858, 0.732347, 0.298877, 0.365352, -0.00112346, 0.055856, 0.0375811, -0.051971, 0.0677114, 2.85617, 0.390551, 0.664635, -0.00112346, 0.055856, 0.00077763, 0.0434009, 0.00219303, 0.0319327, 0.00324567, 0.0213986, 0.00402551, 0.0117468, 0.00459868, 0.00292832, 0.0050146, -0.00510291, 0.00530945, -0.0123904, 0.00551069, -0.018975, 0.005639, -0.0248952, 0.00570958, -0.0301867, 0.00573478, -0.0348832, 0.00572372, -0.0390161, 0.00568362, -0.0426144, 0.00562012, -0.0457056, 0.00553792, -0.0483147, 0.00544088, -0.0504653, 0.00533186, -0.0521789, 0.00521353, -0.0534757, 0.00508804, -0.054374, 0.00495713, -0.0548907, 0.00482248, -0.0550413, 0.00468522, -0.0548398, 0.00454653, -0.0542989, 0.00440708, -0.0534301, 0.00426751, -0.0522436, 0.00412807, -0.0507484, 0.00398869, -0.0489526, 0.00384883, -0.0468629, 0.00370738, -0.0444851, 0.00356257, -0.0418239, 0.00341148, -0.0388833, 0.00324994, -0.0356659, 0.00307187, -0.0321736, 0.0028687, -0.0284074, 0.00262839, -0.0243674, 0.00233416, -0.0200526, 0.00196281, -0.0154616, 0.00148223, -0.0105915, 0.000848288, -0.00543938
2.90861, 0.35052, 0.740504, 0.278881, 0.353819, -0.0211191, 0.0515406, 0.0406518, -0.0493182, 0.0699477, 2.86795, 0.399838, 0.670556, -0.0211191, 0.0515406, -0.0137769, 0.0395186, -0.00841095, 0.0284264, -0.00449014, 0.018223, -0.00162827, 0.00886522, 0.000456523, 0.000310822, 0.00196925, -0.00748159, 0.00306006, -0.0145518, 0.00383885, -0.020938, 0.00438562, -0.0266761, 0.00475991, -0.0318004, 0.00500514, -0.0363429, 0.00515352, -0.0403339, 0.00522887, -0.0438015, 0.00524916, -0.0467721, 0.00522789, -0.0492701, 0.00517499, -0.0513184, 0.00509829, -0.0529379, 0.00500372, -0.0541481, 0.00489577, -0.054967, 0.00477821, -0.055411, 0.00465367, -0.0554951, 0.00452453, -0.055233, 0.00439235, -0.054637, 0.0042585, -0.0537183, 0.00412388, -0.0524868, 0.00398904, -0.0509513, 0.00385408, -0.0491194, 0.00371861, -0.0469977, 0.00358176, -0.0445918, 0.00344173, -0.0419062, 0.00329585, -0.0389446, 0.00314006, -0.0357095, 0.0029685, -0.0322026, 0.00277283, -0.0284247, 0.00254134, -0.0243757, 0.00225772, -0.0200547, 0.00189936, -0.0154598, 0.00143503, -0.0105882, 0.000821713, -0.00543671
2.92325, 0.362491, 0.748395, 0.259597, 0.342219, -0.0404026, 0.0471922, 0.0435753, -0.0467027, 0.0720661, 2.87968, 0.409194, 0.676329, -0.0404026, 0.0471922, -0.0278194, 0.0355952, -0.0186468, 0.0248742, -0.0119613, 0.014999, -0.00709136, 0.00593469, -0.0035487, -0.00235519, -0.000977421, -0.00990753, 0.000881897, -0.0167587, 0.00221794, -0.0229442, 0.00316933, -0.0284979, 0.00383694, -0.0334525, 0.00429484, -0.0378385, 0.00459728, -0.0416851, 0.0047844, -0.0450195, 0.00488588, -0.0478671, 0.00492339, -0.0502516, 0.00491337, -0.0521952, 0.00486801, -0.0537184, 0.00479641, -0.05484, 0.00470569, -0.0555775, 0.00460099, -0.0559468, 0.00448649, -0.0559627, 0.00436518, -0.0556382, 0.00423948, -0.0549856, 0.00411116, -0.0540156, 0.00398149, -0.0527377, 0.00385124, -0.0511605, 0.0037207, -0.0492914, 0.00358976, -0.0471367, 0.0034575, -0.0447018, 0.0033224, -0.041991, 0.00318188, -0.0390077, 0.00303206, -0.0357542, 0.00286728, -0.0322322, 0.00267948, -0.0284422, 0.00245732, -0.024384, 0.002185, -0.0200565, 0.0018406, -0.0154576, 0.00139382, -0.0105845, 0.000701797, -0.00543364
2.93764, 0.374473, 0.755892, 0.241391, 0.330797, -0.0586095, 0.0430528, 0.0462884, -0.0441434, 0.0739391, 2.89135, 0.418616, 0.681953, -0.0586095, 0.0430528, -0.0410872, 0.0318611, -0.0283259, 0.0214957, -0.0190326, 0.0119363, -0.0122683, 0.00315507, -0.00734927, -0.00487899, -0.00377815, -0.0121987, -0.00119319, -0.0188375, 0.000670059, -0.0248282, 0.00200399, -0.0302031, 0.00294922, -0.0349929, 0.00360843, -0.0392273, 0.00405703, -0.042934, 0.00435036, -0.0461394, 0.0045288, -0.0488682, 0.00462241, -0.0511433, 0.00465333, -0.0529862, 0.00463791, -0.0544169, 0.0045886, -0.0554536, 0.0045144, -0.0561134, 0.00442239, -0.0564118, 0.00431764, -0.0563629, 0.00420419, -0.0559798, 0.00408503, -0.0552741, 0.00396237, -0.0542562, 0.00383783, -0.0529354, 0.00371238, -0.0513201, 0.00358666, -0.0494172, 0.00346054, -0.047233, 0.00333342, -0.0447726, 0.00320387, -0.0420399, 0.00306954, -0.0390384, 0.00292676, -0.0357701, 0.00277019, -0.0322364, 0.00259219, -0.0284379, 0.00238197, -0.024374, 0.00212449, -0.0200436, 0.00179888, -0.0154444, 0.00117962, -0.0105731, 0.000561746, -0.00542619
2.95171, 0.386433, 0.762947, 0.224575, 0.319608, -0.0754245, 0.0391784, 0.0487413, -0.0416702, 0.07552, 2.90297, 0.428103, 0.687427, -0.0754245, 0.0391784, -0.0533513, 0.0283699, -0.0372815, 0.0183427, -0.0255836, 0.00908475, -0.0170712, 0.000574771, -0.0108816, -0.00721366, -0.0063877, -0.0143098, -0.00313188, -0.0207441, -0.000781442, -0.0265475, 0.00090633, -0.0317502, 0.00210839, -0.0363818, 0.00295421, -0.0404705, 0.00353848, -0.0440433, 0.00393023, -0.0471254, 0.0041804, -0.0497408, 0.00432635, -0.0519119, 0.00439551, -0.0536594, 0.00440843, -0.0550027, 0.00438004, -0.0559597, 0.00432177, -0.0565468, 0.00424186, -0.0567792, 0.00414672, -0.0566706, 0.00404111, -0.0562336, 0.00392859, -0.0554796, 0.00381183, -0.0544187, 0.0036927, -0.0530599, 0.00357263, -0.0514111, 0.00345226, -0.0494793, 0.00333182, -0.0472704, 0.00321089, -0.0447891, 0.00308832, -0.0420395, 0.00296206, -0.0390245, 0.00282887, -0.0357461, 0.00268395, -0.0322057, 0.0025204, -0.0284035, 0.00232847, -0.0243389, 0.00209451, -0.0200104, 0.00151306, -0.0154155, 0.000931798, -0.0105503, 0.000443727, -0.00541294
2.96539, 0.398246, 0.769572, 0.209904, 0.308667, -0.0900957, 0.0355822, 0.0508517, -0.0394069, 0.076819, 2.91454, 0.437653, 0.692753, -0.0900957, 0.0355822, -0.0640621, 0.0251266, -0.0451124, 0.015413, -0.03132, 0.00643642, -0.0212845, -0.00181931, -0.013988, -0.00937666, -0.00868903, -0.0162618, -0.0048482, -0.022503, -0.00207263, -0.0281292, -7.60842e-05, -0.033169, 0.00135043, -0.0376509, 0.00235949, -0.0416018, 0.00306224, -0.0450478, 0.00354032, -0.0480135, 0.00385344, -0.0505221, 0.00404533, -0.0525952, 0.00414844, -0.054253, 0.00418635, -0.0555144, 0.00417685, -0.0563967, 0.00413282, -0.0569161, 0.00406409, -0.0570871, 0.00397795, -0.0569232, 0.00387986, -0.0564367, 0.00377393, -0.0556384, 0.00366317, -0.0545383, 0.00354996, -0.0531451, 0.0034358, -0.0514664, 0.00332176, -0.049509, 0.00320834, -0.0472785, 0.00309545, -0.0447795, 0.00298238, -0.0420158, 0.00286764, -0.0389902, 0.00274876, -0.0357046, 0.00262193, -0.0321599, 0.00248169, -0.0283565, 0.00232017, -0.0242935, 0.00175546, -0.0199687, 0.0011828, -0.0153789, 0.000728408, -0.0105223, 0.00034687, -0.00539716
2.97861, 0.409825, 0.775773, 0.197929, 0.297954, -0.102071, 0.0322451, 0.052554, -0.0374375, 0.0778421, 2.92605, 0.447263, 0.69793, -0.102071, 0.0322451, -0.0728163, 0.0221098, -0.0515232, 0.0126839, -0.0360257, 0.0039674, -0.0247504, -0.00405179, -0.0165518, -0.0113931, -0.0105969, -0.0180804, -0.00627923, -0.0241399, -0.00315715, -0.0295989, -0.000908637, -0.0344851, 0.000701162, -0.0388255, 0.00184328, -0.0426463, 0.00264296, -0.0459727, 0.00319169, -0.0488285, 0.00355633, -0.0512362, 0.00378621, -0.0532169, 0.00391722, -0.0547903, 0.00397613, -0.0559747, 0.00398239, -0.056787, 0.00395065, -0.0572428, 0.00389174, -0.0573565, 0.00381375, -0.057141, 0.00372276, -0.0566083, 0.00362329, -0.0557691, 0.00351893, -0.0546328, 0.00341217, -0.053208, 0.00330503, -0.0515021, 0.0031989, -0.0495215, 0.00309472, -0.0472717, 0.00299298, -0.0447571, 0.00289371, -0.0419812, 0.00279641, -0.0389467, 0.00269993, -0.0356554, 0.00260236, -0.032108, 0.00250069, -0.0283047, 0.00194057, -0.0242437, 0.00136064, -0.019922, 0.000916771, -0.0153386, 0.00056458, -0.010492, 0.000268853, -0.00538024
2.99125, 0.421006, 0.781572, 0.189685, 0.287435, -0.110316, 0.0291316, 0.0537321, -0.0359254, 0.0786129, 2.93752, 0.456932, 0.702959, -0.110316, 0.0291316, -0.0788585, 0.019278, -0.0559615, 0.0101088, -0.0392972, 0.00162739, -0.0271723, -0.00617594, -0.0183557, -0.0133186, -0.0119514, -0.0198228, -0.00730714, -0.0257133, -0.00394755, -0.0310165, -0.00152629, -0.0357589, 0.000208859, -0.0399665, 0.00144224, -0.043665, 0.00230838, -0.0468786, 0.00290551, -0.0496307, 0.00330581, -0.0519431, 0.00356183, -0.0538364, 0.00371251, -0.0553297, 0.00378616, -0.056441, 0.00380394, -0.0571867, 0.00378144, -0.057582, 0.00373026, -0.0576409, 0.0036591, -0.057376, 0.00357443, -0.056799, 0.00348139, -0.0559201, 0.00338369, -0.0547488, 0.00328438, -0.0532932, 0.00318587, -0.0515605, 0.0030901, -0.0495569, 0.00299869, -0.0472876, 0.00291306, -0.044757, 0.00283449, -0.0419682, 0.00276412, -0.0389239, 0.00270318, -0.0356256, 0.00265288, -0.0320741, 0.00209028, -0.0282682, 0.00149429, -0.0242052, 0.00104773, -0.0198847, 0.000705937, -0.0153057, 0.000434741, -0.0104667, 0.000207022, -0.00536599
3.00332, 0.431819, 0.786916, 0.185092, 0.277195, -0.114908, 0.0263265, 0.0543818, -0.0348383, 0.0790778, 2.94894, 0.466657, 0.707838, -0.114908, 0.0263265, -0.0822457, 0.0167184, -0.0584704, 0.00777667, -0.0411657, -0.000493875, -0.0285746, -0.00810173, -0.0194188, -0.0150632, -0.0127679, -0.0213996, -0.00794412, -0.0271348, -0.00445398, -0.0322944, -0.00193805, -0.0369039, -0.000133966, -0.040989, 0.00114962, -0.0445745, 0.00205232, -0.0476841, 0.00267648, -0.0503405, 0.00309662, -0.0525652, 0.00336772, -0.0543781, 0.00352979, -0.055798, 0.00361253, -0.0568423, 0.0036378, -0.0575271, 0.00362181, -0.0578673, 0.00357663, -0.0578764, 0.0035113, -0.0575669, 0.00343287, -0.05695, 0.00334655, -0.0560357, 0.00325667, -0.0548332, 0.0031667, -0.0533504, 0.00307967, -0.0515943, 0.00299832, -0.0495708, 0.00292541, -0.0472849, 0.00286382, -0.0447409, 0.00281682, -0.0419417, 0.00278842, -0.0388899, 0.00278362, -0.0355867, 0.00221521, -0.0320318, 0.00159929, -0.0282226, 0.00114329, -0.0241593, 0.000801622, -0.0198417, 0.000540117, -0.0152688, 0.000332623, -0.010439, 0.000158393, -0.00535054
3.0148, 0.442248, 0.791746, 0.184306, 0.267408, -0.115694, 0.0240025, 0.0544815, -0.0341899, 0.0791773, 2.96032, 0.476438, 0.712569, -0.115694, 0.0240025, -0.0828664, 0.0145967, -0.0589684, 0.00584618, -0.0415734, -0.00224457, -0.0289162, -0.00968416, -0.0197121, -0.0164887, -0.0130259, -0.0226792, -0.0081764, -0.0282791, -0.00466774, -0.0333133, -0.00213822, -0.0378072, -0.000324146, -0.0417858, 0.000966764, -0.0452733, 0.00187527, -0.048293, 0.00250384, -0.0508671, 0.00292788, -0.0530166, 0.00320226, -0.0547611, 0.00336758, -0.0561188, 0.00345362, -0.0571069, 0.00348242, -0.0577411, 0.00347037, -0.0580359, 0.00342965, -0.0580045, 0.00336973, -0.057659, 0.00329766, -0.0570105, 0.00321923, -0.0560687, 0.00313918, -0.0548425, 0.00306166, -0.0533396, 0.00299059, -0.0515667, 0.00293, -0.0495297, 0.00288432, -0.0472333, 0.00285879, -0.0446815, 0.00285996, -0.0418774, 0.00289625, -0.0388231, 0.00232102, -0.0355187, 0.00168428, -0.0319621, 0.00121598, -0.0281541, 0.000869274, -0.024095, 0.000609495, -0.0197844, 0.000410665, -0.0152214, 0.000252902, -0.0104045, 0.00012043, -0.00533183
3.02577, 0.452341, 0.796199, 0.186711, 0.257842, -0.113289, 0.0219278, 0.0541293, -0.0339299, 0.0790482, 2.97164, 0.486271, 0.71715, -0.113289, 0.0219278, -0.0811642, 0.0126967, -0.057776, 0.00411476, -0.0407511, -0.00381519, -0.0283629, -0.0111027, -0.0193542, -0.0177644, -0.0128101, -0.0238213, -0.00806419, -0.029297, -0.00463085, -0.0342161, -0.00215609, -0.0386035, -0.000381873, -0.042484, 0.000880479, -0.0458813, 0.00176834, -0.0488184, 0.00238256, -0.051317, 0.00279657, -0.0533977, 0.00306451, -0.0550797, 0.00322607, -0.0563809, 0.00331055, -0.057318, 0.00333963, -0.0579064, 0.00332946, -0.0581603, 0.00329242, -0.0580926, 0.0032378, -0.0577152, 0.00317312, -0.0570388, 0.00310456, -0.056073, 0.00303753, -0.0548263, 0.00297717, -0.0533063, 0.00292878, -0.0515195, 0.0028983, -0.0494715, 0.00289278, -0.047167, 0.00292118, -0.0446097, 0.00299504, -0.0418026, 0.00241281, -0.0387464, 0.00175562, -0.0354394, 0.001274, -0.0318829, 0.000919771, -0.0280778, 0.000657521, -0.0240244, 0.000461023, -0.0197223, 0.000310628, -0.0151707, 0.000191296, -0.0103679, 9.10927e-05, -0.00531214
3.03619, 0.461935, 0.800364, 0.193125, 0.248439, -0.106875, 0.020042, 0.0532598, -0.0342202, 0.0787804, 2.98293, 0.496155, 0.721583, -0.106875, 0.020042, -0.0765406, 0.0109504, -0.0544543, 0.00250813, -0.0383763, -0.00528519, -0.0266769, -0.0124412, -0.0181696, -0.0189777, -0.0119906, -0.0249166, -0.00751056, -0.0302816, -0.00427082, -0.0350976, -0.00193711, -0.0393893, -0.00026524, -0.0431812, 0.00092262, -0.0464968, 0.00175682, -0.0493588, 0.00233229, -0.0517887, 0.00271887, -0.0538064, 0.00296773, -0.0554311, 0.00311652, -0.0566802, 0.00319311, -0.0575702, 0.00321816, -0.058116, 0.00320744, -0.0583317, 0.00317275, -0.05823, 0.0031236, -0.0578223, 0.00306773, -0.0571191, 0.00301191, -0.0561299, 0.00296252, -0.0548629, 0.00292618, -0.0533255, 0.00291025, -0.051524, 0.00292353, -0.049464, 0.00297719, -0.0471498, 0.00308572, -0.0445852, 0.00249621, -0.0417715, 0.00181889, -0.0387074, 0.00132347, -0.0353948, 0.000960399, -0.0318352, 0.000693366, -0.0280296, 0.00049567, -0.0239781, 0.000347541, -0.0196804, 0.000234166, -0.0151356, 0.000144208, -0.0103421, 6.86694e-05, -0.005298
3.04619, 0.471251, 0.80418, 0.202175, 0.239319, -0.0978247, 0.0184663, 0.0520219, -0.0348367, 0.078313, 2.99417, 0.506088, 0.725867, -0.0978247, 0.0184663, -0.0699979, 0.00948923, -0.0497357, 0.00116509, -0.0349849, -0.0065106, -0.0242513, -0.0135521, -0.0164473, -0.0199789, -0.0107803, -0.0258139, -0.00667316, -0.0310814, -0.00370501, -0.0358064, -0.00156873, -0.0400138, -4.06182e-05, -0.0437278, 0.00104314, -0.0469719, 0.00180185, -0.0497685, 0.00232314, -0.0521385, 0.00267118, -0.054102, 0.00289313, -0.0556774, 0.00302381, -0.0568822, 0.00308899, -0.0577323, 0.00310826, -0.0582426, 0.00309625, -0.0584266, 0.00306465, -0.058297, 0.00302291, -0.0578649, 0.00297924, -0.0571405, 0.00294135, -0.0561332, 0.00291711, -0.0548509, 0.00291529, -0.0533009, 0.00294635, -0.0514893, 0.00302354, -0.0494215, 0.00316405, -0.0471017, 0.00256835, -0.0445321, 0.00187288, -0.0417117, 0.0013647, -0.0386431, 0.000992988, -0.0353284, 0.000720578, -0.0317691, 0.000520225, -0.027966, 0.000371896, -0.0239194, 0.000260756, -0.0196289, 0.000175692, -0.0150935, 0.000108198, -0.0103117, 5.15215e-05, -0.00528168
3.05572, 0.480114, 0.807845, 0.214674, 0.230134, -0.0853258, 0.0168511, 0.0503562, -0.0359547, 0.0778421, 3.00536, 0.516068, 0.730003, -0.0853258, 0.0168511, -0.0609384, 0.0079708, -0.0431794, -0.000249, -0.0302508, -0.00781784, -0.0208443, -0.0147533, -0.0140068, -0.0210772, -0.0090439, -0.0268136, -0.00544976, -0.0319878, -0.00285512, -0.0366251, -0.000991052, -0.0407506, 0.000339206, -0.0443885, 0.001279, -0.0475623, 0.00193351, -0.0502939, 0.00237969, -0.0526043, 0.00267409, -0.0545131, 0.00285837, -0.0560385, 0.00296337, -0.0571977, 0.0030124, -0.0580065, 0.00302289, -0.0584793, 0.00300865, -0.0586295, 0.00298085, -0.0584694, 0.00294908, -0.0580101, 0.00292229, -0.0572615, 0.00290958, -0.0562326, 0.00292107, -0.0549314, 0.00296875, -0.0533649, 0.0030678, -0.051539, 0.00323795, -0.049459, 0.00263596, -0.0471275, 0.00192295, -0.0445441, 0.00140224, -0.041712, 0.00102176, -0.0386338, 0.000743461, -0.0353117, 0.000539504, -0.0317472, 0.000389498, -0.027941, 0.000278442, -0.0238934, 0.000195231, -0.0196039, 0.000131542, -0.0150717, 8.10086e-05, -0.0102951, 3.85743e-05, -0.00527235
3.06489, 0.488649, 0.811314, 0.229767, 0.221051, -0.0702335, 0.0153639, 0.0483669, -0.0374453, 0.077325, 3.01652, 0.526094, 0.733989, -0.0702335, 0.0153639, -0.0499865, 0.00656156, -0.0352419, -0.00157004, -0.0245088, -0.00904613, -0.0167014, -0.0158881, -0.0110288, -0.0221201, -0.00691479, -0.0277679, -0.00393894, -0.0328578, -0.00179498, -0.0374156, -0.000258906, -0.0414666, 0.00083247, -0.0450353, 0.00159882, -0.0481447, 0.00212769, -0.050817, 0.00248337, -0.0530727, 0.00271322, -0.0549313, 0.00285224, -0.0564108, 0.00292686, -0.057528, 0.00295685, -0.0582984, 0.0029578, -0.0587365, 0.0029423, -0.0588552, 0.00292114, -0.0586667, 0.00290436, -0.0581817, 0.00290214, -0.05741, 0.00292579, -0.0563606, 0.0029887, -0.0550411, 0.00310781, -0.0534584, 0.00330517, -0.0516183, 0.00269737, -0.0495243, 0.00196817, -0.0471764, 0.0014358, -0.0445784, 0.001047, -0.0417336, 0.000762914, -0.0386448, 0.000555115, -0.035314, 0.000402828, -0.0317426, 0.000290824, -0.0279315, 0.000207902, -0.0238809, 0.000145771, -0.0195903, 9.82178e-05, -0.0150587, 6.0486e-05, -0.0102846, 2.88018e-05, -0.00526618
3.07373, 0.496965, 0.814497, 0.246926, 0.212225, -0.0530738, 0.0141565, 0.0460926, -0.0391982, 0.0766701, 3.02764, 0.536163, 0.737827, -0.0530738, 0.0141565, -0.0375276, 0.00541556, -0.0262066, -0.00264308, -0.0179672, -0.0100405, -0.0119764, -0.0168021, -0.00762761, -0.0229547, -0.00447796, -0.0285257, -0.00220498, -0.0335424, -0.00057281, -0.0380313, 0.000590414, -0.042018, 0.0014107, -0.045527, 0.00198026, -0.0485814, 0.00236679, -0.0512031, 0.00262018, -0.0534125, 0.00277732, -0.055229, 0.00286606, -0.0566702, 0.00290726, -0.0577528, 0.00291741, -0.0584921, 0.00290984, -0.0589021, 0.00289606, -0.0589958, 0.00288678, -0.058785, 0.00289298, -0.0582803, 0.00292687, -0.0574913, 0.00300301, -0.0564268, 0.00313986, -0.0550942, 0.00336147, -0.0535003, 0.00274918, -0.0516492, 0.0020062, -0.0495414, 0.00146385, -0.0471813, 0.00106789, -0.0445731, 0.000778723, -0.04172, 0.000567427, -0.0386246, 0.000412873, -0.0352891, 0.000299608, -0.0317148, 0.000216304, -0.0279025, 0.00015463, -0.0238524, 0.000108419, -0.0195641, 7.30506e-05, -0.0150365, 4.49872e-05, -0.0102681, 2.14215e-05, -0.00525706
3.08242, 0.505241, 0.817435, 0.264803, 0.203627, -0.0351967, 0.0132009, 0.0437062, -0.0410332, 0.0759197, 3.03872, 0.546274, 0.741515, -0.0351967, 0.0132009, -0.0245456, 0.00451354, -0.0167903, -0.00348042, -0.0111485, -0.0108078, -0.00705068, -0.0174978, -0.00408095, -0.0235797, -0.00193648, -0.0290826, -0.000395624, -0.0340347, 0.00070309, -0.0384631, 0.00147816, -0.0423938, 0.00201634, -0.0458511, 0.00238139, -0.0488583, 0.00262035, -0.0514371, 0.00276808, -0.0536078, 0.00285101, -0.0553894, 0.00288899, -0.0567994, 0.00289788, -0.0578543, 0.00289064, -0.058569, 0.00287862, -0.0589576, 0.00287262, -0.0590326, 0.00288389, -0.0588056, 0.00292517, -0.0582872, 0.00301183, -0.0574868, 0.00316352, -0.0564128, 0.00340598, -0.0550728, 0.00279061, -0.0534715, 0.00203656, -0.0516101, 0.00148617, -0.0494937, 0.00108441, -0.0471269, 0.000791084, -0.0445137, 0.00057687, -0.0416574, 0.000420344, -0.0385606, 0.000305852, -0.0352254, 0.000221946, -0.0316532, 0.000160235, -0.0278447, 0.000114548, -0.0238, 8.03157e-05, -0.0195188, 5.41151e-05, -0.0150001, 3.3326e-05, -0.0102422, 1.58687e-05, -0.00524324
3.09101, 0.513424, 0.820283, 0.283391, 0.19504, -0.0166089, 0.0122783, 0.0412474, -0.0430018, 0.0752279, 3.04976, 0.556426, 0.745055, -0.0166089, 0.0122783, -0.0110419, 0.00364094, -0.00699097, -0.0042924, -0.00404883, -0.011554, -0.00191817, -0.0181767, -0.000382425, -0.0241922, 0.000717236, -0.029631, 0.00149655, -0.0345225, 0.00204072, -0.0388941, 0.00241228, -0.0427721, 0.00265736, -0.046181, 0.0028102, -0.0491438, 0.00289632, -0.0516823, 0.00293545, -0.0538165, 0.00294256, -0.0555653, 0.00293005, -0.0569459, 0.00290842, -0.0579746, 0.00288736, -0.0586662, 0.00287662, -0.0590343, 0.00288688, -0.0590915, 0.00293075, -0.0588491, 0.00302389, -0.0583175, 0.0031867, -0.057506, 0.00344618, -0.0564228, 0.00282765, -0.0550735, 0.00206366, -0.0534599, 0.00150604, -0.0515877, 0.00109903, -0.0494623, 0.000801922, -0.0470882, 0.000585008, -0.0444694, 0.000426596, -0.0416092, 0.000310845, -0.0385102, 0.000226178, -0.0351743, 0.00016413, -0.031603, 0.000118494, -0.027797, 8.47084e-05, -0.0237564, 5.93935e-05, -0.0194808, 4.00181e-05, -0.0149692, 2.46446e-05, -0.0102201, 1.17348e-05, -0.00523142
3.0996, 0.521696, 0.822972, 0.301572, 0.186581, 0.00157163, 0.0115062, 0.0388326, -0.044919, 0.0745262, 3.06077, 0.566615, 0.748446, 0.00157163, 0.0115062, 0.00216633, 0.0029192, 0.00259336, -0.0049551, 0.00289452, -0.0121538, 0.00309991, -0.0187129, 0.00323261, -0.0246663, 0.00330947, -0.0300458, 0.00334371, -0.0348815, 0.00334541, -0.0392013, 0.00332253, -0.0430316, 0.00328149, -0.046397, 0.00322759, -0.0493205, 0.00316586, -0.0518235, 0.00310059, -0.0539261, 0.00303645, -0.0556467, 0.0029784, -0.0570026, 0.00293218, -0.0580096, 0.0029048, -0.0586824, 0.00290511, -0.0590344, 0.00294464, -0.059078, 0.00303859, -0.0588243, 0.00320747, -0.0582836, 0.00347902, -0.0574649, 0.00285762, -0.0563746, 0.00208556, -0.0550151, 0.00152207, -0.0533928, 0.0011108, -0.0515136, 0.0008106, -0.049383, 0.000591466, -0.0470054, 0.000431479, -0.0443848, 0.00031464, -0.0415244, 0.000229267, -0.0384268, 0.00016682, -0.035094, 0.000121055, -0.0315273, 8.73965e-05, -0.0277275, 6.24774e-05, -0.0236946, 4.38062e-05, -0.0194283, 2.95157e-05, -0.0149275, 1.81769e-05, -0.0101907, 8.65506e-06, -0.00521596
3.10823, 0.530054, 0.82554, 0.319267, 0.178201, 0.0192675, 0.0108337, 0.0364808, -0.0467863, 0.0738513, 3.07174, 0.576841, 0.751688, 0.0192675, 0.0108337, 0.0150229, 0.0022981, 0.0119229, -0.00551792, 0.00965253, -0.0126557, 0.00798358, -0.0191541, 0.00674971, -0.0250487, 0.00583074, -0.0303726, 0.00513957, -0.0351563, 0.00461336, -0.0394282, 0.00420696, -0.0432148, 0.00388814, -0.0465406, 0.00363456, -0.0494285, 0.00343063, -0.0518999, 0.00326658, -0.0539744, 0.0031369, -0.0556704, 0.00303978, -0.0570048, 0.00297683, -0.0579934, 0.00295314, -0.0586506, 0.00297768, -0.0589896, 0.00306406, -0.0590225, 0.00323203, -0.0587605, 0.00350928, -0.0582134, 0.00288409, -0.0573884, 0.0021049, -0.0562886, 0.00153621, -0.0549211, 0.00112115, -0.0532926, 0.000818206, -0.051409, 0.000597084, -0.0492756, 0.00043567, -0.0468969, 0.000317825, -0.0442768, 0.000231762, -0.0414185, 0.000168877, -0.0383246, 0.000122879, -0.0349971, 8.91686e-05, -0.0314372, 6.43757e-05, -0.0276457, 4.60205e-05, -0.0236227, 3.22674e-05, -0.0193677, 2.17411e-05, -0.0148798, 1.3389e-05, -0.0101574, 6.37524e-06, -0.00519854
