pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad]
2.25032, -0.0166519, 0.0458889, 0.706858, 0.269355, 0.219455, -0.165317, -0.403235, -0.0213037, -0.0177566, 2.65356, 0.0046518, 0.0636455, 0.487402, 0.434672, 0.219455, -0.165317, 0.219456, -0.171834, 0.219457, -0.178421, 0.219455, -0.184958, 0.219454, -0.191324, 0.219456, -0.197405, 0.21946, -0.203097, 0.219455, -0.20831, 0.219448, -0.212976, 0.219461, -0.217048, 0.219467, -0.220511, 0.219439, -0.223383, 0.219453, -0.225724, 0.219483, -0.227645, 0.219433, -0.214717, 0.219443, -0.194822, 0.219504, -0.175883, 0.219402, -0.157568, 0.219486, -0.139662, 0.200516, -0.122036, 0.173594, -0.104988, 0.149949, -0.0888805, 0.128962, -0.0739369, 0.110006, -0.0602752, 0.0925889, -0.0479433, 0.0762865, -0.0369402, 0.0607299, -0.0272313, 0.0455981, -0.0187596, 0.0305944, -0.0114507, 0.0154771, -0.0052271
2.25107, -0.016856, 0.046373, 0.706858, 0.327766, 0.219456, -0.148502, -0.426795, -0.0232361, -0.0322017, 2.67787, 0.0063801, 0.0785747, 0.487402, 0.476267, 0.219456, -0.148502, 0.219456, -0.15757, 0.219457, -0.166476, 0.219456, -0.175111, 0.219456, -0.183369, 0.219453, -0.191149, 0.219457, -0.198369, 0.219462, -0.204965, 0.219454, -0.210901, 0.219446, -0.216177, 0.219463, -0.220836, 0.219469, -0.22497, 0.219438, -0.228743, 0.219449, -0.2176, 0.219484, -0.199296, 0.219446, -0.181866, 0.219422, -0.165028, 0.219522, -0.148607, 0.219393, -0.132503, 0.219489, -0.116669, 0.204764, -0.101092, 0.176451, -0.0860119, 0.151356, -0.0717879, 0.128859, -0.0586414, 0.108268, -0.0466898, 0.0890591, -0.0359792, 0.0707838, -0.0265072, 0.0530606, -0.0182383, 0.0355393, -0.0111118, 0.0179476, -0.00506009
2.25186, -0.0170636, 0.0468471, 0.706858, 0.387729, 0.219456, -0.128423, -0.450284, -0.0255538, -0.0482282, 2.70214, 0.00849017, 0.0950754, 0.487402, 0.516152, 0.219456, -0.128423, 0.219455, -0.140357, 0.219456, -0.151876, 0.219456, -0.162885, 0.219458, -0.173284, 0.219455, -0.182991, 0.219452, -0.191942, 0.219458, -0.200102, 0.219463, -0.207475, 0.219452, -0.214113, 0.219444, -0.220121, 0.219467, -0.225695, 0.219468, -0.216396, 0.219437, -0.199736, 0.219449, -0.183739, 0.219486, -0.168199, 0.219446, -0.152998, 0.219418, -0.138077, 0.219526, -0.123418, 0.219391, -0.109035, 0.219489, -0.0949548, 0.206883, -0.0812159, 0.17726, -0.0680107, 0.150604, -0.0556517, 0.126338, -0.0443288, 0.103751, -0.0341371, 0.0823144, -0.0251079, 0.0615887, -0.0172298, 0.0411669, -0.0104591, 0.0207472, -0.00474047
2.25254, -0.0172478, 0.0472323, 0.706858, 0.449355, 0.219456, -0.104955, -0.47384, -0.0282674, -0.0659153, 2.72638, 0.0110196, 0.113148, 0.487402, 0.55431, 0.219456, -0.104955, 0.219456, -0.120146, 0.219456, -0.134642, 0.219455, -0.148355, 0.219458, -0.161194, 0.219457, -0.173089, 0.219453, -0.184, 0.219454, -0.193925, 0.219459, -0.202914, 0.219462, -0.211071, 0.21945, -0.218604, 0.219447, -0.211423, 0.219465, -0.19666, 0.219469, -0.182215, 0.219439, -0.167985, 0.219438, -0.153931, 0.219506, -0.140047, 0.219423, -0.126361, 0.219437, -0.112916, 0.219513, -0.0997663, 0.219399, -0.0869684, 0.219485, -0.0745767, 0.206687, -0.0626376, 0.175507, -0.0513102, 0.14694, -0.0408438, 0.12047, -0.0313844, 0.095402, -0.0229984, 0.0712345, -0.0156995, 0.0475057, -0.00946413, 0.0238872, -0.00425136
2.25323, -0.0174496, 0.0476218, 0.706859, 0.512527, 0.219456, -0.0782201, -0.497341, -0.0314552, -0.0851695, 2.75057, 0.0140056, 0.132791, 0.487402, 0.590747, 0.219456, -0.0782201, 0.219456, -0.0971209, 0.219456, -0.115004, 0.219455, -0.131783, 0.219457, -0.147374, 0.219457, -0.161723, 0.219456, -0.174815, 0.219453, -0.186688, 0.219454, -0.197432, 0.219461, -0.207252, 0.219459, -0.202649, 0.219447, -0.190209, 0.219453, -0.177597, 0.219465, -0.164842, 0.219464, -0.152005, 0.219439, -0.139157, 0.219438, -0.12638, 0.21952, -0.113762, 0.219394, -0.101388, 0.219465, -0.08934, 0.219501, -0.077692, 0.219397, -0.0665077, 0.219488, -0.055838, 0.203107, -0.0457207, 0.169972, -0.0362973, 0.13906, -0.0277526, 0.109918, -0.0201884, 0.0819015, -0.0136441, 0.0544893, -0.00811815, 0.027333, -0.00358512
2.25382, -0.0176625, 0.0479894, 0.706859, 0.57737, 0.219457, -0.0481177, -0.520873, -0.0351476, -0.106017, 2.77469, 0.0174851, 0.154006, 0.487402, 0.625488, 0.219457, -0.0481177, 0.219456, -0.0712574, 0.219457, -0.0929915, 0.219455, -0.113233, 0.219456, -0.131904, 0.219457, -0.148967, 0.219458, -0.16444, 0.219456, -0.178387, 0.219452, -0.190998, 0.219456, -0.189633, 0.219463, -0.180136, 0.219456, -0.169802, 0.219445, -0.158835, 0.219459, -0.147423, 0.219466, -0.135735, 0.219455, -0.123926, 0.219439, -0.112138, 0.219455, -0.100499, 0.219513, -0.0891222, 0.219361, -0.0781079, 0.219527, -0.067539, 0.219446, -0.0574824, 0.219424, -0.0479906, 0.219479, -0.0391002, 0.194923, -0.0308369, 0.15937, -0.0233396, 0.125689, -0.0167372, 0.0934557, -0.0110947, 0.0620293, -0.00643345, 0.0310407, -0.00274388
2.25415, -0.0177848, 0.0480933, 0.706859, 0.644491, 0.219457, -0.0140772, -0.544579, -0.0392791, -0.1287, 2.79873, 0.0214943, 0.176793, 0.487402, 0.658569, 0.219457, -0.0140772, 0.219457, -0.0420946, 0.219458, -0.068223, 0.219455, -0.0923721, 0.219458, -0.114469, 0.219457, -0.134499, 0.219458, -0.152489, 0.21946, -0.168602, 0.219455, -0.171394, 0.219452, -0.165706, 0.21946, -0.158304, 0.219465, -0.149611, 0.219454, -0.139983, 0.219446, -0.129713, 0.219458, -0.119048, 0.219474, -0.108203, 0.219455, -0.0973587, 0.219421, -0.086672, 0.219489, -0.0762737, 0.219478, -0.0662719, 0.219397, -0.0567539, 0.219504, -0.0477874, 0.219431, -0.0394234, 0.219477, -0.0316987, 0.219443, -0.0246383, 0.180805, -0.0182637, 0.142377, -0.0127195, 0.105655, -0.00809331, 0.0699645, -0.00442915, 0.03493, -0.001733
2.25427, -0.0178747, 0.0480354, 0.706858, 0.714083, 0.219456, 0.0240438, -0.568396, -0.0439436, -0.153116, 2.82266, 0.0260689, 0.201151, 0.487402, 0.690039, 0.219456, 0.0240438, 0.219457, -0.00954601, 0.219456, -0.0406288, 0.219455, -0.0691082, 0.219457, -0.0949176, 0.219454, -0.118035, 0.219457, -0.13858, 0.219459, -0.146724, 0.219457, -0.145975, 0.219452, -0.142369, 0.219453, -0.136612, 0.219463, -0.129273, 0.219462, -0.120801, 0.219447, -0.111564, 0.219448, -0.101867, 0.219464, -0.0919611, 0.219476, -0.0820555, 0.219439, -0.0723225, 0.219415, -0.0629023, 0.219541, -0.0539066, 0.219404, -0.0454228, 0.219428, -0.0375179, 0.219536, -0.0302413, 0.21938, -0.0236305, 0.219492, -0.0177148, 0.203669, -0.0125204, 0.160286, -0.00811989, 0.118613, -0.0046182, 0.0783733, -0.00208404, 0.039042, -0.000538944
2.25431, -0.0179888, 0.0479734, 0.706859, 0.786341, 0.219457, 0.0663854, -0.592168, -0.0492328, -0.179107, 2.84648, 0.0312439, 0.227081, 0.487402, 0.719955, 0.219457, 0.0663854, 0.219456, 0.0265163, 0.219458, -0.0100423, 0.219457, -0.0431852, 0.219457, -0.0728156, 0.219456, -0.0989942, 0.219455, -0.114033, 0.219459, -0.119686, 0.21946, -0.121012, 0.219454, -0.119075, 0.219451, -0.114714, 0.219458, -0.108578, 0.219468, -0.101187, 0.219457, -0.0929606, 0.219441, -0.0842393, 0.219457, -0.0753, 0.219471, -0.066367, 0.219459, -0.057621, 0.219439, -0.0492053, 0.219455, -0.0412322, 0.219494, -0.0337875, 0.219383, -0.0269367, 0.219557, -0.0207298, 0.219352, -0.0152071, 0.219531, -0.0104051, 0.21942, -0.00636221, 0.178111, -0.00312684, 0.131698, -0.000808803, 0.0868148, 0.000502154, 0.0431717, 0.000775219
2.25431, -0.0181351, 0.047912, 0.706858, 0.862241, 0.219456, 0.11386, -0.615834, -0.0551883, -0.20667, 2.87014, 0.0370532, 0.254582, 0.487402, 0.748381, 0.219456, 0.11386, 0.219456, 0.0669841, 0.219457, 0.0244835, 0.219454, -0.0134798, 0.219459, -0.0468758, 0.219454, -0.0708461, 0.219454, -0.0848398, 0.219458, -0.0926114, 0.219458, -0.0956813, 0.219457, -0.0952331, 0.219452, -0.092172, 0.219451, -0.0872118, 0.219463, -0.0809194, 0.219466, -0.0737479, 0.219447, -0.0660611, 0.219441, -0.0581503, 0.219469, -0.050248, 0.219482, -0.0425379, 0.219428, -0.0351636, 0.219417, -0.0282359, 0.219554, -0.0218395, 0.219389, -0.0160398, 0.219429, -0.0108901, 0.219552, -0.00643715, 0.219358, -0.00272902, 0.219504, 0.000178207, 0.196392, 0.00221322, 0.145092, 0.00327203, 0.0956452, 0.00325396, 0.0475676, 0.00220072
2.25451, -0.0183888, 0.0480778, 0.706859, 0.942903, 0.219457, 0.167522, -0.639121, -0.0619182, -0.235577, 2.89363, 0.0435294, 0.283655, 0.487402, 0.775381, 0.219457, 0.167522, 0.219458, 0.113007, 0.219456, 0.064328, 0.219457, 0.0216557, 0.219457, -0.0139368, 0.219457, -0.0388263, 0.219458, -0.0550426, 0.219457, -0.0647033, 0.219457, -0.0694242, 0.219457, -0.0704408, 0.219458, -0.0687154, 0.219458, -0.0650035, 0.219456, -0.0599029, 0.219454, -0.0538883, 0.21946, -0.0473373, 0.219463, -0.0405491, 0.219448, -0.0337595, 0.219447, -0.0271526, 0.219483, -0.0208709, 0.219452, -0.0150242, 0.219413, -0.00969795, 0.219526, -0.00496081, 0.21941, -0.000872597, 0.219458, 0.00250806, 0.219482, 0.0051162, 0.219436, 0.00687234, 0.21421, 0.00767439, 0.158697, 0.00740679, 0.104597, 0.00611473, 0.0520068, 0.00366268
2.25464, -0.018603, 0.0481146, 0.70686, 1.03175, 0.219458, 0.230728, -0.662282, -0.0693071, -0.266184, 2.91692, 0.0507041, 0.314299, 0.487402, 0.801025, 0.219458, 0.230728, 0.219453, 0.168042, 0.21946, 0.113171, 0.219453, 0.0622347, 0.219458, 0.0228671, 0.219457, -0.00461518, 0.219453, -0.02309, 0.219456, -0.0347567, 0.219457, -0.0412777, 0.219459, -0.0439386, 0.219458, -0.0437416, 0.219451, -0.0414732, 0.219451, -0.0377536, 0.219465, -0.0330728, 0.219466, -0.0278175, 0.219442, -0.0222918, 0.219444, -0.0167333, 0.219479, -0.0113266, 0.219465, -0.00621475, 0.219417, -0.00150931, 0.219465, 0.00270008, 0.21953, 0.00633689, 0.219321, 0.00932894, 0.219565, 0.0116, 0.219434, 0.0130613, 0.219411, 0.0136025, 0.217515, 0.0131037, 0.172872, 0.0116411, 0.114084, 0.0089866, 0.0566954, 0.00509666
2.25479, -0.0188274, 0.0481331, 0.706858, 1.13357, 0.219456, 0.308189, -0.685187, -0.0774344, -0.298381, 2.93998, 0.0586071, 0.346514, 0.487402, 0.82538, 0.219456, 0.308189, 0.219458, 0.23708, 0.219455, 0.165546, 0.219455, 0.106664, 0.21946, 0.0639593, 0.219454, 0.0335273, 0.219456, 0.012404, 0.219457, -0.00164222, 0.219454, -0.0103269, 0.219458, -0.0149794, 0.219461, -0.0166364, 0.219453, -0.0161112, 0.219446, -0.0140434, 0.219459, -0.0109363, 0.219475, -0.00718501, 0.219451, -0.00309903, 0.219425, 0.0010805, 0.219472, 0.00516588, 0.219495, 0.00900996, 0.219422, 0.0124946, 0.219419, 0.0155206, 0.219524, 0.0179973, 0.219456, 0.0198336, 0.219357, 0.0209286, 0.219598, 0.0211619, 0.217367, 0.0204093, 0.211785, 0.0187701, 0.187667, 0.0159496, 0.12397, 0.0118266, 0.0615462, 0.00652285
2.25495, -0.0190778, 0.048159, 0.706858, 1.25752, 0.219456, 0.409009, -0.707809, -0.0863441, -0.332143, 2.96275, 0.0672663, 0.380301, 0.487402, 0.848514, 0.219456, 0.409009, 0.219457, 0.309071, 0.219456, 0.223262, 0.219454, 0.159476, 0.219459, 0.112436, 0.219456, 0.0781338, 0.219455, 0.0535611, 0.219456, 0.0364154, 0.219455, 0.0249218, 0.219457, 0.0177023, 0.21946, 0.0136805, 0.219456, 0.0120128, 0.219448, 0.0120366, 0.219453, 0.0132316, 0.219471, 0.0151899, 0.219463, 0.0175925, 0.219433, 0.0201895, 0.219451, 0.0227841, 0.219483, 0.0252184, 0.219461, 0.0273613, 0.219423, 0.029096, 0.219446, 0.0303104, 0.219541, 0.0308865, 0.219342, 0.0306898, 0.217559, 0.0295893, 0.211705, 0.0277133, 0.207505, 0.0246586, 0.20289, 0.020282, 0.134117, 0.0147106, 0.0665488, 0.00797354
2.25504, -0.0193072, 0.0480859, 0.70686, 1.35681, 0.219457, 0.51485, -0.730189, -0.096011, -0.366922, 2.98523, 0.0767037, 0.415008, 0.487402, 0.84196, 0.219457, 0.51485, 0.219453, 0.390651, 0.219462, 0.296728, 0.219451, 0.225907, 0.219459, 0.172676, 0.219459, 0.132933, 0.219453, 0.10355, 0.219457, 0.0821248, 0.219456, 0.0667972, 0.219455, 0.0561201, 0.219459, 0.0489617, 0.21946, 0.0444344, 0.219451, 0.0418412, 0.219446, 0.0406342, 0.219462, 0.0403832, 0.219475, 0.0407495, 0.219448, 0.041465, 0.219427, 0.0423143, 0.219472, 0.0431191, 0.219488, 0.0437252, 0.219419, 0.0439891, 0.219446, 0.0437671, 0.219519, 0.0429042, 0.217375, 0.041256, 0.211851, 0.0389836, 0.207423, 0.0355499, 0.206881, 0.0307593, 0.206853, 0.0248255, 0.144501, 0.0177404, 0.0719428, 0.0094925
2.25522, -0.0194704, 0.0480797, 0.706857, 1.35916, 0.219455, 0.540678, -0.752137, -0.10638, -0.400262, 3.00736, 0.0869101, 0.448341, 0.487402, 0.81848, 0.219455, 0.540678, 0.219451, 0.493775, 0.21946, 0.389341, 0.219448, 0.308655, 0.219458, 0.247142, 0.219458, 0.200122, 0.219452, 0.164326, 0.219456, 0.13723, 0.219456, 0.116863, 0.219453, 0.101683, 0.219457, 0.0904848, 0.219461, 0.0823193, 0.219455, 0.0764403, 0.219445, 0.072259, 0.219455, 0.0693095, 0.219474, 0.0672213, 0.219456, 0.0656956, 0.219423, 0.0644866, 0.21947, 0.0633842, 0.219502, 0.0621992, 0.219398, 0.0607503, 0.219434, 0.0588512, 0.217588, 0.0563346, 0.211646, 0.0533969, 0.207467, 0.0493294, 0.207015, 0.043878, 0.206677, 0.0373359, 0.206954, 0.0297323, 0.155291, 0.0210009, 0.0773737, 0.0111199
2.2552, -0.0195451, 0.0479367, 0.70686, 1.35921, 0.219458, 0.565446, -0.773951, -0.117376, -0.432167, 3.02915, 0.0978313, 0.480104, 0.487402, 0.79376, 0.219458, 0.565446, 0.219455, 0.59137, 0.219462, 0.483287, 0.21945, 0.39369, 0.21946, 0.324103, 0.219459, 0.26988, 0.219453, 0.227658, 0.219458, 0.194817, 0.219457, 0.169296, 0.219454, 0.149482, 0.219457, 0.134108, 0.219462, 0.122175, 0.219458, 0.112892, 0.219447, 0.105632, 0.219452, 0.0998917, 0.219474, 0.0952671, 0.219467, 0.0914249, 0.21942, 0.0880836, 0.219451, 0.0849949, 0.219522, 0.0819286, 0.219426, 0.0786579, 0.217406, 0.0749838, 0.211841, 0.0711418, 0.207501, 0.0662112, 0.206722, 0.0598701, 0.207052, 0.0525133, 0.206703, 0.044184, 0.206927, 0.0348351, 0.16619, 0.0243857, 0.0828525, 0.0127388
2.25511, -0.0196524, 0.0477709, 0.70685, 1.35916, 0.219448, 0.591432, -0.795479, -0.129074, -0.462523, 3.05059, 0.109422, 0.510294, 0.487402, 0.767732, 0.219448, 0.591432, 0.219445, 0.618783, 0.219451, 0.588008, 0.219444, 0.488909, 0.219454, 0.409897, 0.219453, 0.347632, 0.219449, 0.298203, 0.219456, 0.25889, 0.219455, 0.227567, 0.219451, 0.202549, 0.219454, 0.182501, 0.219461, 0.166368, 0.21946, 0.153306, 0.219448, 0.142643, 0.219446, 0.13383, 0.219472, 0.12642, 0.219478, 0.120036, 0.219429, 0.11435, 0.219425, 0.109067, 0.219519, 0.103904, 0.217499, 0.0986184, 0.211627, 0.0934877, 0.207577, 0.0873231, 0.206919, 0.0797212, 0.206704, 0.0712065, 0.207002, 0.0618419, 0.206781, 0.0515707, 0.206935, 0.0403286, 0.177236, 0.0278748, 0.0884088, 0.0143562
2.25516, -0.0196716, 0.0475484, 0.706869, 1.35924, 0.219466, 0.618909, -0.816516, -0.141309, -0.491365, 3.07168, 0.121638, 0.538913, 0.487402, 0.740327, 0.219466, 0.618909, 0.219461, 0.647602, 0.219468, 0.678112, 0.21946, 0.583111, 0.219463, 0.495954, 0.219461, 0.425999, 0.219457, 0.369643, 0.219461, 0.324073, 0.219458, 0.287101, 0.219453, 0.256985, 0.219455, 0.232343, 0.219461, 0.212069, 0.21946, 0.195277, 0.219448, 0.181246, 0.219442, 0.169385, 0.219461, 0.159199, 0.219481, 0.150264, 0.21944, 0.142201, 0.219404, 0.134661, 0.217529, 0.127343, 0.211781, 0.120572, 0.207387, 0.112833, 0.206898, 0.103629, 0.20695, 0.093639, 0.206704, 0.0829518, 0.206966, 0.0715016, 0.206876, 0.059211, 0.209545, 0.045761, 0.188212, 0.0312114, 0.0939212, 0.0160612
2.2553, -0.0196329, 0.0472364, 0.70688, 1.35908, 0.219478, 0.647605, -0.837122, -0.154069, -0.518725, 3.09242, 0.134436, 0.565961, 0.487402, 0.711478, 0.219478, 0.647605, 0.219462, 0.678272, 0.219477, 0.709892, 0.219466, 0.681662, 0.219466, 0.586564, 0.219467, 0.508488, 0.21946, 0.44508, 0.219462, 0.393097, 0.21946, 0.350306, 0.219455, 0.31494, 0.219455, 0.285567, 0.219459, 0.261034, 0.21946, 0.240404, 0.219452, 0.222906, 0.219439, 0.207899, 0.219456, 0.194833, 0.219484, 0.18323, 0.219444, 0.172654, 0.217426, 0.162728, 0.211764, 0.153832, 0.207571, 0.144049, 0.206749, 0.132768, 0.206858, 0.120862, 0.206989, 0.108447, 0.206693, 0.0954487, 0.207004, 0.0817753, 0.209535, 0.0669824, 0.215545, 0.051123, 0.199087, 0.0348739, 0.0975432, 0.0180605
2.25525, -0.0196837, 0.0472042, 0.706871, 1.35898, 0.219469, 0.677859, -0.857576, -0.167457, -0.544233, 3.11282, 0.147774, 0.591437, 0.487402, 0.68112, 0.219469, 0.677859, 0.219456, 0.710386, 0.219473, 0.743265, 0.219459, 0.773227, 0.219462, 0.671121, 0.219464, 0.586441, 0.219459, 0.516976, 0.21946, 0.459401, 0.219461, 0.411507, 0.219458, 0.371502, 0.219457, 0.337922, 0.219459, 0.309576, 0.219463, 0.285487, 0.219456, 0.264839, 0.21945, 0.246941, 0.219458, 0.231196, 0.219472, 0.217068, 0.217483, 0.20409, 0.2117, 0.192703, 0.207519, 0.180522, 0.206913, 0.166804, 0.206784, 0.152649, 0.206857, 0.138206, 0.206957, 0.123387, 0.206789, 0.108087, 0.209629, 0.09172, 0.215542, 0.0742972, 0.219126, 0.0567982, 0.206337, 0.0390606, 0.100838, 0.0202934
2.2552, -0.0197222, 0.0471584, 0.706861, 1.35894, 0.219458, 0.709753, -0.877689, -0.181333, -0.568183, 3.13288, 0.161611, 0.615342, 0.487402, 0.64919, 0.219458, 0.709753, 0.219447, 0.744049, 0.219466, 0.778214, 0.219449, 0.815958, 0.219458, 0.754655, 0.21946, 0.664426, 0.219455, 0.589071, 0.219459, 0.526291, 0.21946, 0.473637, 0.219457, 0.429282, 0.219456, 0.391743, 0.219461, 0.359794, 0.21946, 0.332418, 0.219458, 0.308753, 0.219452, 0.28806, 0.219455, 0.269684, 0.217499, 0.253051, 0.21174, 0.238672, 0.207472, 0.223606, 0.206869, 0.206958, 0.206912, 0.190095, 0.206798, 0.173205, 0.206842, 0.156184, 0.207018, 0.138912, 0.209436, 0.120636, 0.215625, 0.101328, 0.219128, 0.0822841, 0.21944, 0.0634386, 0.212783, 0.0438286, 0.10386, 0.0228314
2.25515, -0.0197637, 0.0471345, 0.706858, 1.35909, 0.219456, 0.743458, -0.897472, -0.195672, -0.590541, 3.15262, 0.175908, 0.637675, 0.487402, 0.615635, 0.219456, 0.743458, 0.219451, 0.779026, 0.219466, 0.81526, 0.219444, 0.85465, 0.219459, 0.830545, 0.219459, 0.735975, 0.21945, 0.65604, 0.219457, 0.589145, 0.219457, 0.532646, 0.21945, 0.484727, 0.219454, 0.443903, 0.219455, 0.408929, 0.219459, 0.378752, 0.219458, 0.352473, 0.219438, 0.329304, 0.217475, 0.308548, 0.211754, 0.290792, 0.207515, 0.272469, 0.206811, 0.252512, 0.206846, 0.23259, 0.206948, 0.212935, 0.206793, 0.193426, 0.206846, 0.173924, 0.209713, 0.15349, 0.215419, 0.132051, 0.21919, 0.111266, 0.219462, 0.0911531, 0.219429, 0.0706377, 0.218329, 0.0489901, 0.106646, 0.0255972
2.25513, -0.019787, 0.0471137, 0.706862, 1.35925, 0.21946, 0.778843, -0.916919, -0.210415, -0.611323, 3.17205, 0.190628, 0.658437, 0.487402, 0.580408, 0.21946, 0.778843, 0.219458, 0.815584, 0.219466, 0.854299, 0.219451, 0.89484, 0.219462, 0.897929, 0.219462, 0.800246, 0.219455, 0.717181, 0.219459, 0.647276, 0.219458, 0.58789, 0.219457, 0.537247, 0.219453, 0.493866, 0.219457, 0.456485, 0.219464, 0.424028, 0.219454, 0.395559, 0.217475, 0.370243, 0.211727, 0.348758, 0.207521, 0.326834, 0.206874, 0.303216, 0.206817, 0.279909, 0.206849, 0.257195, 0.206934, 0.234933, 0.206866, 0.212962, 0.209496, 0.190138, 0.215696, 0.166339, 0.219009, 0.143628, 0.219498, 0.122117, 0.219506, 0.100579, 0.219374, 0.078275, 0.219496, 0.0544976, 0.108868, 0.0285522
2.25511, -0.0198057, 0.0470972, 0.706861, 1.35934, 0.219459, 0.815868, -0.936065, -0.225537, -0.63053, 3.19117, 0.205732, 0.677627, 0.487402, 0.543476, 0.219459, 0.815868, 0.219459, 0.854001, 0.219464, 0.894944, 0.219452, 0.936768, 0.219461, 0.956769, 0.219463, 0.857386, 0.219454, 0.772422, 0.219457, 0.700583, 0.219462, 0.63926, 0.219455, 0.586718, 0.219453, 0.541488, 0.219461, 0.5023, 0.219458, 0.46806, 0.217486, 0.437782, 0.211725, 0.412237, 0.207496, 0.386393, 0.206877, 0.358786, 0.20687, 0.331791, 0.206824, 0.305742, 0.206847, 0.280479, 0.20699, 0.255816, 0.209511, 0.230383, 0.215483, 0.204006, 0.219275, 0.179193, 0.219374, 0.156159, 0.219458, 0.133512, 0.219476, 0.110461, 0.219457, 0.086317, 0.219448, 0.0603142, 0.11093, 0.0316865
2.2551, -0.0198197, 0.0470847, 0.70686, 1.3594, 0.219458, 0.854584, -0.954924, -0.241005, -0.648161, 3.21002, 0.221185, 0.695246, 0.487402, 0.50482, 0.219458, 0.854584, 0.219456, 0.894228, 0.219463, 0.937191, 0.219448, 0.980408, 0.219463, 1.00726, 0.219461, 0.907682, 0.219448, 0.821881, 0.219462, 0.749137, 0.219459, 0.686785, 0.219451, 0.633123, 0.219457, 0.586705, 0.219451, 0.546266, 0.217493, 0.510662, 0.211734, 0.48076, 0.207491, 0.450707, 0.206849, 0.418815, 0.206878, 0.387854, 0.206885, 0.35822, 0.206809, 0.329728, 0.206883, 0.302169, 0.209655, 0.273927, 0.215532, 0.244773, 0.219025, 0.217693, 0.219603, 0.193015, 0.219375, 0.169172, 0.219481, 0.14532, 0.219439, 0.120749, 0.219481, 0.0947222, 0.219434, 0.0664064, 0.112797, 0.0349816
2.25501, -0.0199085, 0.0470059, 0.70686, 1.35937, 0.219458, 0.894931, -0.973595, -0.256862, -0.664287, 3.2286, 0.236954, 0.711293, 0.487402, 0.464439, 0.219458, 0.894931, 0.219454, 0.936359, 0.219463, 0.980924, 0.219449, 1.02569, 0.219462, 1.05038, 0.219457, 0.951508, 0.219454, 0.866057, 0.219459, 0.793317, 0.219457, 0.730728, 0.219459, 0.676635, 0.219445, 0.629615, 0.217488, 0.588354, 0.211738, 0.553829, 0.207507, 0.519306, 0.206848, 0.482859, 0.206842, 0.447683, 0.206883, 0.414235, 0.206886, 0.382308, 0.206866, 0.351664, 0.209518, 0.320428, 0.215657, 0.28831, 0.219117, 0.258809, 0.219353, 0.232374, 0.219596, 0.207247, 0.219352, 0.182528, 0.219517, 0.157492, 0.219427, 0.13139, 0.219466, 0.103439, 0.219441, 0.0727445, 0.114506, 0.038411
2.25493, -0.0199026, 0.0469272, 0.70686, 1.35933, 0.219458, 0.936977, -0.99201, -0.272906, -0.678841, 3.24694, 0.253004, 0.725769, 0.487402, 0.422356, 0.219458, 0.936977, 0.219453, 0.980161, 0.219465, 1.0262, 0.219448, 1.07247, 0.219458, 1.08648, 0.219462, 0.98933, 0.219451, 0.905196, 0.219456, 0.833283, 0.219466, 0.771173, 0.219446, 0.717261, 0.217483, 0.670074, 0.211732, 0.630708, 0.207512, 0.591502, 0.206864, 0.550278, 0.206843, 0.51068, 0.206848, 0.473228, 0.20688, 0.437692, 0.206941, 0.403804, 0.20951, 0.369417, 0.215526, 0.334177, 0.219225, 0.302122, 0.219434, 0.273827, 0.219368, 0.247336, 0.219596, 0.221688, 0.219329, 0.196141, 0.219535, 0.16994, 0.21944, 0.142302, 0.219435, 0.112394, 0.219458, 0.0792666, 0.11607, 0.0419432
