pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad]
3.33645, 0.116548, 0.780796, 0.706858, 0.179771, 0.219456, 0.143086, -0.0512466, -0.271318, -0.00420493, 3.38769, 0.387865, 0.785, 0.487402, 0.0366848, 0.219456, 0.143086, 0.219456, 0.126886, 0.217481, 0.112573, 0.211735, 0.100077, 0.207503, 0.0881455, 0.206858, 0.0766436, 0.206858, 0.0661567, 0.206858, 0.056725, 0.206859, 0.0482825, 0.206913, 0.0407663, 0.209551, 0.0340119, 0.215563, 0.0280792, 0.21515, 0.0232184, 0.189975, 0.019317, 0.167021, 0.0160457, 0.146045, 0.0132214, 0.126861, 0.0107174, 0.109333, 0.00844096, 0.0933555, 0.00632719, 0.0788479, 0.0043357, 0.0657444, 0.00244814, 0.0539881, 0.000666873, 0.0435268, -0.000985676, 0.0343103, -0.00246717, 0.0262877, -0.00371515, 0.0194069, -0.00464647, 0.0136127, -0.00515631, 0.00884621, -0.00511652, 0.00504206, -0.00437304, 0.00212445, -0.00274143
3.35744, 0.134647, 0.7956, 0.706858, 0.0949849, 0.219456, 0.10987, -0.0474869, -0.270454, 0.0102669, 3.40492, 0.405101, 0.785333, 0.487402, -0.0148852, 0.219456, 0.10987, 0.217481, 0.0969393, 0.211735, 0.0856202, 0.207502, 0.0748398, 0.206859, 0.06451, 0.206859, 0.0551327, 0.206856, 0.0467381, 0.206861, 0.0392663, 0.206913, 0.0326615, 0.20955, 0.0268038, 0.215566, 0.0217595, 0.219133, 0.0177018, 0.207937, 0.0145112, 0.183624, 0.0118832, 0.161315, 0.00964035, 0.140833, 0.00765808, 0.12204, 0.00584455, 0.104839, 0.00413516, 0.0891531, 0.00248879, 0.0749221, 0.00088538, 0.0620943, -0.000675381, 0.0506223, -0.00217471, 0.0404598, -0.0035749, 0.0315595, -0.00481916, 0.0238723, -0.00583122, 0.0173464, -0.00651465, 0.0119269, -0.00675181, 0.00755496, -0.00640196, 0.00416457, -0.00529845, 0.00167859, -0.00324343
3.37898, 0.153937, 0.808693, 0.706858, 0.0780941, 0.217481, 0.0780941, -0.0382751, -0.263318, 0.0232949, 3.41726, 0.417256, 0.785398, 0.489378, 0, 0.217481, 0.0780941, 0.211735, 0.0680982, 0.207503, 0.058608, 0.206859, 0.0495918, 0.206859, 0.0414502, 0.206857, 0.0342002, 0.20686, 0.027789, 0.206914, 0.0221687, 0.209549, 0.0172758, 0.215565, 0.0131868, 0.219133, 0.00997164, 0.208608, 0.00749611, 0.184975, 0.00550008, 0.163186, 0.00382301, 0.143083, 0.00234932, 0.124548, 0.000993999, 0.107498, -0.000302693, 0.0918716, -0.00157884, 0.0776239, -0.0028531, 0.0647165, -0.00412592, 0.0531144, -0.00538013, 0.0427833, -0.00658107, 0.0336869, -0.00767646, 0.0257867, -0.00859605, 0.0190414, -0.00925117, 0.013407, -0.009534, 0.00883615, -0.00931636, 0.00527698, -0.00844761, 0.00267019, -0.00675123, 0.000943175, -0.00401873
3.40018, 0.173773, 0.819025, 0.706858, 0.0550362, 0.211735, 0.0550362, -0.0344733, -0.260877, 0.033627, 3.43465, 0.43465, 0.785398, 0.495123, 0, 0.211735, 0.0550362, 0.207503, 0.0465782, 0.206858, 0.0386134, 0.206859, 0.0314676, 0.206858, 0.0251482, 0.206858, 0.0196083, 0.206916, 0.0148059, 0.209548, 0.0107185, 0.215566, 0.00742879, 0.219133, 0.0049361, 0.219457, 0.00309949, 0.199928, 0.00168486, 0.176947, 0.000533457, 0.155673, -0.000468678, 0.135996, -0.00140552, 0.117836, -0.00233657, 0.101138, -0.00330051, 0.0858591, -0.00431742, 0.0719672, -0.00539, 0.059431, -0.00650416, 0.048219, -0.00762903, 0.0382976, -0.00871693, 0.0296298, -0.00970305, 0.0221758, -0.0105052, 0.0158933, -0.0110235, 0.0107375, -0.0111395, 0.00666168, -0.0107155, 0.00361535, -0.00959169, 0.00154107, -0.00758318, 0.000367917, -0.00447271
3.42168, 0.19433, 0.827758, 0.706858, 0.0358745, 0.207503, 0.0358745, -0.0305581, -0.257912, 0.0423596, 3.45224, 0.452242, 0.785398, 0.499356, 0, 0.207503, 0.0358745, 0.206858, 0.0288414, 0.206858, 0.0225788, 0.206859, 0.0170857, 0.206858, 0.0123204, 0.206914, 0.00824633, 0.209551, 0.0048773, 0.215562, 0.00230235, 0.219135, 0.000457343, 0.219456, -0.000804981, 0.2145, -0.0016888, 0.190336, -0.00235944, 0.167907, -0.00292983, 0.147106, -0.0034834, 0.127855, -0.00407972, 0.110105, -0.00475827, 0.0938161, -0.00554059, 0.07896, -0.00643159, 0.0655083, -0.00741998, 0.0534321, -0.00847835, 0.042699, -0.00956304, 0.033273, -0.0106139, 0.0251143, -0.0115543, 0.0181807, -0.0122906, 0.0124282, -0.0127125, 0.00781209, -0.012692, 0.00428703, -0.012083, 0.00180523, -0.0107183, 0.000312852, -0.00840629, -0.000257564, -0.004923
3.44312, 0.215351, 0.8351, 0.706858, 0.0202197, 0.206858, 0.0202197, -0.0267953, -0.254564, 0.049702, 3.46992, 0.469915, 0.785398, 0.5, 0, 0.206858, 0.0202197, 0.206858, 0.0147407, 0.206859, 0.00998183, 0.206859, 0.00590561, 0.206913, 0.00248053, 0.209552, -0.000247322, 0.215563, -0.00218329, 0.219134, -0.0034473, 0.219457, -0.00419225, 0.219456, -0.00459589, 0.203972, -0.00481804, 0.180336, -0.00498502, 0.158365, -0.00518028, 0.137987, -0.00546388, 0.119152, -0.00587633, 0.101828, -0.00644085, 0.0859856, -0.00716451, 0.0716, -0.00803875, 0.0586432, -0.00903935, 0.0470832, -0.0101263, 0.0368835, -0.0112434, 0.0280031, -0.0123187, 0.0203982, -0.0132638, 0.0140235, -0.0139746, 0.00883366, -0.014331, 0.00478471, -0.0141969, 0.00183365, -0.0134188, -6.31481e-05, -0.0118242, -0.000954574, -0.00921638, -0.000903227, -0.00536651
3.46491, 0.237255, 0.841411, 0.706858, 0.00734949, 0.206858, 0.00734949, -0.0226856, -0.250338, 0.0560126, 3.48759, 0.487593, 0.785398, 0.5, 0, 0.206858, 0.00734949, 0.206858, 0.00327534, 0.206858, -0.000158572, 0.206914, -0.00297922, 0.209551, -0.00510976, 0.215564, -0.00645001, 0.219134, -0.00717303, 0.219457, -0.00743756, 0.219456, -0.00739644, 0.216238, -0.00719792, 0.191543, -0.00698616, 0.168542, -0.0068444, 0.147165, -0.00683302, 0.127366, -0.00699339, 0.109114, -0.00735013, 0.0923836, -0.0079123, 0.0771522, -0.00867379, 0.063393, -0.00961325, 0.0510746, -0.0106939, 0.0401598, -0.0118633, 0.0306065, -0.0130532, 0.0223687, -0.01418, 0.0153992, -0.0151446, 0.00965089, -0.0158334, 0.00507922, -0.016118, 0.00164291, -0.0158557, -0.000696171, -0.0148882, -0.00197538, -0.0130392, -0.00223655, -0.0101097, -0.00184556, -0.0054949
3.48721, 0.259996, 0.847137, 0.706858, -0.00380518, 0.206858, -0.00380518, -0.0180651, -0.245275, 0.0617384, 3.50527, 0.505271, 0.785398, 0.5, 0, 0.206858, -0.00380518, 0.206858, -0.00658423, 0.206914, -0.00879006, 0.209551, -0.0103133, 0.215564, -0.0110478, 0.219134, -0.0112234, 0.219456, -0.0110061, 0.219457, -0.0105225, 0.219456, -0.00990918, 0.201701, -0.00930881, 0.17781, -0.00882007, 0.155559, -0.00850302, 0.134906, -0.00839934, 0.115825, -0.00853465, 0.0982937, -0.00891953, 0.0822928, -0.00954997, 0.0677978, -0.0104071, 0.054778, -0.0114571, 0.0431965, -0.0126508, 0.0330102, -0.0139235, 0.0241717, -0.0151954, 0.0166313, -0.0163721, 0.0103401, -0.0173451, 0.00525172, -0.0179928, 0.00132498, -0.0181806, -0.00147573, -0.0177618, -0.00318079, -0.016576, -0.00381821, -0.0144467, -0.00400796, -0.0104647, -0.00285155, -0.00546834
3.50968, 0.283359, 0.852086, 0.706858, -0.0127393, 0.206858, -0.0127393, -0.0132663, -0.239589, 0.0666881, 3.52295, 0.522948, 0.785398, 0.5, 0, 0.206858, -0.0127393, 0.206914, -0.0143635, 0.209551, -0.0153123, 0.215563, -0.0154734, 0.219134, -0.0151318, 0.219456, -0.0144602, 0.219456, -0.0135607, 0.219456, -0.0125585, 0.210979, -0.0115886, 0.186297, -0.0107695, 0.163264, -0.010161, 0.141842, -0.00980492, 0.12201, -0.00972766, 0.103751, -0.0099413, 0.0870459, -0.0104437, 0.0718739, -0.0112185, 0.0582057, -0.0122345, 0.0460044, -0.0134455, 0.0352262, -0.0147902, 0.025822, -0.0161926, 0.0177402, -0.0175623, 0.0109293, -0.0187955, 0.00534115, -0.0197763, 0.000933346, -0.0203775, -0.00232862, -0.0204619, -0.00447064, -0.0198824, -0.00551077, -0.0184815, -0.006307, -0.0150647, -0.00586806, -0.0105017, -0.00373718, -0.00546502
3.53186, 0.30725, 0.856435, 0.706858, -0.0200049, 0.206914, -0.0200049, -0.00876737, -0.233376, 0.0710369, 3.54063, 0.540626, 0.785398, 0.499945, 0, 0.206914, -0.0200049, 0.209551, -0.0203637, 0.215563, -0.0199381, 0.219134, -0.0190679, 0.219456, -0.0179326, 0.219456, -0.0166088, 0.219456, -0.0152106, 0.219456, -0.0138651, 0.194512, -0.0127082, 0.170736, -0.0118003, 0.148583, -0.0111833, 0.128035, -0.0108845, 0.109078, -0.0109169, 0.0916993, -0.0112805, 0.0758782, -0.0119609, 0.061587, -0.0129297, 0.0487893, -0.0141437, 0.0374404, -0.0155449, 0.0274896, -0.0170607, 0.0188828, -0.0186046, 0.011566, -0.0200774, 0.00548853, -0.0213684, 0.000606264, -0.0223574, -0.00311535, -0.0229157, -0.00569936, -0.0229082, -0.00715622, -0.0221942, -0.00856491, -0.0193145, -0.00884886, -0.0151643, -0.0074532, -0.0105348, -0.00449089, -0.00545706
3.55447, 0.332021, 0.86014, 0.706858, -0.0253343, 0.209551, -0.0253343, -0.00379539, -0.226245, 0.0747421, 3.55827, 0.558267, 0.785398, 0.497307, 0, 0.209551, -0.0253343, 0.215563, -0.024354, 0.219134, -0.0229867, 0.219456, -0.0214188, 0.219456, -0.0197027, 0.219456, -0.0179418, 0.219456, -0.0162559, 0.201502, -0.0147744, 0.177134, -0.0135781, 0.154388, -0.0127086, 0.13325, -0.0121933, 0.113712, -0.0120466, 0.0957628, -0.0122699, 0.0793865, -0.0128511, 0.0645568, -0.0137642, 0.0512381, -0.0149688, 0.0393857, -0.0164102, 0.028948, -0.0180192, 0.0198694, -0.0197134, 0.0120938, -0.0213979, 0.00556851, -0.0229674, 0.000248186, -0.0243081, -0.00390166, -0.0252997, -0.00690144, -0.0258185, -0.00875477, -0.0257394, -0.0107508, -0.0233516, -0.0117285, -0.0195765, -0.0110398, -0.0153181, -0.00882391, -0.0105935, -0.00514347, -0.00546012
3.57739, 0.357449, 0.863362, 0.706858, -0.0288187, 0.215563, -0.0288187, 0.00163968, -0.218298, 0.0779638, 3.57575, 0.575747, 0.785398, 0.491295, 0, 0.215563, -0.0288187, 0.219134, -0.0269701, 0.219456, -0.0249866, 0.219456, -0.0228964, 0.219456, -0.0207926, 0.219456, -0.0187882, 0.206764, -0.0170066, 0.182013, -0.0155429, 0.158865, -0.014438, 0.137311, -0.0137194, 0.11735, -0.0134024, 0.0989744, -0.0134897, 0.082172, -0.0139712, 0.0669194, -0.0148233, 0.053183, -0.0160084, 0.0409192, -0.0174751, 0.0300764, -0.0191577, 0.0205985, -0.0209778, 0.0124287, -0.0228452, 0.00551327, -0.02466, -0.000193486, -0.0263148, -0.00472521, -0.0276981, -0.00809911, -0.0286973, -0.0103117, -0.0292028, -0.0128555, -0.02726, -0.0144835, -0.0238208, -0.014456, -0.0198991, -0.0129379, -0.0154977, -0.0100151, -0.0106632, -0.00571125, -0.00546836
3.60062, 0.383369, 0.866421, 0.706858, -0.0314517, 0.219134, -0.0314517, 0.00758038, -0.209673, 0.0810223, 3.59304, 0.593042, 0.785398, 0.487724, 0, 0.219134, -0.0314517, 0.219456, -0.029026, 0.219456, -0.0265405, 0.219456, -0.0240773, 0.219456, -0.0217422, 0.210825, -0.0196524, 0.185849, -0.0179127, 0.162441, -0.0165628, 0.140599, -0.0156299, 0.120328, -0.0151295, 0.101627, -0.0150654, 0.0844879, -0.0154293, 0.0688918, -0.0161998, 0.054808, -0.0173421, 0.0421948, -0.0188077, 0.0310023, -0.0205347, 0.0211748, -0.0224488, 0.0126555, -0.0244643, 0.00539102, -0.0264868, -0.000664081, -0.0284159, -0.00554176, -0.0301484, -0.00925543, -0.0315829, -0.0117941, -0.0326253, -0.014849, -0.0310829, -0.0170848, -0.0279427, -0.0176718, -0.0243266, -0.0167993, -0.0202232, -0.0145755, -0.015668, -0.0110453, -0.010725, -0.00620265, -0.00547379
3.62386, 0.409473, 0.869252, 0.706858, -0.082177, 0.219456, -0.0306351, 0.00662265, -0.207754, 0.0846394, 3.61724, 0.617228, 0.784612, 0.487402, -0.0515419, 0.219456, -0.0306351, 0.219456, -0.0275834, 0.219456, -0.0245572, 0.219456, -0.0216509, 0.219456, -0.0189697, 0.210892, -0.0166385, 0.184614, -0.0147698, 0.160124, -0.0133938, 0.137422, -0.0125291, 0.1165, -0.0121822, 0.0973412, -0.0123473, 0.0799176, -0.0130054, 0.0641866, -0.0141232, 0.0500935, -0.0156535, 0.0375733, -0.0175349, 0.0265545, -0.0196928, 0.0169641, -0.0220416, 0.0087323, -0.0244864, 0.00179835, -0.0269268, -0.0038833, -0.029261, -0.00833678, -0.031391, -0.0115575, -0.033229, -0.0153019, -0.0324981, -0.0182558, -0.0300924, -0.0195776, -0.0271551, -0.0194725, -0.0236727, -0.0180662, -0.0196786, -0.0154222, -0.0152343, -0.0115538, -0.0104172, -0.00643351, -0.00531125
3.64669, 0.435365, 0.871728, 0.706858, -0.140429, 0.219456, -0.0376174, 0.0121879, -0.199063, 0.0894732, 3.6345, 0.634428, 0.782255, 0.487402, -0.102811, 0.219456, -0.0376174, 0.219456, -0.033669, 0.219456, -0.02992, 0.219456, -0.0264597, 0.216678, -0.0233983, 0.190116, -0.0208629, 0.165276, -0.0188788, 0.14217, -0.0174612, 0.120807, -0.0166151, 0.101183, -0.0163342, 0.0832825, -0.0166001, 0.0670709, -0.0173814, 0.0525012, -0.0186331, 0.0395138, -0.0202968, 0.0280409, -0.0223016, 0.0180117, -0.0245659, 0.00935786, -0.0269999, 0.00201951, -0.0295093, -0.00404754, -0.0319998, -0.00886453, -0.0343838, -0.0124209, -0.0365876, -0.016663, -0.0361088, -0.0201833, -0.0338908, -0.0220569, -0.0311756, -0.0225155, -0.0279318, -0.0217077, -0.0241786, -0.0197177, -0.0199669, -0.0165778, -0.0153658, -0.0122788, -0.0104526, -0.00677681, -0.00530601
3.66946, 0.461462, 0.873634, 0.706858, -0.201642, 0.219456, -0.0480969, 0.017638, -0.190113, 0.0953079, 3.65182, 0.651575, 0.778326, 0.487402, -0.153545, 0.219456, -0.0480969, 0.219456, -0.0430728, 0.219456, -0.0384394, 0.219456, -0.0342859, 0.196258, -0.0307334, 0.17113, -0.0278135, 0.147644, -0.025535, 0.125833, -0.0238986, 0.105715, -0.022896, 0.0872901, -0.0225082, 0.0705421, -0.0227045, 0.0554355, -0.0234418, 0.0419207, -0.0246644, 0.0299373, -0.0263048, 0.0194197, -0.0282857, 0.0103029, -0.0305221, 0.00252935, -0.0329257, -0.00394278, -0.0354101, -0.00913139, -0.0378976, -0.0130198, -0.040329, -0.0177607, -0.0399601, -0.0218374, -0.0378084, -0.0242363, -0.0352216, -0.0252193, -0.0321446, -0.0249601, -0.0285791, -0.0235643, -0.0245627, -0.021084, -0.0201543, -0.017528, -0.0154231, -0.0128697, -0.0104418, -0.00705338, -0.00527999
3.69218, 0.487686, 0.874043, 0.706972, -0.263445, 0.21957, -0.0599504, 0.0229674, -0.180953, 0.101216, 3.66922, 0.668639, 0.772826, 0.487402, -0.203494, 0.21957, -0.0599504, 0.219552, -0.053849, 0.219531, -0.0483324, 0.202883, -0.0434988, 0.177512, -0.0393964, 0.15366, -0.0360249, 0.131392, -0.0333792, 0.110753, -0.0314471, 0.091768, -0.0302081, 0.0744393, -0.0296316, 0.0587491, -0.0296759, 0.044661, -0.0302876, 0.0321248, -0.0314026, 0.0210821, -0.0329474, 0.011473, -0.034842, 0.00324378, -0.0370039, -0.00364456, -0.0393543, -0.00920604, -0.0418255, -0.0134175, -0.0443723, -0.0186509, -0.0439964, -0.0232682, -0.0418099, -0.026162, -0.0392716, -0.0276274, -0.0362985, -0.0278645, -0.0328723, -0.0270011, -0.0290154, -0.025109, -0.0247751, -0.0222147, -0.0202117, -0.0183081, -0.0153911, -0.0133495, -0.0103779, -0.00727483, -0.0052311
3.71459, 0.513783, 0.872075, 0.706908, -0.323573, 0.219506, -0.0711372, 0.0278673, -0.171811, 0.106321, 3.68672, 0.685594, 0.765755, 0.487402, -0.252436, 0.219506, -0.0711372, 0.219491, -0.0640859, 0.210408, -0.0578078, 0.184739, -0.0523709, 0.160459, -0.0477645, 0.137666, -0.0439762, 0.116436, -0.0409893, 0.0968206, -0.0387812, 0.0788448, -0.0373207, 0.062509, -0.036567, 0.0477919, -0.0364689, 0.0346544, -0.036965, 0.0230462, -0.0379855, 0.0129129, -0.0394547, 0.00420444, -0.0412958, -0.0031152, -0.0434368, -0.00905654, -0.0458195, -0.0135905, -0.048412, -0.0193061, -0.0479657, -0.0244427, -0.0456939, -0.0278016, -0.0431638, -0.0297116, -0.0402634, -0.0303995, -0.036953, -0.030015, -0.0332393, -0.0286487, -0.0291574, -0.0263445, -0.0247588, -0.0231082, -0.0201021, -0.0189151, -0.0152468, -0.0137155, -0.0102484, -0.00743937, -0.0051541
3.7371, 0.539832, 0.868403, 0.706872, -0.383484, 0.21947, -0.0833115, 0.0327382, -0.162578, 0.111292, 3.70436, 0.702411, 0.757111, 0.487402, -0.300173, 0.21947, -0.0833115, 0.2182, -0.0753155, 0.192305, -0.0682887, 0.167634, -0.062207, 0.144326, -0.0570488, 0.122494, -0.0527916, 0.102222, -0.049409, 0.0835633, -0.0468689, 0.0665411, -0.0451307, 0.051153, -0.0441451, 0.0373744, -0.0438532, 0.0251658, -0.0441886, 0.0144803, -0.0450802, 0.00527323, -0.0464562, -0.00248738, -0.0482515, -0.00880767, -0.0504175, -0.013652, -0.0529354, -0.0198487, -0.0522826, -0.0254959, -0.0498014, -0.0292944, -0.0471781, -0.0316105, -0.0442668, -0.0326995, -0.0410036, -0.0327344, -0.037377, -0.031825, -0.0334089, -0.0300319, -0.0291402, -0.0273766, -0.0246218, -0.0238486, -0.0199076, -0.0194121, -0.0150487, -0.01401, -0.0100899, -0.0075686, -0.00506608
3.75931, 0.565509, 0.862788, 0.706804, -0.442377, 0.219401, -0.0958365, 0.0371537, -0.153551, 0.115892, 3.72216, 0.71906, 0.746897, 0.487402, -0.346541, 0.219401, -0.0958365, 0.202146, -0.0869125, 0.176879, -0.0790706, 0.152847, -0.0722776, 0.130206, -0.0665035, 0.109077, -0.0617174, 0.0895454, -0.057885, 0.0716608, -0.0549654, 0.0554419, -0.0529102, 0.0408804, -0.0516625, 0.0279483, -0.0511586, 0.0166068, -0.0513309, 0.00681602, -0.052112, -0.00145244, -0.0534428, -0.0082014, -0.0552828, -0.0133899, -0.0576252, -0.0200926, -0.0566676, -0.0262597, -0.0538949, -0.0304915, -0.0511132, -0.0331951, -0.0481391, -0.0346563, -0.0448816, -0.0350718, -0.0413098, -0.034571, -0.0374307, -0.0332316, -0.0332742, -0.03109, -0.0288829, -0.0281497, -0.0243043, -0.0243879, -0.0195852, -0.0197605, -0.0147673, -0.0142058, -0.0098843, -0.00764815, -0.0049587
3.78161, 0.590888, 0.85529, 0.700425, -0.500318, 0.213023, -0.108911, 0.0414789, -0.144625, 0.12018, 3.74013, 0.735513, 0.73511, 0.487402, -0.391407, 0.213023, -0.108911, 0.187119, -0.0990205, 0.162296, -0.0903224, 0.138762, -0.082777, 0.116681, -0.0763477, 0.0961771, -0.0709969, 0.077331, -0.0666828, 0.0601867, -0.0633573, 0.0447553, -0.0609653, 0.0310232, -0.0594455, 0.0189611, -0.0587331, 0.00853579, -0.0587651, -0.000277007, -0.0594877, -0.00747615, -0.0608684, -0.013015, -0.0629121, -0.0202428, -0.0615058, -0.0269405, -0.0583076, -0.0315965, -0.0552574, -0.0346632, -0.0521284, -0.03646, -0.0487994, -0.0372092, -0.0452171, -0.0370607, -0.0413719, -0.036109, -0.0372818, -0.0344053, -0.0329797, -0.0319668, -0.0285064, -0.0287831, -0.0239036, -0.0248218, -0.0192097, -0.0200329, -0.0144564, -0.0143521, -0.0096657, -0.00770329, -0.00484797
3.80421, 0.616048, 0.846001, 0.686019, -0.557665, 0.198617, -0.122992, 0.0458948, -0.13569, 0.124249, 3.75832, 0.751738, 0.721753, 0.487402, -0.434672, 0.198617, -0.122992, 0.172919, -0.112041, 0.148384, -0.102397, 0.12523, -0.0940158, 0.103624, -0.0868565, 0.083688, -0.080875, 0.0654942, -0.0760232, 0.0490782, -0.0722471, 0.0344439, -0.0694873, 0.0215745, -0.067682, 0.0104448, -0.0667718, 0.00103601, -0.0667081, -0.00664582, -0.0674661, -0.0125476, -0.0690627, -0.0203355, -0.0670278, -0.0275906, -0.0632343, -0.0326721, -0.0597764, -0.0360851, -0.056377, -0.0381867, -0.052879, -0.0392274, -0.0492034, -0.039379, -0.045322, -0.0387537, -0.0412383, -0.0374176, -0.0369752, -0.035401, -0.0325651, -0.0327054, -0.028044, -0.0293097, -0.0234464, -0.0251747, -0.0188014, -0.0202467, -0.0141298, -0.0144601, -0.00944241, -0.00773952, -0.0047376
3.82686, 0.64091, 0.834561, 0.671831, -0.613419, 0.184429, -0.137152, 0.0501316, -0.126795, 0.127738, 3.77673, 0.767705, 0.706823, 0.487402, -0.476267, 0.184429, -0.137152, 0.158819, -0.125112, 0.134501, -0.114499, 0.111697, -0.105266, 0.09057, -0.0973678, 0.0712292, -0.0907543, 0.0537377, -0.0853729, 0.0381203, -0.081166, 0.024375, -0.0780742, 0.0124866, -0.0760416, 0.00244326, -0.0750248, -0.00574333, -0.0750063, -0.0120128, -0.0760151, -0.0203871, -0.0731816, -0.0282199, -0.0686324, -0.033725, -0.0646354, -0.0374666, -0.060856, -0.0398434, -0.0570968, -0.0411367, -0.0532497, -0.0415413, -0.0492653, -0.0411876, -0.0451315, -0.0401568, -0.0408592, -0.038492, -0.0364722, -0.0362061, -0.0319996, -0.0332888, -0.0274713, -0.0297109, -0.0229131, -0.0254284, -0.0183445, -0.0203858, -0.0137757, -0.0145176, -0.00920632, -0.00774998, -0.00462333
3.84949, 0.665334, 0.821016, 0.658069, -0.667499, 0.170667, -0.151347, 0.0541041, -0.118047, 0.130694, 3.79539, 0.78338, 0.690323, 0.487402, -0.516152, 0.170667, -0.151347, 0.145017, -0.138167, 0.120842, -0.126547, 0.0983551, -0.116437, 0.0777078, -0.107787, 0.0589947, -0.100545, 0.0422645, -0.0946532, 0.0275326, -0.0900557, 0.014795, -0.0866992, 0.00404789, -0.0845448, -0.00469079, -0.0835823, -0.0113529, -0.0838524, -0.02036, -0.0800386, -0.028808, -0.0745627, -0.0347486, -0.0698874, -0.0388122, -0.0656127, -0.0414442, -0.0614952, -0.0429595, -0.0573942, -0.0435779, -0.0532365, -0.0434488, -0.0489923, -0.0426689, -0.0446592, -0.0412939, -0.0402511, -0.0393482, -0.0357897, -0.0368312, -0.0312992, -0.0337233, -0.0268019, -0.0299898, -0.0223148, -0.0255842, -0.0178475, -0.0204505, -0.0133997, -0.0145245, -0.00896048, -0.00773452, -0.00450634
3.8719, 0.689203, 0.805144, 0.644953, -0.719249, 0.15755, -0.164939, 0.0575833, -0.109527, 0.132894, 3.81431, 0.798731, 0.672251, 0.487402, -0.55431, 0.15755, -0.164939, 0.131727, -0.150587, 0.107619, -0.137947, 0.0854242, -0.126967, 0.0652721, -0.117594, 0.0472378, -0.109771, 0.0313549, -0.103442, 0.0176318, -0.0985578, 0.00607186, -0.0950815, -0.00330106, -0.0930097, -0.0104119, -0.0923939, -0.0201168, -0.0874335, -0.0292307, -0.0808797, -0.0356314, -0.0754047, -0.040023, -0.0705354, -0.0429028, -0.0659772, -0.044622, -0.0615531, -0.0454273, -0.0571633, -0.0454884, -0.0527587, -0.0449176, -0.0483223, -0.0437838, -0.0438568, -0.042122, -0.0393759, -0.0399417, -0.0348975, -0.037232, -0.0304394, -0.0339669, -0.026016, -0.0301084, -0.0216352, -0.0256092, -0.0172969, -0.0204144, -0.0129913, -0.0144621, -0.00869762, -0.00768325, -0.00438275
3.89423, 0.712407, 0.787343, 0.632579, -0.769387, 0.145177, -0.178639, 0.0606979, -0.101314, 0.134736, 3.83353, 0.813721, 0.652607, 0.487402, -0.590747, 0.145177, -0.178639, 0.119055, -0.163017, 0.09495, -0.149291, 0.0730311, -0.137405, 0.053403, -0.127304, 0.0361193, -0.118931, 0.0212009, -0.112237, 0.00865889, -0.107187, -0.00147817, -0.103784, -0.009129, -0.10209, -0.0196424, -0.0957548, -0.029514, -0.0879122, -0.0364277, -0.0814694, -0.041173, -0.0758684, -0.044306, -0.0707557, -0.0462201, -0.0659125, -0.0471917, -0.0612088, -0.0474129, -0.0565734, -0.0470131, -0.0519726, -0.0460742, -0.0473968, -0.0446427, -0.04285, -0.0427373, -0.0383432, -0.040356, -0.0338891, -0.0374807, -0.0294983, -0.0340813, -0.0251768, -0.0301185, -0.0209237, -0.0255456, -0.0167298, -0.02031, -0.0125763, -0.0143527, -0.00843347, -0.00760789, -0.00425974
